frame,time_s,n_blobs,peak_score
0,0.0,104,43.5
6,0.1,106,43.7
12,0.2,100,42.3
18,0.3,98,43.6
24,0.4,84,41.7
30,0.5,98,42.5
36,0.6,93,40.8
42,0.7,91,39.9
48,0.8,88,40.2
54,0.9,83,40.4
60,1.0,88,43.0
66,1.1,83,43.1
72,1.2,95,46.7
78,1.3,90,42.3
84,1.4,94,44.1
90,1.5,88,43.9
96,1.6,87,45.8
102,1.7,90,46.4
108,1.8,94,38.0
114,1.9,93,45.3
120,2.0,101,46.4
126,2.1,95,47.0
132,2.2,88,36.2
138,2.3,79,44.1
144,2.4,88,44.7
150,2.5,84,44.9
156,2.6,78,45.1
162,2.7,74,44.8
168,2.8,71,45.0
174,2.9,79,44.9
180,3.0,77,45.1
186,3.1,79,42.2
192,3.2,81,44.3
198,3.3,65,44.7
204,3.4,71,42.7
210,3.5,63,43.1
216,3.6,64,41.3
222,3.7,56,42.3
228,3.8,61,42.0
234,3.9,57,42.7
240,4.0,39,44.7
246,4.1,44,41.1
252,4.2,44,44.5
258,4.3,47,44.4
264,4.4,40,45.2
270,4.5,37,40.2
276,4.6,55,42.5
282,4.7,38,37.1
288,4.8,31,39.1
294,4.9,31,37.7
300,5.0,20,41.2
306,5.1,24,36.0
312,5.2,29,41.5
318,5.3,24,27.1
324,5.4,24,28.1
330,5.5,16,29.5
336,5.6,21,28.4
342,5.7,15,28.4
348,5.8,18,22.4
354,5.9,9,21.5
360,6.0,19,22.1
366,6.1,18,23.2
372,6.2,16,22.1
378,6.3,16,22.8
384,6.4,13,21.7
390,6.5,7,24.2
396,6.6,5,22.1
402,6.7,2,21.4
408,6.8,5,23.4
414,6.9,9,22.9
420,7.0,5,24.8
426,7.1,4,25.6
432,7.2,6,25.9
438,7.3,5,22.3
444,7.4,6,24.6
450,7.5,3,24.8
456,7.6,6,29.7
462,7.7,6,29.8
468,7.8,3,28.4
474,7.9,2,28.0
480,8.0,3,28.2
486,8.1,2,25.8
492,8.2,1,25.8
498,8.3,3,26.8
504,8.4,2,25.7
1122,18.71,1,20.9
2244,37.42,1,18.4
2388,39.82,1,21.3
2532,42.22,1,22.0
2976,49.62,1,20.4
2982,49.72,1,20.4
2994,49.92,1,21.1
3000,50.02,2,21.2
3006,50.12,2,22.1
3012,50.22,2,20.3
3018,50.32,2,21.3
3024,50.42,1,20.7
3030,50.52,3,22.2
3036,50.62,4,21.4
3042,50.72,7,22.5
3048,50.83,3,20.9
3054,50.93,3,21.4
3060,51.03,6,24.4
3066,51.13,2,22.3
3072,51.23,6,21.7
3078,51.33,4,22.2
3084,51.43,8,23.2
3090,51.53,5,22.8
3096,51.63,7,22.0
3102,51.73,7,25.2
3108,51.83,2,20.5
3120,52.03,5,22.8
3126,52.13,3,28.3
3132,52.23,2,24.8
3222,53.73,3,21.8
3228,53.83,1,24.8
3234,53.93,1,24.9
3492,58.23,2,23.6
3918,65.33,1,22.8
4458,74.34,1,20.2
5022,83.74,1,18.1
5082,84.74,1,20.0
5268,87.84,1,21.7
5406,90.14,2,19.8
5508,91.85,1,20.7
5574,92.95,1,23.9
5688,94.85,1,19.3
5772,96.25,1,20.0
5778,96.35,1,19.7
5784,96.45,1,19.3
5838,97.35,2,23.3
5844,97.45,2,21.0
5850,97.55,6,22.0
5856,97.65,3,20.7
5862,97.75,4,25.5
5868,97.85,4,22.4
5874,97.95,3,20.9
5880,98.05,2,20.1
5892,98.25,1,22.3
5898,98.35,2,22.2
5904,98.45,4,24.1
5910,98.55,1,19.0
5916,98.65,3,19.8
5922,98.75,2,20.6
5928,98.85,3,20.5
5934,98.95,1,19.3
5940,99.05,2,20.8
5946,99.15,2,21.2
6048,100.85,1,22.4
6066,101.15,1,20.5
6072,101.25,1,20.9
6144,102.45,1,22.5
6246,104.15,2,20.2
6270,104.55,1,21.8
6372,106.25,1,20.8
6378,106.35,1,20.8
6384,106.45,1,21.9
6414,106.95,1,24.8
6420,107.05,1,23.7
6426,107.15,1,23.3
6432,107.25,1,18.2
6438,107.35,1,19.4
6444,107.45,2,21.0
6450,107.55,2,23.9
6456,107.65,1,21.3
6468,107.85,1,19.8
6486,108.15,2,20.4
6492,108.25,2,20.0
6498,108.35,1,22.4
6528,108.85,1,18.7
6534,108.95,1,21.8
6858,114.36,1,26.7
7218,120.36,1,24.8
7260,121.06,2,21.6
7272,121.26,1,21.1
7278,121.36,1,20.3
7284,121.46,2,19.6
7290,121.56,4,23.1
7296,121.66,2,23.1
7302,121.76,1,20.2
7332,122.26,1,19.2
7338,122.36,1,19.6
7344,122.46,1,20.1
7356,122.66,1,19.7
7374,122.96,1,21.8
7386,123.16,1,20.4
7398,123.36,1,19.6
7506,125.16,1,23.6
7518,125.36,1,22.0
7644,127.46,1,25.1
7752,129.26,1,21.2
7764,129.46,1,19.6
7770,129.56,3,22.5
7794,129.96,1,17.9
7908,131.86,2,23.6
7914,131.96,2,22.6
7926,132.17,4,23.8
7932,132.27,1,19.2
7980,133.07,1,19.5
8046,134.17,1,19.1
8136,135.67,1,20.3
8148,135.87,1,21.1
8196,136.67,2,20.4
8232,137.27,2,21.4
8238,137.37,4,22.5
8244,137.47,5,23.0
8250,137.57,11,25.1
8256,137.67,11,24.8
8262,137.77,6,26.8
8268,137.87,5,22.8
8274,137.97,3,22.0
8304,138.47,1,20.8
8322,138.77,1,23.5
8460,141.07,3,20.6
8472,141.27,1,20.9
8520,142.07,1,20.5
8640,144.07,1,21.2
8700,145.07,2,19.6
8706,145.17,1,20.1
8742,145.77,1,21.2
8778,146.37,1,21.1
9168,152.88,1,21.0
9252,154.28,2,22.0
9282,154.78,1,21.9
9366,156.18,2,19.3
9396,156.68,1,20.7
9432,157.28,1,20.6
9438,157.38,1,19.7
9480,158.08,2,20.5
9486,158.18,3,22.0
9492,158.28,4,21.6
9504,158.48,5,22.4
9516,158.68,2,21.0
9522,158.78,2,21.0
9534,158.98,1,21.3
9540,159.08,3,20.3
9552,159.28,2,20.8
9582,159.78,1,20.7
9600,160.08,3,22.9
9606,160.18,1,19.7
9624,160.48,3,21.7
9642,160.78,1,20.3
9654,160.98,1,20.3
9678,161.38,1,19.6
9714,161.98,2,27.5
9720,162.08,1,19.1
9726,162.18,5,23.8
9732,162.28,6,22.3
9738,162.38,9,24.9
9744,162.48,17,26.4
9750,162.58,22,23.0
9756,162.68,16,26.3
9762,162.78,6,21.2
9768,162.88,5,21.4
9774,162.98,1,20.2
9780,163.08,1,19.2
9786,163.18,2,24.2
9792,163.28,2,25.2
