frame,time_s,n_blobs,peak_score
4170,69.54,2,20.8
4212,70.24,1,21.4
4218,70.34,3,21.3
4224,70.44,6,22.3
4230,70.54,5,23.7
4236,70.64,4,21.8
4242,70.74,4,21.4
4248,70.84,2,21.5
4254,70.94,7,22.6
4260,71.04,1,19.4
4272,71.24,2,19.7
4278,71.34,3,21.6
4284,71.44,4,21.7
4290,71.54,5,21.6
4296,71.64,15,21.0
4302,71.74,6,21.4
4308,71.84,4,21.5
4314,71.94,3,21.5
4320,72.04,10,21.1
4326,72.14,1,21.3
4332,72.24,8,22.6
4338,72.34,8,22.6
4344,72.44,6,24.5
4350,72.54,6,22.3
4356,72.64,1,21.4
4362,72.74,1,20.1
4368,72.84,2,19.5
4374,72.94,7,22.6
4380,73.04,2,21.9
4386,73.14,3,22.9
4398,73.34,1,19.2
4404,73.44,1,19.4
4416,73.64,2,19.7
4422,73.74,3,22.3
4428,73.84,1,20.6
4434,73.94,1,20.4
4440,74.04,1,20.2
4446,74.14,1,20.3
4458,74.34,3,22.0
4494,74.94,1,23.7
4560,76.04,2,21.3
4572,76.24,2,22.1
4584,76.45,1,21.0
4638,77.35,2,20.8
4644,77.45,1,18.9
4650,77.55,2,19.8
4656,77.65,3,20.3
4662,77.75,3,20.1
4668,77.85,3,20.0
4680,78.05,4,20.9
4686,78.15,2,19.9
4692,78.25,3,21.0
4698,78.35,3,20.3
4710,78.55,1,19.8
4716,78.65,1,20.7
4734,78.95,1,28.5
4746,79.15,3,31.4
4752,79.25,3,20.3
4764,79.45,1,20.0
4776,79.65,3,26.3
4782,79.75,4,20.2
4788,79.85,4,20.3
4794,79.95,10,22.2
4800,80.05,10,23.5
4806,80.15,11,22.6
4812,80.25,5,21.4
4818,80.35,8,22.6
4824,80.45,13,24.2
4830,80.55,7,21.6
4836,80.65,3,21.3
4842,80.75,2,20.4
4848,80.85,10,21.4
4854,80.95,2,20.5
4860,81.05,4,21.3
4866,81.15,3,22.0
4872,81.25,4,20.1
4878,81.35,1,19.8
4884,81.45,2,20.7
4890,81.55,3,20.2
4896,81.65,5,22.5
4902,81.75,3,21.5
4908,81.85,4,22.4
4914,81.95,5,22.5
4920,82.05,5,23.1
4926,82.15,8,21.4
4932,82.25,3,21.1
4938,82.35,6,20.6
4944,82.45,6,20.6
4950,82.55,7,22.8
4956,82.65,14,22.5
4962,82.75,15,22.3
4968,82.85,12,24.1
4974,82.95,12,22.5
4980,83.05,8,23.2
4986,83.15,16,23.2
4992,83.25,4,20.2
4998,83.35,4,19.9
5004,83.45,3,23.3
5010,83.55,5,21.4
5016,83.65,2,20.3
5022,83.75,3,20.4
5028,83.85,3,20.2
5034,83.95,8,21.5
5040,84.05,10,23.2
5046,84.15,15,23.9
5052,84.25,16,23.4
5058,84.35,21,22.5
5064,84.45,14,22.2
5070,84.55,13,22.8
5076,84.65,9,23.2
5082,84.75,7,29.1
5088,84.85,2,25.4
5094,84.95,1,20.2
5100,85.05,2,20.7
5106,85.15,2,22.8
5112,85.25,2,19.9
5124,85.45,2,36.4
5130,85.55,2,25.2
5136,85.65,1,37.6
5142,85.75,3,35.8
5148,85.85,2,39.1
5154,85.95,2,33.5
5160,86.05,6,20.8
5166,86.15,4,20.7
5172,86.25,4,29.5
5178,86.35,5,20.9
5184,86.45,8,22.5
5190,86.55,3,21.5
5196,86.65,2,20.8
5202,86.75,3,21.8
5208,86.85,5,24.5
5214,86.95,11,21.6
5220,87.05,12,22.4
5226,87.15,19,23.8
5232,87.25,10,22.3
5238,87.35,15,21.7
5244,87.45,15,22.7
5250,87.55,14,22.6
5256,87.65,13,21.2
5262,87.75,6,22.5
5268,87.85,7,21.8
5274,87.95,3,20.7
5280,88.05,4,23.7
5286,88.15,3,21.9
5292,88.25,2,23.4
5298,88.35,4,20.5
5304,88.45,2,19.2
5310,88.55,1,19.6
