frame,time_s,n_blobs,peak_score
2340,39.01,11,23.1
2346,39.11,13,22.4
2352,39.21,11,23.8
2358,39.31,11,23.1
2364,39.41,11,23.1
2370,39.51,12,21.7
2376,39.61,13,23.6
2382,39.71,11,23.1
2388,39.81,13,23.4
2394,39.91,8,26.1
2400,40.01,9,23.4
2406,40.11,8,23.5
2412,40.21,10,23.2
2418,40.31,8,24.9
2424,40.41,10,23.5
2430,40.51,9,23.2
2436,40.61,10,23.3
2442,40.71,12,23.3
2448,40.81,12,23.9
2454,40.91,11,24.5
2460,41.01,11,23.7
2466,41.11,11,23.7
2472,41.21,10,23.0
2478,41.31,9,24.0
2484,41.41,11,24.1
2490,41.51,11,23.8
2496,41.61,11,22.3
2502,41.71,12,22.6
2508,41.81,11,25.5
2514,41.91,10,23.6
2520,42.01,6,23.8
2526,42.11,10,23.4
2532,42.21,10,23.7
2538,42.31,16,23.2
2544,42.41,17,23.2
2550,42.51,11,21.4
2556,42.61,10,24.0
2562,42.71,11,23.2
2568,42.81,11,23.3
2574,42.91,11,24.9
2580,43.01,10,21.8
2586,43.11,11,24.9
2592,43.21,10,24.6
2598,43.31,13,23.1
2604,43.41,11,25.0
2610,43.51,13,24.8
2616,43.61,12,24.1
2622,43.71,13,24.0
2628,43.81,12,25.1
2634,43.91,12,25.6
2640,44.01,11,24.4
2646,44.11,9,24.6
2652,44.21,12,25.3
2658,44.31,11,25.0
2664,44.41,12,24.8
2670,44.51,12,22.9
2676,44.61,13,22.7
2682,44.71,12,24.7
2688,44.81,13,24.7
2694,44.91,14,24.2
2700,45.01,12,25.2
2706,45.11,13,25.1
2712,45.21,12,25.6
2718,45.31,13,25.7
2724,45.41,15,24.8
2730,45.51,13,24.8
2736,45.61,13,24.7
2742,45.71,12,22.8
2748,45.81,13,24.8
2754,45.91,13,25.0
2760,46.01,9,24.4
2766,46.11,9,24.5
2772,46.21,9,24.3
2778,46.31,9,24.6
2784,46.41,9,24.4
2790,46.51,13,22.3
2796,46.61,9,24.2
2802,46.71,11,22.2
2808,46.81,9,24.3
2814,46.91,11,24.2
2820,47.01,10,25.2
2826,47.11,9,24.9
2832,47.21,9,24.8
2838,47.31,10,23.9
2844,47.41,8,23.1
2850,47.51,9,25.1
2856,47.61,9,22.4
2862,47.71,8,22.7
2868,47.81,10,22.6
2874,47.91,13,22.4
2880,48.01,8,22.6
2886,48.11,9,22.7
2892,48.21,9,22.2
2898,48.31,10,22.7
2904,48.41,10,22.4
2910,48.51,12,24.5
2916,48.61,11,24.4
2922,48.71,10,24.8
2928,48.81,11,24.8
2934,48.91,9,22.5
2940,49.01,11,24.1
2946,49.11,9,24.1
2952,49.21,12,22.2
2958,49.31,10,22.3
2964,49.41,12,23.6
2970,49.51,11,22.0
2976,49.61,10,22.1
2982,49.71,11,22.3
2988,49.81,12,22.6
2994,49.91,12,22.0
3000,50.01,11,24.5
3006,50.11,10,22.3
3012,50.21,9,22.2
3018,50.31,10,22.5
3024,50.41,11,22.9
3030,50.51,14,24.3
3036,50.61,12,22.7
3042,50.71,13,24.8
3048,50.81,11,22.3
3054,50.91,10,23.0
3060,51.01,8,24.9
3066,51.11,9,24.8
3072,51.21,12,23.3
3078,51.31,12,24.1
3084,51.41,11,24.6
3090,51.51,11,23.0
3096,51.61,11,22.7
3102,51.71,12,22.7
3108,51.81,10,23.3
3114,51.91,11,25.0
3120,52.01,10,23.8
3126,52.11,9,23.1
3132,52.21,11,22.5
3138,52.31,10,24.8
3144,52.41,10,25.8
3150,52.51,11,22.6
3156,52.61,12,22.7
3162,52.71,10,23.0
3168,52.81,11,22.7
3174,52.91,12,22.8
3180,53.01,10,23.3
3186,53.11,10,23.1
3192,53.21,12,22.7
3198,53.31,9,22.4
3204,53.41,11,22.4
3210,53.51,13,22.8
3216,53.61,9,22.2
3222,53.71,10,22.7
3228,53.81,9,22.3
3234,53.91,10,22.9
3240,54.01,10,22.4
3246,54.11,8,22.4
3252,54.21,10,25.2
3258,54.31,9,23.2
3264,54.41,9,22.0
3270,54.51,11,23.6
3276,54.61,10,22.8
3282,54.71,10,23.0
3288,54.81,11,23.2
3294,54.91,11,22.5
3300,55.01,10,22.9
3306,55.11,9,23.1
3312,55.21,8,24.1
3318,55.31,9,22.9
3324,55.41,9,22.7
3330,55.51,10,22.7
3336,55.61,10,24.5
3342,55.71,10,24.3
3348,55.81,9,22.2
3354,55.91,9,22.5
3360,56.01,10,24.7
3366,56.11,9,22.1
3372,56.21,10,23.8
3378,56.31,9,23.5
3384,56.41,11,22.7
3390,56.51,10,22.9
3396,56.61,8,22.4
3402,56.71,10,23.1
3408,56.81,10,23.1
3414,56.91,10,24.4
3420,57.01,10,23.8
3426,57.11,10,22.9
3432,57.21,9,24.1
3438,57.31,10,24.1
3444,57.41,9,22.2
3450,57.51,8,23.2
3456,57.61,9,25.1
3462,57.71,9,24.8
3468,57.81,7,24.6
3474,57.91,10,24.9
3480,58.01,10,24.6
3486,58.11,9,24.8
3492,58.21,10,24.7
3498,58.31,11,22.0
3504,58.41,11,25.0
3510,58.51,11,22.1
3516,58.61,10,23.9
3522,58.71,9,22.4
3528,58.81,9,24.3
3534,58.91,9,23.8
3540,59.01,7,21.7
3546,59.11,9,21.9
3552,59.21,9,22.9
3558,59.31,9,24.7
3564,59.41,9,24.9
3570,59.51,11,25.4
3576,59.61,9,24.8
3582,59.71,9,22.5
3588,59.81,10,24.7
3594,59.91,10,22.3
3600,60.01,11,22.9
3606,60.11,10,22.7
3612,60.21,11,22.6
3618,60.31,9,23.1
3624,60.41,8,24.2
3630,60.51,9,22.6
3636,60.61,10,23.1
3642,60.71,9,22.1
3648,60.81,9,21.8
3654,60.91,8,22.7
3660,61.01,7,22.4
3666,61.11,8,24.0
3672,61.21,9,24.5
3678,61.31,8,22.9
3684,61.41,9,25.5
3690,61.51,8,22.5
3696,61.61,6,22.3
3702,61.71,5,24.7
3708,61.81,5,22.6
3714,61.91,5,23.4
3720,62.01,8,22.8
3726,62.11,10,23.8
3732,62.21,11,23.2
3738,62.31,10,24.3
3744,62.41,10,23.1
3750,62.51,9,23.2
3756,62.61,9,24.2
3762,62.71,8,23.6
3768,62.81,9,23.2
3774,62.91,8,22.3
3780,63.01,8,23.7
3786,63.11,8,22.1
3792,63.21,10,24.1
3798,63.31,10,24.2
3804,63.41,8,21.7
3810,63.51,9,22.1
3816,63.61,10,23.5
3822,63.71,9,24.5
3828,63.81,8,23.9
3834,63.91,6,22.3
3840,64.01,6,24.4
3846,64.11,7,23.2
3852,64.21,8,21.5
3858,64.31,7,25.2
3864,64.41,6,25.2
3870,64.51,10,24.8
3876,64.61,11,23.7
3882,64.71,10,22.5
3888,64.81,9,23.7
3894,64.91,8,22.8
3900,65.01,10,24.2
3906,65.11,10,25.5
3912,65.21,8,23.4
3918,65.31,10,22.6
3924,65.41,9,24.9
3930,65.51,8,23.5
3936,65.61,8,24.6
3942,65.71,8,22.5
3948,65.81,4,21.0
3960,66.01,3,21.9
3966,66.11,7,23.6
3972,66.21,10,23.8
3978,66.31,10,24.1
3984,66.41,10,25.0
3990,66.51,10,23.9
3996,66.61,12,23.9
4002,66.71,11,24.8
4008,66.81,10,24.5
4014,66.91,11,25.3
4020,67.01,9,25.4
4026,67.11,9,24.9
4032,67.21,10,24.2
4038,67.31,9,24.6
4044,67.41,9,24.2
4050,67.51,10,25.4
4056,67.61,11,25.3
4062,67.71,10,24.6
4068,67.81,9,23.6
4074,67.91,10,21.8
4080,68.01,7,21.9
4086,68.11,7,22.8
4092,68.21,6,25.3
4098,68.31,6,23.4
4104,68.41,8,23.2
4110,68.51,10,23.0
4116,68.61,6,22.3
4122,68.71,7,23.1
4128,68.81,7,21.5
4134,68.91,6,22.5
4140,69.01,8,22.5
4146,69.11,10,22.6
4152,69.21,8,22.4
4158,69.31,10,23.0
4164,69.41,7,22.5
4170,69.51,8,22.1
4176,69.61,5,22.2
4182,69.71,6,22.6
4188,69.81,7,22.7
4194,69.91,5,21.5
4200,70.01,4,22.9
4206,70.11,4,22.1
4212,70.21,3,22.5
4218,70.31,3,21.6
4224,70.41,3,21.5
4230,70.51,1,21.3
4236,70.61,2,20.3
4248,70.81,1,22.9
4254,70.91,2,21.3
4260,71.01,2,20.3
4272,71.21,2,19.6
4278,71.31,1,22.6
4284,71.41,1,22.0
4290,71.51,4,22.5
4296,71.61,1,21.5
4302,71.71,4,21.4
4308,71.81,4,22.4
4314,71.91,6,21.9
4320,72.01,4,21.6
4326,72.11,5,22.8
4332,72.21,3,20.7
4338,72.31,2,20.6
4374,72.91,3,21.1
4380,73.01,3,23.1
4386,73.11,2,24.1
4392,73.21,2,23.0
4398,73.31,3,22.8
4404,73.41,5,22.9
4410,73.51,6,23.6
4416,73.61,3,21.7
4422,73.71,1,22.2
4428,73.81,2,19.3
4440,74.01,1,21.1
4446,74.11,3,24.0
4452,74.21,2,22.5
4458,74.31,2,21.7
4464,74.41,2,22.8
4470,74.51,1,18.8
4494,74.91,2,20.9
4500,75.01,1,19.7
4506,75.11,1,19.9
4512,75.21,2,19.9
4518,75.31,3,21.4
4524,75.41,2,21.7
4530,75.51,2,20.6
4536,75.61,2,20.6
4542,75.71,2,21.4
4548,75.81,2,21.6
4554,75.91,3,21.4
4560,76.01,2,19.5
4596,76.61,1,21.1
4602,76.71,1,21.2
4608,76.81,1,21.3
4614,76.91,2,20.3
4620,77.01,3,20.5
4626,77.11,3,21.3
4632,77.21,2,21.3
4650,77.51,3,21.2
4662,77.71,1,18.9
4668,77.81,3,20.8
4674,77.91,2,19.8
4842,80.71,2,19.2
4854,80.91,1,19.3
4872,81.21,1,19.2
4938,82.31,1,23.6
4956,82.61,2,22.9
5016,83.61,1,21.9
5070,84.51,1,21.9
5076,84.61,2,21.4
5082,84.71,1,19.9
5100,85.01,1,21.9
5118,85.31,1,21.0
5130,85.51,1,20.6
5172,86.21,1,23.6
5178,86.31,1,26.6
5184,86.41,1,30.8
5202,86.71,1,27.0
5214,86.91,2,29.3
5220,87.01,1,31.8
5226,87.11,2,21.5
5244,87.41,1,20.2
5322,88.71,1,23.8
5340,89.01,1,24.0
5346,89.11,1,25.2
5358,89.31,1,28.1
5376,89.61,1,30.7
5388,89.81,1,28.7
5394,89.91,1,23.8
5412,90.21,2,24.8
5430,90.51,2,19.7
5454,90.91,2,19.2
5466,91.11,2,19.7
5472,91.21,2,20.8
5478,91.31,2,21.5
5484,91.41,2,19.5
5490,91.51,2,23.0
5496,91.61,4,20.3
5502,91.71,8,24.1
5508,91.81,15,23.0
5514,91.91,15,25.9
5520,92.01,14,24.1
5526,92.11,18,22.9
5532,92.21,14,25.1
5538,92.31,10,20.6
5544,92.41,11,27.2
5550,92.51,7,24.6
5556,92.61,8,24.4
5562,92.71,9,24.2
5568,92.81,9,22.9
5574,92.91,14,27.6
5580,93.01,12,22.2
5586,93.11,6,22.4
5592,93.21,9,25.7
5598,93.31,3,20.0
5616,93.61,2,19.9
5790,96.51,1,19.4
5796,96.61,2,19.8
5802,96.71,2,20.6
5808,96.81,2,19.6
5814,96.91,2,19.6
5820,97.01,1,19.5
5826,97.11,2,19.9
5832,97.21,1,19.4
5838,97.31,2,19.5
5850,97.51,1,19.5
5856,97.61,1,19.6
5862,97.71,2,19.0
5868,97.81,2,20.6
5874,97.91,1,19.4
5880,98.01,2,19.3
5886,98.11,1,19.7
5892,98.21,1,18.8
5898,98.31,2,19.7
5904,98.41,2,20.3
5922,98.71,1,19.6
5928,98.81,2,20.0
5934,98.91,1,20.5
5940,99.01,2,19.8
5946,99.11,2,19.4
5958,99.31,2,20.1
5970,99.51,1,19.9
5976,99.61,2,19.8
5982,99.71,3,19.4
5988,99.81,3,20.2
6012,100.21,1,19.9
6096,101.61,1,33.4
6102,101.72,1,33.7
6108,101.82,1,32.9
6114,101.92,1,35.3
6120,102.02,1,35.8
6126,102.12,1,30.0
6132,102.22,1,35.4
6138,102.32,1,38.7
6144,102.42,2,36.9
6150,102.52,1,25.5
6156,102.62,1,39.2
6162,102.72,1,38.9
6168,102.82,1,35.9
6174,102.92,1,38.5
6180,103.02,1,38.4
6186,103.12,1,37.7
6192,103.22,3,38.3
6198,103.32,1,20.1
6204,103.42,1,34.3
6210,103.52,2,36.8
6216,103.62,1,36.6
6228,103.82,3,25.2
6234,103.92,3,34.1
6240,104.02,2,20.5
6246,104.12,1,18.9
6252,104.22,3,33.5
6258,104.32,3,32.7
6264,104.42,3,32.8
6270,104.52,3,34.5
6276,104.62,3,35.8
6282,104.72,1,25.5
6294,104.92,1,19.7
6300,105.02,1,30.9
6306,105.12,3,33.7
6312,105.22,2,34.5
6318,105.32,4,29.9
6324,105.42,4,33.8
6330,105.52,7,32.9
6336,105.62,6,29.9
6342,105.72,7,28.6
6348,105.82,5,27.2
6354,105.92,9,30.7
6360,106.02,6,29.4
6366,106.12,6,31.4
6372,106.22,5,32.4
6378,106.32,5,31.0
6384,106.42,7,31.0
6390,106.52,11,31.5
6396,106.62,7,32.4
6402,106.72,10,28.5
6408,106.82,7,29.3
6414,106.92,8,34.8
6420,107.02,10,35.3
6426,107.12,12,31.6
6432,107.22,15,31.9
6438,107.32,11,22.0
6444,107.42,13,23.7
6450,107.52,13,28.6
6456,107.62,15,29.5
6462,107.72,11,32.0
6468,107.82,8,28.6
6474,107.92,5,23.4
6480,108.02,9,28.4
6486,108.12,11,31.9
6492,108.22,12,30.6
6498,108.32,7,33.2
6504,108.42,8,35.0
6510,108.52,9,35.1
6516,108.62,14,33.2
6522,108.72,10,37.0
6528,108.82,12,34.4
6534,108.92,9,36.7
6540,109.02,13,37.6
6546,109.12,11,36.8
6552,109.22,10,38.4
6558,109.32,8,35.1
6564,109.42,5,37.2
6570,109.52,10,36.1
6576,109.62,6,21.6
6582,109.72,8,23.2
6588,109.82,10,21.9
6594,109.92,12,22.2
6600,110.02,14,22.3
6606,110.12,9,22.7
6612,110.22,13,20.8
6618,110.32,9,20.5
6624,110.42,13,22.9
6630,110.52,14,21.6
6636,110.62,13,22.9
6642,110.72,9,22.3
6648,110.82,14,21.9
6654,110.92,13,21.6
6660,111.02,15,22.1
6666,111.12,15,20.4
6672,111.22,18,21.3
6678,111.32,9,21.6
6684,111.42,8,20.7
6690,111.52,10,21.0
6696,111.62,10,20.9
6702,111.72,10,20.9
6708,111.82,8,20.4
6714,111.92,9,20.6
6720,112.02,4,20.3
6750,112.52,1,20.3
6756,112.62,2,20.3
6810,113.52,1,19.9
6840,114.02,1,19.8
6846,114.12,1,19.7
6954,115.92,1,19.8
7044,117.42,2,22.4
7050,117.52,3,25.5
7056,117.62,3,31.6
7062,117.72,3,34.9
7068,117.82,2,35.1
7074,117.92,2,35.8
7080,118.02,2,37.3
7086,118.12,1,34.2
7092,118.22,2,36.7
7098,118.32,1,36.1
7104,118.42,1,36.5
7134,118.92,1,19.1
7140,119.02,3,20.2
7152,119.22,2,20.8
7158,119.32,1,20.0
7164,119.42,1,19.2
7170,119.52,5,20.9
7176,119.62,5,20.1
7182,119.72,4,20.6
7188,119.82,3,22.9
7194,119.92,3,20.0
7200,120.02,5,20.3
7206,120.12,2,20.5
7212,120.22,5,20.2
7218,120.32,4,21.2
7224,120.42,2,19.8
7236,120.62,4,20.0
7242,120.72,3,20.0
7248,120.82,4,20.1
7254,120.92,2,20.1
7260,121.02,2,19.9
7266,121.12,9,20.7
7272,121.22,8,21.2
7284,121.42,3,20.0
7296,121.62,1,18.8
7302,121.72,3,20.8
7308,121.82,8,20.7
7314,121.92,2,20.9
7320,122.02,3,20.2
7326,122.12,8,21.3
7332,122.22,4,20.8
7338,122.32,7,20.4
7344,122.42,7,20.7
7350,122.52,7,21.7
7356,122.62,3,20.1
7362,122.72,4,20.9
7368,122.82,7,20.8
7374,122.92,4,19.7
7380,123.02,12,20.5
7386,123.12,11,20.3
7392,123.22,7,21.3
7398,123.32,10,21.5
7404,123.42,8,21.2
7410,123.52,6,21.7
7416,123.62,9,20.3
7422,123.72,9,22.2
7428,123.82,10,21.8
7434,123.92,15,20.9
7440,124.02,17,20.6
7446,124.12,13,20.7
7452,124.22,10,20.6
7458,124.32,13,20.7
7464,124.42,11,21.8
7470,124.52,9,20.4
7476,124.62,8,20.9
7482,124.72,8,21.7
7488,124.82,16,21.3
7494,124.92,16,21.1
7500,125.02,15,21.4
7506,125.12,4,22.3
7512,125.22,11,21.4
7518,125.32,10,20.4
7524,125.42,13,21.8
7530,125.52,16,21.7
7536,125.62,16,22.0
7542,125.72,24,21.8
7548,125.82,12,21.2
7554,125.92,16,22.7
7560,126.02,14,23.7
7566,126.12,8,21.7
7572,126.22,6,27.8
7578,126.32,3,27.4
7584,126.42,9,25.8
7590,126.52,14,23.3
7596,126.62,16,22.4
7602,126.72,11,21.4
7608,126.82,7,24.5
7614,126.92,10,21.5
7620,127.02,8,21.6
7626,127.12,4,22.5
7632,127.22,3,22.9
7638,127.32,1,24.1
7644,127.42,3,27.8
7650,127.52,2,30.1
7656,127.62,2,32.7
7662,127.72,2,35.9
7668,127.82,2,36.9
7674,127.92,2,39.8
7680,128.02,1,43.1
7686,128.12,1,20.0
7692,128.22,2,44.6
7698,128.32,1,21.5
7710,128.52,1,22.5
7734,128.92,7,22.1
7740,129.02,3,20.5
7746,129.12,1,19.4
7752,129.22,1,19.7
7764,129.42,2,20.2
7776,129.62,3,20.3
7782,129.72,2,20.7
7788,129.82,4,21.2
7794,129.92,1,20.9
7800,130.02,3,19.8
7806,130.12,1,19.2
7812,130.22,1,20.0
7818,130.32,5,20.7
7824,130.42,1,20.8
7830,130.52,7,20.3
7836,130.62,7,20.9
7842,130.72,3,19.2
7848,130.82,1,20.0
7854,130.92,2,30.9
7860,131.02,3,27.5
7866,131.12,4,28.9
7878,131.32,2,25.3
7884,131.42,2,24.9
7890,131.52,2,19.4
7896,131.62,2,19.8
7902,131.72,13,27.2
7908,131.82,17,21.6
7914,131.92,18,20.7
7920,132.02,9,20.8
7926,132.12,7,20.2
7932,132.22,3,19.8
7938,132.32,1,19.5
7944,132.42,6,25.6
7950,132.52,2,20.5
7956,132.62,9,20.2
7962,132.72,12,21.3
7968,132.82,8,23.6
7974,132.92,13,24.4
7980,133.02,5,26.3
7986,133.12,13,25.3
7992,133.22,10,25.1
7998,133.32,11,30.1
8004,133.42,20,25.0
8010,133.52,12,31.6
8016,133.62,13,21.4
8022,133.72,15,22.7
8028,133.82,13,24.3
8034,133.92,8,26.4
8040,134.02,13,26.1
8046,134.12,17,23.6
8052,134.22,16,30.3
8058,134.32,23,25.6
8064,134.42,18,26.6
8070,134.52,18,26.9
8076,134.62,12,29.3
8082,134.72,13,31.0
8088,134.82,11,20.8
8094,134.92,8,20.6
8100,135.02,18,27.5
8106,135.12,16,21.4
8112,135.22,21,22.6
8118,135.32,23,22.0
8124,135.42,21,25.4
8130,135.52,24,27.7
8136,135.62,23,32.1
8142,135.72,15,28.9
8148,135.82,15,29.4
8154,135.92,6,26.6
8160,136.02,10,27.4
8166,136.12,15,26.6
8172,136.22,8,22.3
8178,136.32,3,21.8
8184,136.42,8,26.1
8190,136.52,16,27.2
8196,136.62,11,23.1
8202,136.72,15,20.9
8208,136.82,17,29.4
8214,136.92,23,27.6
8220,137.02,13,21.1
8226,137.12,15,25.6
8232,137.22,18,28.7
8238,137.32,11,29.5
8244,137.42,9,31.7
8250,137.52,14,27.2
8256,137.62,11,21.0
8262,137.72,10,20.8
8268,137.82,11,21.4
8274,137.92,12,21.9
8286,138.12,6,21.1
8292,138.22,8,21.6
8298,138.32,7,21.4
8304,138.42,15,21.5
8310,138.52,11,20.7
8316,138.62,11,22.3
8322,138.72,5,21.9
8328,138.82,10,21.7
8334,138.92,3,21.0
8340,139.02,6,21.8
8346,139.12,4,21.4
8352,139.22,6,22.3
8358,139.32,3,20.1
8364,139.42,4,21.9
8370,139.52,6,21.3
