frame,time_s,n_blobs,peak_score
0,0.0,22,28.1
6,0.1,40,26.4
12,0.2,18,24.7
18,0.3,29,24.5
24,0.4,27,23.9
30,0.5,26,23.0
36,0.6,28,23.2
42,0.7,26,22.6
48,0.8,21,24.8
54,0.9,23,24.8
60,1.0,21,24.7
66,1.1,17,23.8
72,1.2,20,24.0
78,1.3,10,24.9
84,1.4,3,21.6
90,1.5,2,20.9
108,1.8,1,19.3
114,1.9,2,20.9
126,2.1,2,21.0
132,2.2,7,21.9
138,2.3,1,20.2
144,2.4,3,19.9
150,2.5,5,25.3
156,2.6,2,19.9
162,2.7,6,22.6
168,2.8,4,22.8
174,2.9,1,20.0
180,3.0,5,24.2
186,3.1,7,20.5
192,3.2,3,21.7
198,3.3,8,23.9
204,3.4,8,23.0
210,3.5,3,21.2
216,3.6,7,21.5
222,3.7,6,21.6
234,3.9,2,20.9
240,4.0,16,21.5
246,4.1,8,21.0
252,4.2,4,21.3
258,4.3,2,19.8
264,4.4,1,20.1
270,4.5,11,23.4
276,4.6,12,22.4
282,4.7,7,21.6
288,4.8,8,22.3
294,4.9,5,21.4
300,5.0,3,21.5
306,5.1,2,21.6
312,5.2,1,19.7
324,5.4,3,22.1
330,5.5,1,21.2
336,5.6,1,21.7
342,5.7,1,19.5
360,6.0,1,21.1
366,6.1,2,19.7
372,6.2,7,21.1
378,6.3,1,20.3
390,6.5,5,23.0
396,6.6,1,21.7
402,6.7,7,21.7
408,6.8,11,23.0
414,6.9,4,21.0
420,7.0,8,20.9
426,7.1,6,23.6
432,7.2,3,23.2
438,7.3,2,19.8
450,7.5,2,20.7
456,7.6,1,20.3
462,7.7,1,19.5
468,7.8,1,21.2
480,8.0,3,22.0
486,8.1,1,20.9
492,8.2,3,21.9
498,8.3,1,21.5
504,8.4,1,20.0
516,8.6,1,20.5
528,8.8,2,21.1
534,8.9,1,21.3
540,9.0,3,23.3
546,9.1,1,29.4
552,9.2,1,25.1
558,9.3,1,30.5
564,9.4,1,30.2
570,9.5,2,21.7
576,9.6,3,30.2
582,9.7,1,21.3
588,9.8,1,25.8
600,10.0,1,22.3
612,10.2,1,23.5
618,10.3,1,22.2
624,10.4,1,23.8
630,10.5,1,20.0
636,10.6,5,22.7
678,11.3,1,20.5
696,11.6,3,21.6
714,11.9,6,20.4
720,12.0,7,20.8
726,12.1,2,21.1
732,12.2,1,21.4
738,12.3,1,19.1
744,12.4,2,21.0
774,12.9,1,19.2
780,13.0,2,21.2
786,13.1,1,19.5
798,13.3,1,20.5
804,13.4,1,21.9
816,13.6,2,19.8
828,13.8,6,22.0
840,14.0,6,21.8
852,14.2,2,23.6
858,14.3,1,20.6
864,14.4,3,22.4
870,14.5,1,19.3
876,14.6,12,24.1
882,14.7,6,22.5
888,14.8,6,21.1
894,14.9,8,22.6
900,15.0,10,24.1
906,15.1,10,21.7
912,15.2,3,21.7
918,15.3,3,20.4
924,15.4,6,21.3
936,15.6,3,19.5
942,15.7,1,19.8
948,15.8,2,19.8
954,15.9,4,20.9
960,16.0,3,22.1
966,16.1,1,17.9
972,16.2,4,23.8
978,16.3,1,19.9
984,16.4,12,25.7
990,16.5,4,22.7
996,16.6,5,22.2
1002,16.7,7,24.7
1008,16.8,7,22.1
1014,16.9,17,24.0
1020,17.0,17,24.8
1026,17.1,16,26.2
1032,17.2,15,23.5
1038,17.3,13,25.8
1044,17.4,17,23.8
1050,17.5,10,22.9
1056,17.6,6,21.5
1062,17.7,18,23.6
1068,17.8,11,21.7
1074,17.9,7,22.7
1080,18.0,20,25.8
1086,18.1,3,21.0
1092,18.2,2,21.2
1098,18.3,5,21.2
1104,18.4,1,24.2
1110,18.5,1,19.3
1116,18.6,1,21.1
1122,18.7,1,19.0
1128,18.81,1,18.6
1134,18.91,1,20.5
1146,19.11,4,21.1
1152,19.21,3,20.1
1158,19.31,1,19.6
1164,19.41,1,19.2
1170,19.51,1,19.3
1176,19.61,4,22.3
1188,19.81,5,21.7
1194,19.91,3,24.2
1200,20.01,4,21.9
1206,20.11,1,21.4
1212,20.21,4,21.7
1218,20.31,2,21.7
1224,20.41,4,22.5
1230,20.51,1,20.0
1236,20.61,2,19.6
1242,20.71,2,20.3
1248,20.81,1,21.1
1254,20.91,4,20.7
1260,21.01,8,22.8
1266,21.11,2,20.3
1272,21.21,9,22.2
1278,21.31,12,22.8
1284,21.41,7,20.9
1290,21.51,11,23.7
1296,21.61,24,32.0
1302,21.71,5,22.1
1308,21.81,23,25.4
1314,21.91,17,32.1
1320,22.01,25,26.1
1326,22.11,30,25.8
1332,22.21,6,22.0
1338,22.31,16,24.7
1344,22.41,22,23.9
1350,22.51,37,24.2
1356,22.61,22,23.0
1362,22.71,2,25.3
1368,22.81,6,24.2
1374,22.91,4,21.0
1380,23.01,3,22.6
1392,23.21,2,22.6
1398,23.31,5,25.5
1404,23.41,4,22.5
1410,23.51,5,22.8
1416,23.61,12,24.5
1422,23.71,4,22.3
1428,23.81,12,20.9
1434,23.91,5,24.4
1440,24.01,12,25.0
1446,24.11,11,22.5
1452,24.21,5,24.0
1458,24.31,2,21.1
1464,24.41,7,23.2
1470,24.51,7,22.7
1476,24.61,1,22.9
1482,24.71,6,32.1
1488,24.81,7,23.1
1494,24.91,9,22.4
1500,25.01,15,22.3
1506,25.11,3,24.0
