video,event_id,start_frame,end_frame,start_s,end_s,duration_s,n_hits,peak_frame,peak_score,x0,y0,x1,y1
EMarseilles_MAS_12.22.25_LS.mp4,0,0,2910,0.0,48.51,48.51,438,2556,33.8,0,0,640,512
EMarseilles_MAS_12.22.25_LS.mp4,1,2970,11358,49.51,189.35,139.84,1321,3696,36.2,0,0,640,512
EMarseilles_MAS_12.22.25_LS.mp4,2,11418,11448,190.35,190.85,0.5,3,11418,20.5,27,291,527,512
EMarseilles_MAS_12.22.25_LS.mp4,3,11520,11778,192.05,196.35,4.3,25,11640,25.5,0,82,622,512
EMarseilles_MAS_12.22.25_LS.mp4,4,11838,12102,197.35,201.75,4.4,32,12072,25.6,0,172,640,512
EMarseilles_MAS_12.22.25_LS.mp4,5,12210,15900,203.55,265.07,61.52,459,13866,38.3,0,0,640,512
EMarseilles_MAS_12.22.25_LS.mp4,6,15966,16014,266.17,266.97,0.8,3,15966,21.6,59,508,580,512
EMarseilles_MAS_12.22.25_LS.mp4,7,16176,16200,269.67,270.07,0.4,3,16176,23.7,123,509,222,512
EMarseilles_MAS_12.22.25_LS.mp4,8,16440,16464,274.07,274.47,0.4,4,16452,29.4,50,267,554,329
EMarseilles_MAS_12.22.25_LS.mp4,9,16560,16566,276.07,276.17,0.1,2,16560,20.7,620,67,637,83
EMarseilles_MAS_12.22.25_LS.mp4,10,16812,16836,280.27,280.67,0.4,3,16812,23.9,405,301,623,454
EMarseilles_MAS_12.22.25_LS.mp4,11,16998,17040,283.38,284.08,0.7,3,16998,20.8,190,353,606,512
EMarseilles_MAS_12.22.25_LS.mp4,12,17190,17304,286.58,288.48,1.9,7,17280,22.8,17,402,523,512
EMarseilles_MAS_12.22.25_LS.mp4,13,17460,17862,291.08,297.78,6.7,26,17502,33.8,0,0,637,512
EMarseilles_MAS_12.22.25_LS.mp4,14,17952,18078,299.28,301.38,2.1,4,17976,21.4,35,232,472,512
EMarseilles_MAS_12.22.25_LS.mp4,15,18222,18318,303.78,305.38,1.6,7,18264,22.5,116,226,573,512
