frame,time_s,n_blobs,peak_score
3540,59.0,1,18.7
3636,60.6,1,19.2
3642,60.7,1,23.2
3840,64.0,1,21.4
3852,64.2,1,20.3
3888,64.8,1,21.1
3894,64.9,4,23.1
3900,65.0,5,23.2
3906,65.1,3,24.7
3912,65.2,4,23.2
3918,65.3,2,19.5
3930,65.5,1,20.0
3936,65.6,1,19.4
3942,65.7,1,21.8
4002,66.7,1,20.1
4014,66.9,2,20.8
4020,67.0,1,25.5
4026,67.1,1,21.6
4056,67.6,1,21.9
4074,67.9,1,25.7
4308,71.8,1,21.0
4344,72.4,2,19.6
4356,72.6,1,20.4
4362,72.7,1,20.5
4368,72.8,1,20.2
4374,72.9,1,21.9
4380,73.0,2,20.4
4422,73.7,1,20.9
4572,76.2,1,20.1
4620,77.0,1,19.6
4710,78.5,1,27.5
4716,78.6,1,29.0
4722,78.7,1,33.0
4734,78.9,1,35.6
4740,79.0,1,20.8
4746,79.1,1,20.5
4800,80.0,1,19.7
4824,80.4,1,22.6
4830,80.5,1,21.6
