frame,time_s,n_blobs,peak_score
0,0.0,158,27.8
6,0.1,154,28.9
12,0.2,160,28.6
18,0.3,142,26.8
24,0.4,141,30.0
30,0.5,142,26.6
36,0.6,142,27.8
42,0.7,131,28.9
48,0.8,140,30.4
54,0.9,135,28.9
60,1.0,125,28.8
66,1.1,111,35.7
72,1.2,113,30.8
78,1.3,89,29.5
84,1.4,129,25.7
90,1.5,102,39.0
96,1.6,103,31.8
102,1.7,99,31.5
108,1.8,86,28.3
114,1.9,120,26.6
120,2.0,73,27.0
126,2.1,86,26.8
132,2.2,56,29.0
138,2.3,97,27.3
144,2.4,118,29.1
150,2.5,106,29.6
156,2.6,110,27.9
162,2.7,102,25.9
168,2.8,123,26.1
174,2.9,90,28.0
180,3.0,111,27.0
186,3.1,99,30.4
192,3.2,71,25.3
198,3.3,75,27.4
204,3.4,68,27.4
210,3.5,92,28.9
216,3.6,73,27.8
222,3.7,52,26.6
228,3.8,39,25.7
234,3.9,42,25.9
240,4.0,34,26.1
246,4.1,20,26.2
252,4.2,10,24.4
258,4.3,9,21.6
264,4.4,5,21.3
270,4.5,10,26.3
276,4.6,6,26.9
282,4.7,7,32.5
288,4.8,11,22.2
294,4.9,3,23.9
300,5.0,3,21.8
306,5.1,2,21.0
312,5.2,3,22.9
318,5.3,6,21.8
324,5.4,3,21.6
330,5.5,2,20.8
336,5.6,3,20.6
342,5.7,5,23.5
348,5.8,1,19.1
354,5.9,3,21.9
360,6.0,7,26.2
366,6.1,8,22.6
372,6.2,11,23.5
378,6.3,8,22.6
384,6.4,10,22.2
390,6.5,17,22.7
396,6.6,21,23.3
402,6.7,17,23.3
408,6.8,24,26.2
414,6.9,25,25.0
420,7.0,27,23.9
426,7.1,25,23.1
432,7.2,35,24.7
438,7.3,17,22.0
444,7.4,22,23.3
450,7.5,32,22.9
456,7.6,11,22.5
462,7.7,55,28.0
468,7.8,22,24.0
474,7.9,27,23.7
480,8.0,38,26.7
486,8.1,21,23.0
492,8.2,24,25.2
498,8.3,12,24.3
504,8.4,34,30.3
510,8.5,21,24.2
516,8.6,46,23.6
522,8.7,10,23.5
528,8.8,17,23.0
534,8.9,10,22.3
540,9.0,9,22.1
546,9.1,9,22.3
552,9.2,9,21.8
558,9.3,11,22.3
564,9.4,7,20.6
570,9.5,17,20.9
576,9.6,6,23.5
582,9.7,15,21.8
588,9.8,12,22.0
594,9.9,8,21.7
600,10.0,11,21.9
606,10.1,13,22.5
612,10.2,11,22.3
618,10.3,28,27.9
624,10.4,21,27.1
630,10.5,18,26.8
636,10.6,18,21.3
642,10.7,39,23.7
648,10.8,17,22.1
654,10.9,25,23.5
660,11.0,20,24.9
666,11.1,7,23.8
672,11.2,11,23.5
678,11.3,9,25.4
684,11.4,13,23.1
690,11.5,10,21.3
696,11.6,7,20.7
702,11.7,23,22.5
708,11.8,7,29.3
714,11.9,20,24.2
720,12.0,7,22.7
726,12.1,4,19.9
732,12.2,6,23.1
738,12.3,15,22.7
744,12.4,9,22.8
750,12.5,12,22.5
756,12.6,8,22.3
762,12.7,13,22.9
768,12.8,9,22.1
774,12.9,11,22.0
780,13.0,14,24.4
786,13.1,11,22.6
792,13.2,9,22.7
798,13.3,15,23.3
804,13.4,10,22.4
810,13.5,12,23.2
816,13.6,7,23.5
822,13.7,10,23.3
828,13.8,13,25.3
834,13.9,18,26.2
840,14.0,28,25.2
846,14.1,18,23.3
852,14.2,18,29.4
858,14.3,17,25.9
864,14.4,18,24.9
870,14.5,28,24.8
876,14.6,19,21.8
882,14.7,23,29.2
888,14.8,14,26.5
894,14.9,18,25.2
900,15.0,13,23.6
906,15.1,6,22.7
