frame,time_s,n_blobs,peak_score
18270,304.68,1,19.5
18282,304.88,1,19.9
18288,304.98,1,21.1
18306,305.28,1,19.9
18378,306.48,1,20.7
18798,313.48,2,19.4
18828,313.98,1,19.6
18990,316.69,1,19.8
19140,319.19,1,20.0
19356,322.79,1,20.8
19374,323.09,1,20.0
19398,323.49,1,20.8
19404,323.59,2,20.5
19416,323.79,1,20.2
19428,323.99,2,21.8
19434,324.09,1,20.9
19446,324.29,1,19.2
19476,324.79,1,20.5
19494,325.09,1,20.4
19500,325.19,1,20.4
19506,325.29,1,21.1
19536,325.79,1,20.1
19542,325.89,2,20.5
19548,325.99,2,20.3
19554,326.09,1,20.9
19644,327.59,1,21.3
19674,328.09,1,21.4
19728,328.99,1,20.4
19806,330.29,1,20.6
19872,331.39,1,20.3
19878,331.49,1,20.9
19944,332.59,2,20.7
19950,332.69,4,21.8
19956,332.79,2,21.1
19962,332.89,2,21.8
19968,332.99,2,20.1
19974,333.09,3,21.1
19980,333.19,5,21.5
19986,333.29,7,22.4
19992,333.39,4,22.4
19998,333.5,3,22.8
20004,333.6,2,23.2
20010,333.7,2,22.0
20016,333.8,4,21.6
20022,333.9,6,22.5
20028,334.0,4,21.2
20034,334.1,5,21.2
20040,334.2,3,21.9
20046,334.3,2,21.3
20052,334.4,3,20.7
20058,334.5,2,20.5
20064,334.6,3,22.2
20070,334.7,1,21.7
20076,334.8,4,21.7
20082,334.9,3,23.1
20088,335.0,5,22.3
20094,335.1,4,23.2
20100,335.2,2,22.1
20106,335.3,5,21.3
20118,335.5,1,19.8
20172,336.4,1,20.6
20190,336.7,1,20.5
20202,336.9,2,21.0
20208,337.0,3,23.8
20214,337.1,3,23.9
20220,337.2,5,22.3
20226,337.3,3,22.1
20250,337.7,1,19.3
20256,337.8,1,20.3
20268,338.0,1,21.5
20274,338.1,2,23.1
20286,338.3,1,21.9
20292,338.4,1,21.5
20310,338.7,1,20.8
20898,348.5,1,23.0
20904,348.6,1,24.1
20910,348.7,1,23.3
20916,348.8,2,32.0
20922,348.9,1,25.0
20928,349.0,1,27.6
20934,349.1,1,30.2
20940,349.2,2,29.8
20946,349.3,1,30.4
20952,349.4,1,31.3
20958,349.5,1,30.7
20964,349.6,2,39.2
20970,349.7,2,29.0
20976,349.8,3,22.6
20982,349.9,2,23.1
20988,350.0,2,21.6
20994,350.1,1,20.8
21000,350.2,3,21.9
21006,350.3,1,21.5
21012,350.4,3,22.3
21018,350.5,1,21.9
21024,350.61,1,22.3
21030,350.71,1,22.5
21036,350.81,2,25.8
21042,350.91,2,24.1
21048,351.01,3,25.4
21054,351.11,2,25.2
21060,351.21,2,28.3
21066,351.31,2,28.5
