frame,time_s,n_blobs,peak_score
3258,54.37,2,21.0
3264,54.47,2,20.8
3276,54.67,1,19.2
3294,54.97,2,20.4
3300,55.07,5,20.7
3306,55.17,3,19.9
3426,57.18,1,19.3
3438,57.38,1,19.5
3666,61.18,1,19.9
3702,61.78,2,20.1
3708,61.88,1,19.9
3714,61.98,1,19.6
3720,62.08,1,20.2
3726,62.18,1,20.3
3762,62.78,1,20.5
3768,62.88,1,22.2
3774,62.98,1,22.6
3810,63.59,1,21.2
3816,63.69,2,53.2
3822,63.79,1,52.4
3828,63.89,1,52.6
3834,63.99,1,54.2
3840,64.09,1,54.1
3846,64.19,1,54.1
3852,64.29,1,53.1
3858,64.39,1,53.4
3864,64.49,1,53.5
3870,64.59,1,54.1
3876,64.69,1,55.5
3882,64.79,1,55.5
3888,64.89,1,55.5
3894,64.99,1,56.0
3900,65.09,1,56.2
3906,65.19,1,55.4
3912,65.29,1,55.9
3918,65.39,1,55.5
3924,65.49,1,56.0
3930,65.59,1,55.3
3936,65.69,1,55.7
3942,65.79,1,56.9
3948,65.89,1,56.6
3954,65.99,1,57.2
4278,71.4,1,20.4
4290,71.6,2,19.7
4296,71.7,1,18.8
4320,72.1,1,20.7
4332,72.3,3,21.3
4368,72.9,1,20.1
4374,73.0,1,19.6
4380,73.1,1,20.1
4386,73.2,1,19.6
4440,74.1,1,20.6
4446,74.2,1,21.3
4452,74.3,1,19.9
4458,74.4,1,21.8
4470,74.6,1,20.1
4476,74.7,2,21.0
4482,74.8,1,19.4
4500,75.1,1,21.2
4524,75.5,2,20.4
4536,75.7,2,20.5
4542,75.8,1,19.9
4548,75.9,5,23.2
4554,76.0,3,23.4
4560,76.1,2,21.7
4566,76.2,6,21.4
4572,76.3,5,25.1
4578,76.4,6,22.1
4584,76.5,7,21.2
4590,76.6,4,21.8
4596,76.7,3,22.1
4602,76.8,3,20.8
4614,77.0,4,20.3
4620,77.1,2,20.0
4632,77.3,1,19.4
4638,77.4,1,21.6
4758,79.41,2,19.8
4764,79.51,1,20.4
4770,79.61,3,19.9
4776,79.71,2,20.9
4782,79.81,2,20.1
4788,79.91,2,19.6
4794,80.01,2,21.1
4812,80.31,2,20.8
4824,80.51,2,20.5
4836,80.71,2,20.6
5088,84.91,1,38.0
5094,85.01,1,38.3
5100,85.11,1,37.7
5106,85.21,1,37.4
5112,85.31,1,37.1
5118,85.41,1,36.0
5124,85.51,1,35.6
5130,85.61,1,34.6
5136,85.71,1,34.7
5142,85.81,1,36.2
5148,85.91,1,36.0
5154,86.02,1,35.4
5160,86.12,1,34.9
5166,86.22,1,34.2
5172,86.32,1,34.5
5178,86.42,1,34.0
5184,86.52,1,33.5
5190,86.62,1,33.6
5196,86.72,1,32.5
5202,86.82,1,33.0
5208,86.92,1,33.2
5214,87.02,1,33.2
5220,87.12,1,32.9
5226,87.22,1,32.7
5232,87.32,1,32.9
5454,91.02,1,21.0
5460,91.12,1,19.8
5478,91.42,1,21.1
5508,91.92,2,19.9
5514,92.02,2,20.7
5520,92.12,4,21.2
5592,93.32,2,20.1
5610,93.63,4,20.9
5622,93.83,2,21.0
5628,93.93,5,23.1
5700,95.13,1,20.4
5712,95.33,1,19.6
5718,95.43,1,19.7
5730,95.63,3,19.8
5736,95.73,2,19.8
5748,95.93,1,20.7
5754,96.03,1,18.9
5760,96.13,1,19.3
5778,96.43,2,22.6
5796,96.73,2,20.3
5832,97.33,1,20.5
5868,97.93,1,19.8
5898,98.43,1,19.9
5904,98.53,1,20.0
5910,98.63,2,20.7
5940,99.13,1,20.6
5952,99.33,1,18.9
6030,100.63,1,20.3
6036,100.73,1,19.8
6090,101.64,1,19.0
6102,101.84,1,19.5
6216,103.74,1,20.5
6480,108.14,1,35.3
6486,108.24,1,35.3
6492,108.34,1,34.2
6498,108.45,1,32.9
6504,108.55,1,33.0
6510,108.65,1,33.0
6516,108.75,1,33.1
6522,108.85,1,33.7
6528,108.95,1,33.6
6534,109.05,2,33.2
6540,109.15,1,32.3
6546,109.25,1,31.5
6552,109.35,1,31.6
6558,109.45,1,31.5
6564,109.55,1,31.4
6570,109.65,1,30.9
6576,109.75,1,31.1
6582,109.85,1,30.9
6588,109.95,1,31.2
6594,110.05,1,31.5
6600,110.15,1,31.3
6606,110.25,1,31.2
6612,110.35,1,31.4
6618,110.45,1,31.2
6630,110.65,1,20.0
6636,110.75,1,22.9
6648,110.95,1,21.4
6666,111.25,1,21.7
6678,111.45,1,22.0
6696,111.75,1,22.2
6702,111.85,1,21.4
6708,111.95,1,21.1
6720,112.15,1,21.7
6726,112.25,1,22.5
6738,112.45,1,21.4
6744,112.55,2,21.0
6750,112.65,1,22.2
6756,112.75,1,23.3
6762,112.85,1,22.4
6768,112.95,1,21.9
6774,113.05,1,21.9
6780,113.15,1,22.7
6786,113.25,1,21.1
6792,113.35,1,23.0
6798,113.45,1,22.7
6804,113.55,1,21.8
6816,113.75,3,21.2
6822,113.85,1,21.0
6840,114.15,1,21.2
6846,114.25,1,21.0
6852,114.35,1,21.6
6858,114.45,1,22.9
6864,114.55,1,20.7
6870,114.65,1,22.5
6876,114.75,1,21.5
6882,114.85,1,20.6
6918,115.45,5,20.9
6924,115.55,2,20.7
6978,116.46,1,20.4
6990,116.66,1,20.3
6996,116.76,1,21.9
7002,116.86,1,21.7
7014,117.06,1,22.1
7068,117.96,1,20.6
7080,118.16,1,21.2
7104,118.56,1,21.2
7128,118.96,1,20.9
7140,119.16,1,22.5
7296,121.76,1,19.6
7302,121.86,3,21.4
7308,121.96,1,19.3
7314,122.06,1,19.4
7320,122.16,1,19.7
7332,122.36,2,19.4
7338,122.46,3,19.7
7344,122.56,5,21.4
7350,122.66,3,19.9
7362,122.86,2,20.0
7368,122.96,3,20.6
7374,123.06,2,19.3
7380,123.16,1,19.3
7398,123.47,1,19.2
7452,124.37,1,38.9
7458,124.47,1,34.4
7464,124.57,1,25.5
7500,125.17,1,25.8
7512,125.37,1,23.6
7530,125.67,1,26.6
7536,125.77,1,19.7
7542,125.87,1,29.3
7548,125.97,1,29.8
7554,126.07,1,24.4
7560,126.17,1,36.7
7578,126.47,1,30.4
7584,126.57,1,27.8
7596,126.77,1,21.7
7602,126.87,1,27.0
7608,126.97,1,31.1
7614,127.07,1,24.2
7626,127.27,1,27.4
7638,127.47,1,24.8
7644,127.57,1,28.0
7650,127.67,1,30.4
7656,127.77,1,36.7
7662,127.87,1,26.6
7674,128.07,1,32.2
7680,128.17,1,36.9
7686,128.27,1,26.3
7716,128.77,1,28.6
7728,128.97,1,27.5
7830,130.67,1,35.7
7836,130.77,1,35.2
7842,130.88,1,36.3
7848,130.98,2,36.3
7854,131.08,1,34.6
7860,131.18,2,33.8
7866,131.28,1,33.7
7872,131.38,1,33.7
7878,131.48,1,36.2
7884,131.58,1,36.2
7890,131.68,1,35.9
7896,131.78,1,36.6
7902,131.88,1,35.5
7908,131.98,1,35.9
7914,132.08,1,35.1
7920,132.18,1,34.4
7926,132.28,1,34.4
7932,132.38,1,34.1
7938,132.48,1,34.0
7944,132.58,1,33.5
7950,132.68,1,33.6
7956,132.78,1,34.5
7962,132.88,1,34.2
7968,132.98,1,33.8
8088,134.98,1,20.6
8184,136.58,1,19.3
8202,136.88,1,19.5
8220,137.18,1,19.3
8412,140.39,2,19.7
8442,140.89,5,28.9
8448,140.99,12,29.8
8454,141.09,6,28.0
8460,141.19,4,25.8
8466,141.29,7,40.1
8472,141.39,7,34.7
8478,141.49,8,34.0
8484,141.59,5,31.2
8490,141.69,5,31.8
8496,141.79,13,31.8
8502,141.89,13,33.0
8508,141.99,13,39.8
8514,142.09,19,33.5
8520,142.19,20,33.6
8526,142.29,16,33.9
8532,142.39,19,36.3
8538,142.49,25,35.2
8544,142.59,29,47.3
8550,142.69,26,45.4
8556,142.79,29,45.7
8562,142.89,24,41.1
8568,142.99,23,39.8
8574,143.09,31,42.3
8580,143.19,32,40.3
8586,143.29,28,39.5
8592,143.39,23,45.0
8598,143.49,27,41.8
8604,143.59,31,29.4
8610,143.69,26,44.5
8616,143.79,17,43.8
8622,143.89,20,41.9
8628,143.99,19,45.9
8634,144.09,18,45.9
8640,144.19,14,43.7
8646,144.29,13,43.9
8652,144.39,9,43.0
8658,144.49,6,45.8
8664,144.59,9,27.9
8670,144.69,6,32.2
8676,144.79,8,28.2
8682,144.89,5,32.1
8688,144.99,1,21.2
8706,145.29,1,19.4
8718,145.49,5,21.7
8724,145.59,7,22.6
8730,145.69,5,26.2
8736,145.79,3,20.0
8742,145.9,9,24.6
8748,146.0,7,21.4
8754,146.1,11,23.6
8760,146.2,6,29.7
8766,146.3,16,27.4
8772,146.4,22,27.1
8778,146.5,13,24.8
8784,146.6,15,27.2
8790,146.7,15,26.9
8796,146.8,6,24.8
8802,146.9,5,26.4
8808,147.0,8,26.3
8814,147.1,14,26.5
8820,147.2,10,25.8
8826,147.3,8,54.6
8832,147.4,13,27.6
8838,147.5,10,45.5
8844,147.6,8,42.3
8850,147.7,7,36.3
8856,147.8,6,34.2
8862,147.9,7,32.6
8868,148.0,7,29.3
8874,148.1,5,29.2
8880,148.2,2,29.7
8886,148.3,2,26.9
8892,148.4,6,26.3
8898,148.5,4,26.8
8904,148.6,3,26.0
