video,site,track_id,frame,t_s,xc,yc,w,h,conf,confirmed
GolfDr_SHB_12.11.2025,SHB,162,3680,61.33,275.1,224.4,34.5,35.9,0.6401,1
GolfDr_SHB_12.11.2025,SHB,162,3681,61.35,268.1,225.4,33.8,35.6,0.5898,1
GolfDr_SHB_12.11.2025,SHB,162,3682,61.37,261.9,225.0,33.5,37.0,0.6393,1
GolfDr_SHB_12.11.2025,SHB,162,3683,61.38,257.8,225.4,32.8,36.9,0.6511,1
GolfDr_SHB_12.11.2025,SHB,162,3684,61.4,248.4,225.7,34.5,36.8,0.4761,1
GolfDr_SHB_12.11.2025,SHB,162,3685,61.42,241.5,225.6,35.9,37.4,0.442,1
GolfDr_SHB_12.11.2025,SHB,162,3686,61.43,234.3,225.9,36.7,38.6,0.5871,1
GolfDr_SHB_12.11.2025,SHB,162,3687,61.45,230.8,225.8,37.8,38.9,0.6443,1
GolfDr_SHB_12.11.2025,SHB,162,3688,61.47,225.2,226.0,35.3,37.9,0.6768,1
GolfDr_SHB_12.11.2025,SHB,162,3689,61.48,220.6,226.2,35.3,37.1,0.6861,1
GolfDr_SHB_12.11.2025,SHB,162,3690,61.5,215.8,225.9,37.6,37.3,0.7521,1
GolfDr_SHB_12.11.2025,SHB,162,3691,61.52,209.6,226.8,36.9,36.2,0.6793,1
GolfDr_SHB_12.11.2025,SHB,162,3692,61.53,204.4,226.9,36.6,36.1,0.6719,1
GolfDr_SHB_12.11.2025,SHB,162,3693,61.55,198.7,228.0,37.5,34.8,0.737,1
GolfDr_SHB_12.11.2025,SHB,162,3694,61.57,193.1,228.9,37.7,35.0,0.7239,1
GolfDr_SHB_12.11.2025,SHB,162,3695,61.58,186.3,228.9,36.4,35.7,0.678,1
GolfDr_SHB_12.11.2025,SHB,162,3696,61.6,179.1,230.0,34.4,36.0,0.681,1
GolfDr_SHB_12.11.2025,SHB,162,3697,61.62,174.7,230.2,35.2,36.0,0.652,1
GolfDr_SHB_12.11.2025,SHB,162,3698,61.63,168.9,230.5,34.0,36.9,0.6965,1
GolfDr_SHB_12.11.2025,SHB,162,3699,61.65,162.6,231.6,33.6,38.5,0.6668,1
GolfDr_SHB_12.11.2025,SHB,162,3700,61.67,155.4,232.0,31.2,40.0,0.7215,1
GolfDr_SHB_12.11.2025,SHB,162,3701,61.68,151.1,231.9,33.5,40.7,0.5922,1
GolfDr_SHB_12.11.2025,SHB,162,3702,61.7,144.8,232.5,34.3,41.4,0.6819,1
GolfDr_SHB_12.11.2025,SHB,162,3703,61.72,138.8,232.0,31.8,39.8,0.6625,1
GolfDr_SHB_12.11.2025,SHB,162,3704,61.73,132.4,233.5,30.0,38.5,0.7339,1
GolfDr_SHB_12.11.2025,SHB,162,3705,61.75,126.5,234.5,29.7,37.8,0.7284,1
GolfDr_SHB_12.11.2025,SHB,162,3706,61.77,122.5,235.4,33.7,38.1,0.6801,1
GolfDr_SHB_12.11.2025,SHB,162,3707,61.78,116.7,235.8,33.2,37.7,0.6623,1
GolfDr_SHB_12.11.2025,SHB,162,3708,61.8,110.5,236.6,33.6,36.0,0.731,1
GolfDr_SHB_12.11.2025,SHB,162,3709,61.82,104.5,237.6,33.5,35.5,0.7182,1
GolfDr_SHB_12.11.2025,SHB,162,3710,61.83,98.9,238.1,33.7,36.7,0.7384,1
GolfDr_SHB_12.11.2025,SHB,162,3711,61.85,94.6,238.7,37.0,37.6,0.7142,1
GolfDr_SHB_12.11.2025,SHB,162,3712,61.87,87.8,240.2,35.7,38.2,0.7023,1
GolfDr_SHB_12.11.2025,SHB,162,3713,61.88,82.4,240.7,36.0,40.0,0.7386,1
GolfDr_SHB_12.11.2025,SHB,162,3714,61.9,76.4,242.2,36.5,40.0,0.6968,1
GolfDr_SHB_12.11.2025,SHB,162,3715,61.92,71.8,241.6,36.3,39.4,0.6309,1
GolfDr_SHB_12.11.2025,SHB,162,3716,61.93,65.5,241.8,34.0,40.3,0.6493,1
GolfDr_SHB_12.11.2025,SHB,162,3717,61.95,59.8,241.1,33.1,39.8,0.6498,1
GolfDr_SHB_12.11.2025,SHB,162,3718,61.97,54.7,241.2,32.5,39.5,0.6827,1
GolfDr_SHB_12.11.2025,SHB,162,3719,61.98,48.7,241.5,31.2,38.5,0.6218,1
GolfDr_SHB_12.11.2025,SHB,162,3720,62.0,43.5,242.4,30.5,37.4,0.5463,1
GolfDr_SHB_12.11.2025,SHB,162,3721,62.02,37.6,242.3,28.4,36.6,0.4836,1
GolfDr_SHB_12.11.2025,SHB,162,3722,62.03,32.7,242.6,30.0,37.7,0.5959,1
GolfDr_SHB_12.11.2025,SHB,162,3723,62.05,28.2,243.2,32.2,37.6,0.6769,1
GolfDr_SHB_12.11.2025,SHB,162,3724,62.07,22.6,243.5,35.8,37.2,0.5653,1
GolfDr_SHB_12.11.2025,SHB,162,3725,62.08,17.7,243.2,35.4,37.6,0.6283,1
GolfDr_SHB_12.11.2025,SHB,162,3726,62.1,14.9,243.0,29.9,38.8,0.583,1
GolfDr_SHB_12.11.2025,SHB,162,3727,62.12,11.7,243.8,23.4,39.5,0.5927,1
GolfDr_SHB_12.11.2025,SHB,162,3728,62.13,9.9,245.2,19.7,39.8,0.5814,1
GolfDr_SHB_12.11.2025,SHB,166,3634,60.57,624.7,220.2,29.1,35.2,0.5614,1
GolfDr_SHB_12.11.2025,SHB,166,3635,60.58,621.9,220.8,32.9,35.1,0.6821,1
GolfDr_SHB_12.11.2025,SHB,166,3636,60.6,617.6,219.9,33.6,36.0,0.7107,1
GolfDr_SHB_12.11.2025,SHB,166,3637,60.62,612.8,219.4,34.4,35.1,0.6231,1
GolfDr_SHB_12.11.2025,SHB,166,3638,60.63,608.0,219.6,33.8,34.8,0.5951,1
GolfDr_SHB_12.11.2025,SHB,166,3639,60.65,602.6,218.7,33.7,34.9,0.666,1
GolfDr_SHB_12.11.2025,SHB,166,3640,60.67,596.8,220.2,35.5,35.2,0.6735,1
GolfDr_SHB_12.11.2025,SHB,166,3641,60.68,591.0,219.7,36.8,35.3,0.6873,1
GolfDr_SHB_12.11.2025,SHB,166,3642,60.7,586.7,218.5,35.9,34.9,0.6998,1
GolfDr_SHB_12.11.2025,SHB,166,3643,60.72,581.9,219.4,35.9,34.9,0.6995,1
GolfDr_SHB_12.11.2025,SHB,166,3644,60.73,576.0,220.2,36.3,35.9,0.71,1
GolfDr_SHB_12.11.2025,SHB,166,3645,60.75,571.2,220.3,37.3,35.7,0.6683,1
GolfDr_SHB_12.11.2025,SHB,166,3646,60.77,565.1,220.1,38.8,36.2,0.758,1
GolfDr_SHB_12.11.2025,SHB,166,3647,60.78,559.6,220.3,39.8,36.6,0.7863,1
GolfDr_SHB_12.11.2025,SHB,166,3648,60.8,554.5,219.6,41.1,37.2,0.7899,1
GolfDr_SHB_12.11.2025,SHB,166,3649,60.82,548.9,220.6,41.9,37.2,0.7838,1
GolfDr_SHB_12.11.2025,SHB,166,3650,60.83,543.5,220.9,40.7,37.2,0.7724,1
GolfDr_SHB_12.11.2025,SHB,166,3651,60.85,538.2,220.5,40.9,37.3,0.76,1
GolfDr_SHB_12.11.2025,SHB,166,3652,60.87,533.3,219.9,40.0,36.9,0.7438,1
GolfDr_SHB_12.11.2025,SHB,166,3653,60.88,528.1,220.8,38.8,37.1,0.7529,1
GolfDr_SHB_12.11.2025,SHB,166,3654,60.9,523.2,221.2,39.3,38.0,0.7987,1
GolfDr_SHB_12.11.2025,SHB,166,3655,60.92,517.3,221.0,40.0,38.6,0.8199,1
GolfDr_SHB_12.11.2025,SHB,166,3656,60.93,512.2,221.5,39.1,38.6,0.7976,1
GolfDr_SHB_12.11.2025,SHB,166,3657,60.95,506.1,219.8,38.1,38.0,0.7816,1
GolfDr_SHB_12.11.2025,SHB,166,3658,60.97,501.7,220.2,38.0,38.0,0.8004,1
GolfDr_SHB_12.11.2025,SHB,166,3659,60.98,496.4,219.5,37.7,38.9,0.7754,1
GolfDr_SHB_12.11.2025,SHB,166,3660,61.0,491.2,218.5,35.5,38.4,0.7222,1
GolfDr_SHB_12.11.2025,SHB,166,3661,61.02,485.9,219.1,36.4,38.4,0.7275,1
GolfDr_SHB_12.11.2025,SHB,166,3662,61.03,480.3,219.2,36.8,38.7,0.7774,1
GolfDr_SHB_12.11.2025,SHB,166,3663,61.05,475.0,219.7,37.1,38.2,0.7839,1
GolfDr_SHB_12.11.2025,SHB,166,3664,61.07,470.7,219.1,38.1,38.7,0.7897,1
GolfDr_SHB_12.11.2025,SHB,166,3665,61.08,465.2,218.8,37.6,38.9,0.7928,1
GolfDr_SHB_12.11.2025,SHB,166,3666,61.1,459.7,217.9,37.1,38.6,0.7468,1
GolfDr_SHB_12.11.2025,SHB,166,3667,61.12,453.7,217.7,36.8,38.1,0.7809,1
GolfDr_SHB_12.11.2025,SHB,166,3668,61.13,449.3,217.8,36.9,38.2,0.8006,1
GolfDr_SHB_12.11.2025,SHB,166,3669,61.15,444.0,217.6,37.0,38.8,0.8038,1
GolfDr_SHB_12.11.2025,SHB,166,3670,61.17,438.6,217.8,36.8,40.2,0.8089,1
GolfDr_SHB_12.11.2025,SHB,166,3671,61.18,433.1,218.3,35.9,39.8,0.7815,1
GolfDr_SHB_12.11.2025,SHB,166,3672,61.2,427.9,218.8,36.1,39.0,0.8002,1
GolfDr_SHB_12.11.2025,SHB,166,3673,61.22,422.6,218.5,35.8,38.9,0.7926,1
GolfDr_SHB_12.11.2025,SHB,166,3674,61.23,417.2,218.5,35.9,39.3,0.7949,1
GolfDr_SHB_12.11.2025,SHB,166,3675,61.25,412.9,218.9,35.9,39.3,0.7942,1
GolfDr_SHB_12.11.2025,SHB,166,3676,61.27,407.0,219.2,37.0,39.1,0.7594,1
GolfDr_SHB_12.11.2025,SHB,166,3677,61.28,401.6,218.7,36.0,39.9,0.7568,1
GolfDr_SHB_12.11.2025,SHB,166,3678,61.3,396.2,218.6,36.4,38.8,0.7399,1
GolfDr_SHB_12.11.2025,SHB,166,3679,61.32,390.0,218.2,36.4,36.8,0.7093,1
GolfDr_SHB_12.11.2025,SHB,166,3680,61.33,384.0,218.4,38.5,37.1,0.7517,1
GolfDr_SHB_12.11.2025,SHB,166,3681,61.35,377.7,218.8,38.6,37.2,0.6897,1
GolfDr_SHB_12.11.2025,SHB,166,3682,61.37,371.4,218.3,38.0,36.5,0.6874,1
GolfDr_SHB_12.11.2025,SHB,166,3683,61.38,366.6,218.0,36.2,36.7,0.6851,1
GolfDr_SHB_12.11.2025,SHB,166,3684,61.4,360.6,218.7,36.7,37.0,0.7246,1
GolfDr_SHB_12.11.2025,SHB,166,3685,61.42,355.0,218.2,36.1,38.4,0.7064,1
GolfDr_SHB_12.11.2025,SHB,166,3686,61.43,349.4,218.9,36.9,38.0,0.7616,1
GolfDr_SHB_12.11.2025,SHB,166,3687,61.45,344.1,219.3,37.2,38.1,0.7237,1
GolfDr_SHB_12.11.2025,SHB,166,3688,61.47,338.2,219.9,38.6,37.6,0.7138,1
GolfDr_SHB_12.11.2025,SHB,166,3689,61.48,332.7,220.5,39.2,37.6,0.7717,1
GolfDr_SHB_12.11.2025,SHB,166,3690,61.5,326.8,220.7,39.2,37.6,0.7878,1
GolfDr_SHB_12.11.2025,SHB,166,3691,61.52,320.5,221.5,40.3,37.6,0.7709,1
GolfDr_SHB_12.11.2025,SHB,166,3692,61.53,316.1,221.8,40.4,38.0,0.7817,1
GolfDr_SHB_12.11.2025,SHB,166,3693,61.55,310.5,222.8,40.3,38.0,0.8131,1
GolfDr_SHB_12.11.2025,SHB,166,3694,61.57,305.4,222.9,40.8,38.3,0.7989,1
GolfDr_SHB_12.11.2025,SHB,166,3695,61.58,300.6,223.7,41.4,38.8,0.8744,1
GolfDr_SHB_12.11.2025,SHB,166,3696,61.6,295.6,224.6,43.2,38.5,0.8464,1
GolfDr_SHB_12.11.2025,SHB,166,3697,61.62,290.5,224.9,43.3,38.6,0.8301,1
GolfDr_SHB_12.11.2025,SHB,166,3698,61.63,285.4,225.0,42.1,38.2,0.805,1
GolfDr_SHB_12.11.2025,SHB,166,3699,61.65,279.6,225.4,41.1,36.8,0.7958,1
GolfDr_SHB_12.11.2025,SHB,166,3700,61.67,274.1,225.8,39.6,36.7,0.7674,1
GolfDr_SHB_12.11.2025,SHB,166,3701,61.68,266.9,226.0,36.5,37.3,0.6619,1
GolfDr_SHB_12.11.2025,SHB,166,3702,61.7,259.1,228.1,36.2,33.8,0.5769,1
GolfDr_SHB_12.11.2025,SHB,166,3703,61.72,252.2,229.7,35.9,33.7,0.5574,1
GolfDr_SHB_12.11.2025,SHB,166,3704,61.73,245.0,230.9,35.2,34.0,0.5191,1
GolfDr_SHB_12.11.2025,SHB,166,3705,61.75,244.2,231.6,40.7,37.7,0.3683,1
GolfDr_SHB_12.11.2025,SHB,166,3706,61.77,241.3,230.7,42.5,37.1,0.3171,1
GolfDr_SHB_12.11.2025,SHB,166,3707,61.78,236.6,232.6,45.7,40.5,0.5209,1
GolfDr_SHB_12.11.2025,SHB,166,3708,61.8,231.0,234.2,46.2,41.5,0.6982,1
GolfDr_SHB_12.11.2025,SHB,166,3709,61.82,227.7,234.6,41.8,42.9,0.695,1
GolfDr_SHB_12.11.2025,SHB,166,3710,61.83,223.6,233.8,39.3,38.7,0.6925,1
GolfDr_SHB_12.11.2025,SHB,166,3711,61.85,217.3,233.4,39.4,34.8,0.7047,1
GolfDr_SHB_12.11.2025,SHB,166,3712,61.87,211.1,234.8,39.0,34.0,0.7171,1
GolfDr_SHB_12.11.2025,SHB,166,3713,61.88,205.4,235.7,40.0,37.3,0.7604,1
GolfDr_SHB_12.11.2025,SHB,166,3714,61.9,198.4,236.3,42.8,39.0,0.7101,1
GolfDr_SHB_12.11.2025,SHB,166,3715,61.92,193.8,236.7,42.0,39.9,0.7839,1
GolfDr_SHB_12.11.2025,SHB,166,3716,61.93,188.3,237.6,42.6,41.0,0.836,1
GolfDr_SHB_12.11.2025,SHB,166,3717,61.95,182.0,237.1,45.0,39.2,0.7794,1
GolfDr_SHB_12.11.2025,SHB,166,3718,61.97,176.5,237.1,43.5,39.1,0.8234,1
GolfDr_SHB_12.11.2025,SHB,166,3719,61.98,169.8,237.9,44.6,38.5,0.8336,1
GolfDr_SHB_12.11.2025,SHB,166,3720,62.0,165.0,239.5,45.7,39.0,0.767,1
GolfDr_SHB_12.11.2025,SHB,166,3721,62.02,159.0,239.4,47.4,38.0,0.8037,1
GolfDr_SHB_12.11.2025,SHB,166,3722,62.03,153.5,239.6,47.8,37.4,0.7879,1
GolfDr_SHB_12.11.2025,SHB,166,3723,62.05,148.2,240.5,47.4,38.4,0.7988,1
GolfDr_SHB_12.11.2025,SHB,166,3724,62.07,142.4,239.7,46.6,39.9,0.8065,1
GolfDr_SHB_12.11.2025,SHB,166,3725,62.08,138.2,239.3,47.1,38.2,0.7891,1
GolfDr_SHB_12.11.2025,SHB,166,3726,62.1,133.5,238.7,46.0,37.9,0.7869,1
GolfDr_SHB_12.11.2025,SHB,166,3727,62.12,127.7,239.6,45.1,39.5,0.8207,1
GolfDr_SHB_12.11.2025,SHB,166,3728,62.13,123.3,240.0,45.4,40.0,0.821,1
GolfDr_SHB_12.11.2025,SHB,166,3729,62.15,117.3,240.2,44.5,40.0,0.8137,1
GolfDr_SHB_12.11.2025,SHB,166,3730,62.17,112.2,240.1,43.7,39.6,0.8486,1
GolfDr_SHB_12.11.2025,SHB,166,3731,62.18,107.4,239.3,44.8,40.2,0.842,1
GolfDr_SHB_12.11.2025,SHB,166,3732,62.2,100.6,239.9,43.2,40.4,0.8151,1
GolfDr_SHB_12.11.2025,SHB,166,3733,62.22,94.7,239.9,41.8,40.9,0.8156,1
GolfDr_SHB_12.11.2025,SHB,166,3734,62.23,89.7,239.8,42.1,40.5,0.8167,1
GolfDr_SHB_12.11.2025,SHB,166,3735,62.25,84.2,240.1,42.9,40.5,0.8226,1
GolfDr_SHB_12.11.2025,SHB,166,3736,62.27,78.5,239.9,42.6,40.4,0.828,1
GolfDr_SHB_12.11.2025,SHB,166,3737,62.28,73.2,240.0,41.7,40.9,0.8248,1
GolfDr_SHB_12.11.2025,SHB,166,3738,62.3,67.4,240.1,41.6,41.0,0.8335,1
GolfDr_SHB_12.11.2025,SHB,166,3739,62.32,61.9,239.6,41.5,41.5,0.8159,1
GolfDr_SHB_12.11.2025,SHB,166,3740,62.33,56.4,239.6,40.8,41.4,0.7848,1
GolfDr_SHB_12.11.2025,SHB,166,3741,62.35,51.4,240.0,41.8,41.8,0.835,1
GolfDr_SHB_12.11.2025,SHB,166,3742,62.37,46.4,239.7,42.5,41.2,0.8168,1
GolfDr_SHB_12.11.2025,SHB,166,3743,62.38,41.9,240.1,41.7,41.4,0.8002,1
GolfDr_SHB_12.11.2025,SHB,166,3744,62.4,36.7,240.1,41.5,40.3,0.8519,1
GolfDr_SHB_12.11.2025,SHB,166,3745,62.42,31.2,240.1,42.1,40.8,0.8005,1
GolfDr_SHB_12.11.2025,SHB,166,3746,62.43,24.7,240.1,42.0,40.4,0.8152,1
GolfDr_SHB_12.11.2025,SHB,166,3747,62.45,20.1,239.3,40.3,40.1,0.7933,1
GolfDr_SHB_12.11.2025,SHB,166,3748,62.47,17.1,239.8,34.1,39.2,0.7708,1
GolfDr_SHB_12.11.2025,SHB,166,3749,62.48,13.6,240.1,27.1,39.7,0.8029,1
GolfDr_SHB_12.11.2025,SHB,166,3750,62.5,12.1,240.7,24.1,39.8,0.7592,1
GolfDr_SHB_12.11.2025,SHB,166,3751,62.52,10.0,241.5,20.1,40.8,0.6987,1
GolfDr_SHB_12.11.2025,SHB,166,3752,62.53,8.8,241.5,17.6,43.9,0.5952,1
GolfDr_SHB_12.11.2025,SHB,168,3640,60.67,349.4,228.5,24.2,22.3,0.7233,1
GolfDr_SHB_12.11.2025,SHB,168,3641,60.68,348.1,227.7,26.4,25.1,0.6853,1
GolfDr_SHB_12.11.2025,SHB,168,3642,60.7,347.6,227.5,27.0,25.2,0.5931,1
GolfDr_SHB_12.11.2025,SHB,168,3643,60.72,346.6,228.7,26.8,26.8,0.5868,1
GolfDr_SHB_12.11.2025,SHB,168,3648,60.8,334.6,227.3,26.8,29.1,0.3559,1
GolfDr_SHB_12.11.2025,SHB,168,3649,60.82,330.9,227.9,25.9,25.6,0.6147,1
GolfDr_SHB_12.11.2025,SHB,168,3650,60.83,328.3,227.5,26.0,25.6,0.5932,1
GolfDr_SHB_12.11.2025,SHB,168,3651,60.85,325.7,226.9,25.2,24.0,0.6547,1
GolfDr_SHB_12.11.2025,SHB,168,3652,60.87,323.3,226.7,25.9,25.8,0.6818,1
GolfDr_SHB_12.11.2025,SHB,168,3653,60.88,320.3,227.5,26.0,25.8,0.6638,1
GolfDr_SHB_12.11.2025,SHB,168,3654,60.9,317.8,227.7,25.5,25.3,0.6971,1
GolfDr_SHB_12.11.2025,SHB,168,3655,60.92,314.4,226.7,24.4,24.3,0.6933,1
GolfDr_SHB_12.11.2025,SHB,168,3656,60.93,311.7,226.8,23.8,23.4,0.6129,1
GolfDr_SHB_12.11.2025,SHB,168,3657,60.95,308.7,224.5,25.3,24.6,0.6622,1
GolfDr_SHB_12.11.2025,SHB,168,3658,60.97,306.1,224.4,26.0,24.9,0.694,1
GolfDr_SHB_12.11.2025,SHB,168,3659,60.98,303.2,224.1,26.6,24.6,0.7059,1
GolfDr_SHB_12.11.2025,SHB,168,3660,61.0,300.9,223.3,24.2,22.8,0.6623,1
GolfDr_SHB_12.11.2025,SHB,168,3661,61.02,298.6,224.2,24.0,23.4,0.6447,1
GolfDr_SHB_12.11.2025,SHB,168,3662,61.03,295.4,223.1,25.2,25.0,0.6012,1
GolfDr_SHB_12.11.2025,SHB,168,3663,61.05,292.9,223.7,26.4,25.8,0.6884,1
GolfDr_SHB_12.11.2025,SHB,168,3664,61.07,290.5,223.3,27.9,27.2,0.7401,1
GolfDr_SHB_12.11.2025,SHB,168,3665,61.08,287.9,223.1,28.0,26.0,0.7026,1
GolfDr_SHB_12.11.2025,SHB,168,3666,61.1,285.6,223.2,28.4,26.5,0.6889,1
GolfDr_SHB_12.11.2025,SHB,168,3667,61.12,282.6,223.0,26.5,25.9,0.7377,1
GolfDr_SHB_12.11.2025,SHB,168,3668,61.13,281.2,223.0,24.7,25.9,0.7207,1
GolfDr_SHB_12.11.2025,SHB,168,3669,61.15,278.8,222.6,22.3,24.4,0.7788,1
GolfDr_SHB_12.11.2025,SHB,168,3670,61.17,276.1,222.6,22.5,23.6,0.7296,1
GolfDr_SHB_12.11.2025,SHB,168,3671,61.18,273.8,223.0,22.5,22.7,0.7528,1
GolfDr_SHB_12.11.2025,SHB,168,3672,61.2,270.9,222.9,23.3,22.5,0.6487,1
GolfDr_SHB_12.11.2025,SHB,168,3673,61.22,268.5,222.9,23.1,22.2,0.5338,1
GolfDr_SHB_12.11.2025,SHB,168,3674,61.23,265.2,222.5,24.8,23.6,0.3922,1
GolfDr_SHB_12.11.2025,SHB,168,3675,61.25,262.7,222.5,24.1,23.5,0.506,1
GolfDr_SHB_12.11.2025,SHB,168,3676,61.27,260.0,222.9,24.2,22.9,0.3274,1
GolfDr_SHB_12.11.2025,SHB,171,3647,60.78,255.0,233.0,30.6,35.5,0.6593,1
GolfDr_SHB_12.11.2025,SHB,171,3648,60.8,245.6,233.6,32.5,37.1,0.603,1
GolfDr_SHB_12.11.2025,SHB,171,3649,60.82,239.0,234.0,34.7,39.0,0.7505,1
GolfDr_SHB_12.11.2025,SHB,171,3650,60.83,233.3,234.1,34.0,36.6,0.7326,1
GolfDr_SHB_12.11.2025,SHB,171,3651,60.85,227.2,235.8,37.0,40.9,0.7545,1
GolfDr_SHB_12.11.2025,SHB,171,3652,60.87,222.8,236.5,36.5,42.2,0.7656,1
GolfDr_SHB_12.11.2025,SHB,171,3653,60.88,217.0,236.9,38.0,42.8,0.8088,1
GolfDr_SHB_12.11.2025,SHB,171,3654,60.9,210.6,237.1,37.9,43.8,0.8026,1
GolfDr_SHB_12.11.2025,SHB,171,3655,60.92,203.5,235.4,36.7,43.3,0.7343,1
GolfDr_SHB_12.11.2025,SHB,171,3656,60.93,197.6,236.2,37.9,44.4,0.7892,1
GolfDr_SHB_12.11.2025,SHB,171,3657,60.95,192.2,235.1,38.7,43.2,0.7936,1
GolfDr_SHB_12.11.2025,SHB,171,3658,60.97,185.6,235.1,39.3,42.1,0.7717,1
GolfDr_SHB_12.11.2025,SHB,171,3659,60.98,180.6,234.6,40.2,42.5,0.7607,1
GolfDr_SHB_12.11.2025,SHB,171,3660,61.0,175.0,233.2,38.8,42.1,0.7833,1
GolfDr_SHB_12.11.2025,SHB,171,3661,61.02,167.7,233.3,39.9,41.7,0.8037,1
GolfDr_SHB_12.11.2025,SHB,171,3662,61.03,161.8,232.6,41.3,41.9,0.8144,1
GolfDr_SHB_12.11.2025,SHB,171,3663,61.05,155.9,233.7,41.7,41.0,0.7883,1
GolfDr_SHB_12.11.2025,SHB,171,3664,61.07,150.6,233.1,41.1,41.7,0.8073,1
GolfDr_SHB_12.11.2025,SHB,171,3665,61.08,145.1,233.0,40.4,40.9,0.8178,1
GolfDr_SHB_12.11.2025,SHB,171,3666,61.1,139.4,232.6,40.0,40.6,0.7972,1
GolfDr_SHB_12.11.2025,SHB,171,3667,61.12,133.3,231.6,39.8,41.2,0.8324,1
GolfDr_SHB_12.11.2025,SHB,171,3668,61.13,128.2,232.4,39.1,42.4,0.7928,1
GolfDr_SHB_12.11.2025,SHB,171,3669,61.15,122.6,232.0,40.7,41.4,0.7852,1
GolfDr_SHB_12.11.2025,SHB,171,3670,61.17,116.5,231.9,39.9,39.9,0.7732,1
GolfDr_SHB_12.11.2025,SHB,171,3671,61.18,110.1,232.4,39.0,39.2,0.8074,1
GolfDr_SHB_12.11.2025,SHB,171,3672,61.2,103.9,232.1,39.5,38.5,0.7446,1
GolfDr_SHB_12.11.2025,SHB,171,3673,61.22,98.5,232.1,39.6,38.6,0.778,1
GolfDr_SHB_12.11.2025,SHB,171,3674,61.23,92.2,231.8,40.6,39.0,0.7792,1
GolfDr_SHB_12.11.2025,SHB,171,3675,61.25,86.3,232.0,40.3,40.0,0.8167,1
GolfDr_SHB_12.11.2025,SHB,171,3676,61.27,80.0,232.1,40.6,40.3,0.7947,1
GolfDr_SHB_12.11.2025,SHB,171,3677,61.28,74.8,232.5,40.4,40.7,0.8001,1
GolfDr_SHB_12.11.2025,SHB,171,3678,61.3,68.8,233.0,41.1,40.5,0.787,1
GolfDr_SHB_12.11.2025,SHB,171,3679,61.32,64.0,233.6,39.9,40.4,0.7714,1
GolfDr_SHB_12.11.2025,SHB,171,3680,61.33,58.2,233.9,39.9,40.6,0.7869,1
GolfDr_SHB_12.11.2025,SHB,171,3681,61.35,51.7,234.7,39.4,39.9,0.7782,1
GolfDr_SHB_12.11.2025,SHB,171,3682,61.37,46.1,233.6,39.0,40.1,0.8471,1
GolfDr_SHB_12.11.2025,SHB,171,3683,61.38,40.9,233.1,38.4,40.3,0.8254,1
GolfDr_SHB_12.11.2025,SHB,171,3684,61.4,34.7,233.2,38.7,40.3,0.8246,1
GolfDr_SHB_12.11.2025,SHB,171,3685,61.42,28.7,232.8,39.9,40.1,0.7898,1
GolfDr_SHB_12.11.2025,SHB,171,3686,61.43,22.6,233.1,39.9,39.5,0.805,1
GolfDr_SHB_12.11.2025,SHB,171,3687,61.45,17.6,233.7,35.2,39.3,0.6613,1
GolfDr_SHB_12.11.2025,SHB,171,3688,61.47,14.3,233.8,28.5,39.6,0.6705,1
GolfDr_SHB_12.11.2025,SHB,171,3689,61.48,11.9,234.0,23.8,39.2,0.7385,1
GolfDr_SHB_12.11.2025,SHB,171,3690,61.5,9.6,234.9,19.1,40.1,0.7346,1
GolfDr_SHB_12.11.2025,SHB,176,3672,61.2,452.5,219.2,26.0,38.6,0.4864,1
GolfDr_SHB_12.11.2025,SHB,176,3673,61.22,449.0,220.8,25.4,36.1,0.4221,1
GolfDr_SHB_12.11.2025,SHB,176,3677,61.28,431.6,222.3,26.6,34.3,0.4022,1
GolfDr_SHB_12.11.2025,SHB,176,3678,61.3,427.4,221.6,28.1,34.9,0.2765,1
GolfDr_SHB_12.11.2025,SHB,176,3679,61.32,421.2,220.6,28.8,35.1,0.3451,1
GolfDr_SHB_12.11.2025,SHB,176,3680,61.33,416.8,220.7,28.1,33.3,0.5452,1
GolfDr_SHB_12.11.2025,SHB,176,3681,61.35,411.9,221.3,26.8,31.8,0.4344,1
GolfDr_SHB_12.11.2025,SHB,176,3682,61.37,405.3,221.3,24.6,30.0,0.6732,1
GolfDr_SHB_12.11.2025,SHB,176,3683,61.38,399.3,221.9,22.9,30.1,0.6891,1
GolfDr_SHB_12.11.2025,SHB,176,3684,61.4,393.8,222.7,23.3,29.6,0.6494,1
GolfDr_SHB_12.11.2025,SHB,176,3685,61.42,388.5,222.6,22.6,29.5,0.717,1
GolfDr_SHB_12.11.2025,SHB,176,3686,61.43,384.1,222.6,23.1,29.9,0.7126,1
GolfDr_SHB_12.11.2025,SHB,176,3687,61.45,379.0,222.7,23.7,30.3,0.739,1
GolfDr_SHB_12.11.2025,SHB,176,3688,61.47,374.1,222.9,23.9,30.2,0.7312,1
GolfDr_SHB_12.11.2025,SHB,176,3689,61.48,368.4,223.5,24.3,29.8,0.6923,1
GolfDr_SHB_12.11.2025,SHB,176,3690,61.5,363.5,223.8,23.9,30.3,0.5374,1
GolfDr_SHB_12.11.2025,SHB,176,3691,61.52,358.5,225.2,25.2,30.1,0.4335,1
GolfDr_SHB_12.11.2025,SHB,176,3692,61.53,352.7,226.6,25.6,32.0,0.4141,1
GolfDr_SHB_12.11.2025,SHB,176,3693,61.55,349.0,228.4,27.2,34.5,0.3217,1
