video,site,track_id,first_frame,last_frame,first_s,last_s,n_frames,span_s,mean_conf,topk_conf,mean_box_px,confirmed
GolfDr_SHB_12.11.2025,SHB,193,3758,3758,62.63,62.63,1,0.02,0.5893,0.5893,435.6,0
GolfDr_SHB_12.11.2025,SHB,179,3701,3712,61.68,61.87,11,0.2,0.456,0.5707,585.1,0
GolfDr_SHB_12.11.2025,SHB,207,3809,3809,63.48,63.48,1,0.02,0.5661,0.5661,548.6,0
GolfDr_SHB_12.11.2025,SHB,231,3888,3895,64.8,64.92,6,0.13,0.5385,0.5633,612.2,0
GolfDr_SHB_12.11.2025,SHB,230,3879,3885,64.65,64.75,7,0.12,0.5223,0.5551,488.0,0
GolfDr_SHB_12.11.2025,SHB,186,3749,3749,62.48,62.48,1,0.02,0.546,0.546,1798.3,0
GolfDr_SHB_12.11.2025,SHB,215,3851,3854,64.18,64.23,4,0.07,0.538,0.538,525.7,0
GolfDr_SHB_12.11.2025,SHB,183,3742,3744,62.37,62.4,3,0.05,0.5344,0.5344,708.4,0
GolfDr_SHB_12.11.2025,SHB,251,3931,3933,65.52,65.55,3,0.05,0.5282,0.5282,627.2,0
GolfDr_SHB_12.11.2025,SHB,213,3846,3847,64.1,64.12,2,0.03,0.5187,0.5187,547.2,0
GolfDr_SHB_12.11.2025,SHB,190,3754,3756,62.57,62.6,3,0.05,0.5097,0.5097,532.2,0
GolfDr_SHB_12.11.2025,SHB,383,7965,7965,132.75,132.75,1,0.02,0.5018,0.5018,891.2,0
GolfDr_SHB_12.11.2025,SHB,309,4814,4814,80.23,80.23,1,0.02,0.4886,0.4886,734.6,0
GolfDr_SHB_12.11.2025,SHB,301,4752,4764,79.2,79.4,13,0.22,0.4236,0.4801,796.3,0
GolfDr_SHB_12.11.2025,SHB,289,4549,4549,75.82,75.82,1,0.02,0.4791,0.4791,1143.7,0
GolfDr_SHB_12.11.2025,SHB,293,4615,4631,76.92,77.18,9,0.28,0.4108,0.4782,647.5,0
GolfDr_SHB_12.11.2025,SHB,270,4455,4455,74.25,74.25,1,0.02,0.4773,0.4773,413.4,0
GolfDr_SHB_12.11.2025,SHB,399,8256,8265,137.6,137.75,5,0.17,0.4667,0.4667,494.4,0
GolfDr_SHB_12.11.2025,SHB,141,3181,3181,53.02,53.02,1,0.02,0.4577,0.4577,330.4,0
GolfDr_SHB_12.11.2025,SHB,132,535,539,8.92,8.98,5,0.08,0.451,0.451,550.4,0
GolfDr_SHB_12.11.2025,SHB,137,776,777,12.93,12.95,2,0.03,0.4503,0.4503,470.1,0
GolfDr_SHB_12.11.2025,SHB,268,4452,4453,74.2,74.22,2,0.03,0.4499,0.4499,396.5,0
GolfDr_SHB_12.11.2025,SHB,386,8188,8193,136.47,136.55,6,0.1,0.4208,0.4458,638.1,0
GolfDr_SHB_12.11.2025,SHB,272,4458,4458,74.3,74.3,1,0.02,0.4428,0.4428,549.8,0
GolfDr_SHB_12.11.2025,SHB,288,4542,4543,75.7,75.72,2,0.03,0.4414,0.4414,549.7,0
GolfDr_SHB_12.11.2025,SHB,227,3872,3875,64.53,64.58,4,0.07,0.4244,0.4244,416.8,0
GolfDr_SHB_12.11.2025,SHB,221,3866,3866,64.43,64.43,1,0.02,0.4176,0.4176,566.2,0
GolfDr_SHB_12.11.2025,SHB,287,4532,4534,75.53,75.57,3,0.05,0.3902,0.3902,558.6,0
GolfDr_SHB_12.11.2025,SHB,352,4853,4860,80.88,81.0,5,0.13,0.3716,0.3716,631.6,0
GolfDr_SHB_12.11.2025,SHB,370,4929,4930,82.15,82.17,2,0.03,0.3336,0.3336,402.2,0
GolfDr_SHB_12.11.2025,SHB,410,8362,8375,139.37,139.58,5,0.23,0.294,0.294,532.0,0
N25thRdOrange_MAS_12.22.25_LS_V1,MAS,446,5411,5447,90.18,90.78,37,0.62,0.7083,0.8065,3513.5,1
N25thRdOrange_MAS_12.22.25_LS_V1,MAS,421,844,844,14.07,14.07,1,0.02,0.6087,0.6087,770.4,0
N25thRdOrange_MAS_12.22.25_LS_V1,MAS,433,3981,3994,66.35,66.57,13,0.23,0.483,0.5882,946.4,0
N25thRdOrange_MAS_12.22.25_LS_V1,MAS,459,7232,7232,120.53,120.53,1,0.02,0.3559,0.3559,2984.7,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,493,5996,6039,99.93,100.65,44,0.73,0.6706,0.7804,2840.9,1
NMarseilles_MAS_12.22.25_LS_V2,MAS,519,7969,7991,132.82,133.18,23,0.38,0.6533,0.7078,1166.8,1
NMarseilles_MAS_12.22.25_LS_V2,MAS,478,4825,4859,80.42,80.98,13,0.58,0.5231,0.6153,1723.7,1
NMarseilles_MAS_12.22.25_LS_V2,MAS,515,7861,7866,131.02,131.1,6,0.1,0.6162,0.6594,1900.6,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,521,7999,8010,133.32,133.5,10,0.2,0.535,0.6455,813.8,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,514,7858,7858,130.97,130.97,1,0.02,0.4907,0.4907,1541.6,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,489,5949,5949,99.15,99.15,1,0.02,0.4512,0.4512,1645.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,552,4277,4305,71.32,71.78,24,0.48,0.7696,0.8272,2572.8,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,906,32724,33014,545.66,550.49,222,4.85,0.6598,0.8263,1002.6,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,564,4975,5010,82.96,83.54,34,0.6,0.7652,0.8259,2000.8,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,681,15861,16068,264.47,267.93,146,3.47,0.6378,0.7967,770.2,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,909,32731,32916,545.77,548.86,170,3.1,0.5993,0.7877,559.7,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,720,16122,16327,268.83,272.25,175,3.43,0.5669,0.783,561.3,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,954,33076,33115,551.53,552.18,39,0.67,0.6667,0.7743,659.8,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,691,15945,16056,265.88,267.73,85,1.87,0.6128,0.7648,818.2,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,919,32925,32998,549.01,550.23,64,1.23,0.601,0.7638,562.1,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,542,800,829,13.34,13.82,24,0.5,0.6548,0.7623,996.9,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,654,14954,14972,249.35,249.65,19,0.32,0.6949,0.7606,1906.6,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,698,15973,16028,266.34,267.26,49,0.93,0.6677,0.7599,634.5,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1330,50964,51072,849.8,851.6,46,1.82,0.6048,0.7549,597.9,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,688,15917,15971,265.41,266.31,39,0.92,0.6514,0.752,613.5,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,921,32963,33061,549.64,551.28,43,1.65,0.5259,0.7403,864.3,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,796,25071,25107,418.05,418.65,29,0.62,0.5852,0.7259,525.0,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,741,16441,16470,274.15,274.63,28,0.5,0.5789,0.7217,782.0,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,945,33067,33150,551.38,552.76,32,1.4,0.57,0.7205,598.6,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,546,3552,3572,59.23,59.56,18,0.35,0.6263,0.7196,858.8,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,800,25117,25149,418.81,419.35,29,0.55,0.5693,0.7081,512.9,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,733,16409,16493,273.61,275.01,34,1.42,0.5173,0.688,969.8,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,932,33018,33080,550.56,551.59,51,1.05,0.5245,0.6877,550.4,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,895,32573,32604,543.14,543.66,25,0.53,0.5625,0.6761,566.8,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,969,33125,33145,552.34,552.68,15,0.35,0.5526,0.6683,684.6,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1065,39984,40049,666.71,667.8,45,1.1,0.5509,0.6672,435.8,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,904,32621,32642,543.94,544.29,22,0.37,0.5796,0.6616,578.3,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,956,33085,33129,551.68,552.41,35,0.75,0.52,0.6496,553.2,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1101,40066,40125,668.08,669.07,36,1.0,0.5204,0.6386,342.9,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1075,40011,40057,667.17,667.93,32,0.78,0.5162,0.6376,247.8,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,953,33073,33101,551.48,551.94,28,0.48,0.5217,0.6318,511.9,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1116,40120,40172,668.98,669.85,14,0.88,0.4971,0.625,536.2,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1032,36146,36197,602.72,603.57,41,0.87,0.4231,0.612,390.7,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,928,32995,33022,550.18,550.63,13,0.47,0.4852,0.5982,884.3,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1055,38812,38878,647.17,648.27,56,1.12,0.4358,0.5849,313.7,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,934,33028,33045,550.73,551.01,12,0.3,0.4881,0.583,596.0,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,976,33138,33192,552.56,553.46,10,0.92,0.4884,0.5743,821.2,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1062,39967,40017,666.43,667.27,25,0.85,0.4345,0.5665,350.5,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1036,37208,37275,620.43,621.54,48,1.13,0.3848,0.556,363.7,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1375,52382,52408,873.45,873.88,13,0.45,0.4687,0.5546,1051.3,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,849,27088,27114,451.68,452.11,25,0.45,0.4598,0.5453,700.6,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,583,6731,6753,112.24,112.6,16,0.38,0.4164,0.5253,609.9,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1067,40000,40057,666.98,667.93,23,0.97,0.4101,0.5109,285.4,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1356,51138,51157,852.7,853.02,12,0.33,0.4246,0.5007,599.5,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1086,40030,40060,667.48,667.98,29,0.52,0.4296,0.486,261.7,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1071,40004,40043,667.05,667.7,24,0.67,0.4026,0.4849,268.8,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1441,66462,66492,1108.22,1108.72,15,0.52,0.3896,0.4829,1981.7,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1452,68004,68053,1133.94,1134.75,22,0.83,0.3735,0.4813,550.0,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1054,38698,38791,645.27,646.82,72,1.57,0.3369,0.4787,283.1,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1457,68165,68188,1136.62,1137.0,14,0.4,0.3392,0.3936,345.8,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,1052,38494,38513,641.87,642.19,14,0.33,0.2939,0.3263,317.4,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,656,14977,14982,249.73,249.82,6,0.1,0.7548,0.7734,2208.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,658,14985,14996,249.87,250.05,12,0.2,0.6292,0.753,2048.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,735,16419,16434,273.78,274.03,16,0.27,0.6024,0.7486,762.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,663,15015,15025,250.37,250.53,11,0.18,0.6683,0.7165,2234.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,535,788,788,13.14,13.14,1,0.02,0.704,0.704,972.1,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,661,15008,15009,250.25,250.27,2,0.03,0.698,0.698,1673.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,559,4629,4632,77.19,77.24,4,0.07,0.6937,0.6937,760.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,659,14998,15006,250.08,250.22,7,0.15,0.6434,0.6802,1956.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1413,54886,54898,915.2,915.4,13,0.22,0.5626,0.6714,761.7,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,753,17648,17651,294.27,294.32,4,0.07,0.6639,0.6639,571.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1217,40965,40965,683.07,683.07,1,0.02,0.6543,0.6543,749.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,537,791,791,13.19,13.19,1,0.02,0.6535,0.6535,877.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1120,40145,40158,669.4,669.62,13,0.23,0.5698,0.6458,606.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,712,16054,16066,267.69,267.89,13,0.22,0.557,0.6395,503.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1450,67280,67280,1121.86,1121.86,1,0.02,0.6362,0.6362,626.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,705,16021,16033,267.14,267.34,12,0.22,0.5426,0.6254,605.1,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,603,9062,9063,151.1,151.12,2,0.03,0.6239,0.6239,507.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1327,50931,50938,849.25,849.37,8,0.13,0.5338,0.6206,886.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1004,33218,33225,553.89,554.01,3,0.13,0.6179,0.6179,505.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,555,4596,4612,76.64,76.9,17,0.28,0.5554,0.613,964.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1176,40646,40646,677.75,677.75,1,0.02,0.6117,0.6117,680.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,754,17668,17687,294.61,294.92,4,0.33,0.6032,0.6032,504.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1180,40653,40663,677.87,678.04,7,0.18,0.5264,0.6023,858.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1368,51309,51313,855.55,855.62,5,0.08,0.5971,0.5971,607.1,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,556,4620,4620,77.04,77.04,1,0.02,0.5889,0.5889,649.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,623,11095,11106,185.0,185.19,9,0.2,0.5541,0.5881,542.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1201,40843,40844,681.04,681.05,2,0.03,0.5881,0.5881,622.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,664,15074,15082,251.35,251.49,9,0.15,0.499,0.5879,2050.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1186,40772,40772,679.85,679.85,1,0.02,0.5846,0.5846,769.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1134,40193,40203,670.2,670.37,11,0.18,0.4875,0.5783,577.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,677,15671,15671,261.31,261.31,1,0.02,0.5707,0.5707,601.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1285,46967,46967,783.15,783.15,1,0.02,0.5702,0.5702,1078.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1385,52854,52855,881.32,881.33,2,0.03,0.5701,0.5701,881.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1011,33232,33238,554.13,554.23,5,0.12,0.5612,0.5612,622.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,563,4639,4643,77.35,77.42,4,0.08,0.558,0.558,550.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,867,27730,27730,462.39,462.39,1,0.02,0.557,0.557,1754.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1088,40041,40041,667.67,667.67,1,0.02,0.5563,0.5563,188.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1239,42880,42884,715.0,715.07,5,0.08,0.5557,0.5557,1720.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,599,8957,8958,149.35,149.37,2,0.03,0.5511,0.5511,462.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1220,40982,40982,683.36,683.36,1,0.02,0.5434,0.5434,710.1,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,996,33201,33209,553.61,553.74,9,0.15,0.4935,0.543,655.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,901,32587,32593,543.37,543.47,6,0.12,0.4949,0.539,706.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,716,16078,16093,268.09,268.34,16,0.27,0.4573,0.5389,688.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,920,32941,32946,549.28,549.36,6,0.1,0.4904,0.5322,1165.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,989,33181,33183,553.28,553.31,3,0.05,0.5301,0.5301,818.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1181,40660,40661,677.99,678.0,2,0.03,0.5243,0.5243,505.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1440,66443,66450,1107.91,1108.02,8,0.13,0.454,0.5224,2183.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1144,40261,40261,671.33,671.33,1,0.02,0.5216,0.5216,487.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1122,40164,40167,669.72,669.77,4,0.07,0.5215,0.5215,445.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1264,46163,46163,769.75,769.75,1,0.02,0.5211,0.5211,785.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,679,15679,15679,261.44,261.44,1,0.02,0.5163,0.5163,581.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,979,33154,33155,552.83,552.84,2,0.03,0.5152,0.5152,710.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1306,48065,48066,801.46,801.48,2,0.03,0.5145,0.5145,858.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,649,14463,14479,241.16,241.43,7,0.28,0.467,0.5128,1327.1,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1014,33238,33240,554.23,554.26,3,0.05,0.5117,0.5117,421.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,981,33160,33167,552.93,553.04,6,0.13,0.472,0.5092,735.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1131,40184,40184,670.05,670.05,1,0.02,0.5067,0.5067,660.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1136,40195,40195,670.23,670.23,1,0.02,0.5045,0.5045,613.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,625,11118,11123,185.39,185.47,6,0.1,0.4701,0.5004,579.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1339,51047,51053,851.19,851.29,7,0.12,0.4532,0.4977,487.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,747,16641,16650,277.48,277.63,7,0.17,0.4655,0.4951,574.2,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,722,16149,16151,269.28,269.31,3,0.05,0.4943,0.4943,637.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1064,39969,39983,666.46,666.7,6,0.25,0.4718,0.494,308.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,962,33109,33111,552.08,552.11,3,0.05,0.4922,0.4922,741.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,869,27810,27811,463.72,463.74,2,0.03,0.4921,0.4921,619.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1332,50986,50987,850.17,850.18,2,0.03,0.4905,0.4905,1768.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,725,16188,16194,269.93,270.03,7,0.12,0.4342,0.4902,466.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1025,34790,34790,580.11,580.11,1,0.02,0.4888,0.4888,212.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1058,38953,38957,649.52,649.59,5,0.08,0.4888,0.4888,426.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1141,40223,40224,670.7,670.72,2,0.03,0.4886,0.4886,801.9,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,968,33119,33124,552.24,552.33,6,0.1,0.4791,0.488,712.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,826,26420,26420,440.54,440.54,1,0.02,0.483,0.483,607.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,991,33189,33189,553.41,553.41,1,0.02,0.4775,0.4775,676.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1198,40824,40827,680.72,680.77,4,0.07,0.4761,0.4761,1015.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1050,38457,38468,641.25,641.44,10,0.2,0.4223,0.4741,230.6,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,816,26089,26093,435.02,435.09,5,0.08,0.473,0.473,670.8,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1344,51092,51095,851.94,851.99,4,0.07,0.473,0.473,900.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,809,25738,25744,429.17,429.27,7,0.12,0.437,0.4696,403.4,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1334,50998,50998,850.37,850.37,1,0.02,0.4693,0.4693,730.5,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1263,45971,45971,766.55,766.55,1,0.02,0.4682,0.4682,684.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,854,27292,27293,455.08,455.1,2,0.03,0.4661,0.4661,645.3,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,1177,40647,40647,677.77,677.77,1,0.02,0.4659,0.4659,677.0,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,939,33061,33061,551.28,551.28,1,0.02,0.4643,0.4643,624.9,0
