frame,time_s,n_blobs,peak_score
1620,27.0,52,38.8
1626,27.1,43,34.0
1632,27.2,44,35.0
1638,27.3,40,33.2
1644,27.4,44,41.2
1650,27.5,48,40.0
1656,27.6,59,37.4
1662,27.7,58,37.3
1668,27.8,61,37.1
1674,27.9,55,31.4
1680,28.0,62,36.3
1686,28.1,63,35.9
1692,28.2,49,39.2
1698,28.3,47,46.4
1704,28.4,54,51.0
1710,28.5,53,50.2
1716,28.6,50,31.0
1722,28.7,46,33.4
1728,28.8,43,43.1
1734,28.9,44,42.6
1740,29.0,49,29.8
1746,29.1,55,34.7
1752,29.2,51,38.7
1758,29.3,55,34.7
1764,29.4,53,32.2
1770,29.5,45,37.3
1776,29.6,38,36.2
1782,29.7,47,36.4
1788,29.8,60,37.6
1794,29.9,65,37.6
1800,30.0,55,34.7
1806,30.1,60,35.0
1812,30.2,55,42.5
1818,30.3,64,32.1
1824,30.4,68,30.9
1830,30.5,68,31.4
1836,30.6,62,43.3
1842,30.7,74,42.4
1848,30.8,52,28.6
1854,30.9,58,41.7
1860,31.0,47,37.6
1866,31.1,47,31.5
1872,31.2,43,33.3
1878,31.3,46,35.3
1884,31.4,47,36.4
1890,31.5,33,31.5
1896,31.6,51,34.3
1902,31.7,48,33.0
1908,31.8,47,34.8
1914,31.9,48,37.4
1920,32.0,53,35.5
1926,32.1,45,34.0
1932,32.2,37,27.5
1938,32.3,36,27.1
1944,32.4,33,29.5
1950,32.5,30,29.9
1956,32.6,35,30.7
1962,32.7,32,31.5
1968,32.8,33,36.3
1974,32.9,31,27.5
1980,33.0,36,29.1
1986,33.1,42,30.1
1992,33.2,40,31.1
1998,33.3,35,34.3
2004,33.4,30,32.9
2010,33.5,28,35.5
2016,33.6,23,24.9
2022,33.7,28,27.6
2028,33.8,37,32.4
2034,33.9,21,34.0
2040,34.0,31,27.9
2046,34.1,45,36.6
2052,34.2,49,28.7
2058,34.3,51,33.2
2064,34.4,60,35.0
2070,34.5,49,31.8
2076,34.6,44,31.1
2082,34.7,49,30.5
2088,34.8,40,33.7
2094,34.9,48,32.1
2100,35.0,52,31.2
2106,35.1,53,32.4
2112,35.2,50,32.0
2118,35.3,48,30.3
2124,35.4,44,30.1
2130,35.5,51,27.5
2136,35.6,57,29.4
2142,35.7,61,32.2
2148,35.8,62,29.9
2154,35.9,56,31.0
2160,36.0,66,50.4
2166,36.1,61,31.6
2172,36.2,70,33.8
2178,36.3,77,33.5
2184,36.4,72,32.6
2190,36.5,74,32.5
2196,36.6,79,34.8
2202,36.7,67,36.4
2208,36.8,84,43.7
2214,36.9,81,38.8
2220,37.0,88,37.2
2226,37.1,69,40.9
2232,37.2,88,40.6
2238,37.3,91,48.3
2244,37.4,86,38.5
2250,37.5,78,35.6
2256,37.6,70,35.6
2262,37.7,90,34.8
2268,37.8,80,30.6
2274,37.9,81,33.8
2280,38.0,70,34.9
2286,38.1,101,34.0
2292,38.2,109,40.9
2298,38.3,84,34.4
2304,38.4,80,36.7
2310,38.5,71,32.6
2316,38.6,75,32.0
2322,38.7,96,37.9
2328,38.8,104,34.9
2334,38.9,84,34.7
2340,39.0,96,37.9
2346,39.1,95,32.6
2352,39.2,97,34.7
2358,39.3,91,32.1
2364,39.4,113,39.7
2370,39.5,93,33.5
