frame,time_s,n_blobs,peak_score
1266,21.1,1,19.4
1452,24.2,1,20.4
1458,24.3,1,21.2
1584,26.4,1,18.7
1704,28.4,1,20.9
1710,28.5,3,26.2
1716,28.6,2,22.2
1728,28.8,3,20.8
1734,28.9,2,23.4
1740,29.0,5,21.5
1746,29.1,5,23.3
1752,29.2,4,20.9
1758,29.3,4,20.9
1764,29.4,3,23.7
1770,29.5,4,20.7
1776,29.6,4,23.8
1782,29.7,4,25.0
1788,29.8,5,23.5
1794,29.9,2,21.3
1800,30.0,3,25.1
1914,31.9,1,23.1
1968,32.8,1,19.5
1974,32.9,2,24.6
1980,33.0,1,21.2
1986,33.1,1,21.9
1992,33.2,4,21.7
1998,33.3,4,21.6
2004,33.4,4,21.6
2010,33.5,4,21.4
2082,34.7,2,21.4
2088,34.8,1,19.9
2094,34.9,1,18.5
2142,35.7,1,19.1
2148,35.8,1,20.3
3258,54.3,2,20.0
3342,55.7,1,19.7
3480,58.0,2,19.4
3486,58.1,2,23.9
3750,62.51,1,19.9
3756,62.61,1,20.3
3876,64.61,1,21.9
3942,65.71,2,19.4
3978,66.31,1,20.0
3984,66.41,1,21.1
3990,66.51,2,22.2
3996,66.61,1,18.9
4008,66.81,2,20.5
4032,67.21,1,19.6
4044,67.41,4,26.2
4050,67.51,2,19.7
4056,67.61,10,22.7
4062,67.71,13,22.4
4068,67.81,9,23.1
4074,67.91,7,25.4
4080,68.01,14,28.4
4086,68.11,10,26.2
4092,68.21,10,25.3
4098,68.31,7,25.5
4104,68.41,14,24.1
4110,68.51,15,31.1
4116,68.61,23,24.7
4122,68.71,15,24.6
4128,68.81,16,23.5
4134,68.91,8,22.6
4152,69.21,2,19.8
4158,69.31,1,21.1
4188,69.81,2,19.6
5094,84.91,1,19.4
5100,85.01,1,19.7
5118,85.31,1,20.4
5160,86.01,1,20.7
5166,86.11,3,20.3
5172,86.21,5,22.2
5178,86.31,5,26.3
5184,86.41,3,21.4
5190,86.51,4,24.5
5196,86.61,4,21.4
5202,86.71,5,25.8
5208,86.81,2,22.4
5214,86.91,3,20.5
5220,87.01,1,19.7
5226,87.11,1,19.2
5232,87.21,1,25.1
5238,87.31,1,21.7
5280,88.01,1,22.2
5286,88.11,4,22.1
5292,88.21,8,23.1
5298,88.31,17,26.0
5304,88.41,11,24.6
5310,88.51,16,22.8
5316,88.61,5,21.5
5322,88.71,5,21.8
5328,88.81,5,24.6
5334,88.91,2,20.3
5340,89.01,5,20.8
5346,89.11,6,23.0
5352,89.21,1,22.4
5358,89.31,1,20.8
5370,89.51,1,19.8
5382,89.71,2,21.6
5388,89.81,1,20.0
5394,89.91,4,20.9
5400,90.01,6,23.4
5406,90.11,11,22.5
5412,90.21,10,28.6
5418,90.31,12,29.3
5424,90.41,12,25.9
5430,90.51,17,25.1
5436,90.61,18,24.4
5442,90.71,14,24.6
5448,90.81,17,23.5
5454,90.91,13,24.3
5460,91.01,14,27.9
5466,91.11,11,26.8
5472,91.21,15,26.5
5478,91.31,17,30.2
5484,91.41,13,29.6
5490,91.51,9,26.7
5496,91.61,5,25.0
5502,91.71,9,24.8
5508,91.81,6,29.4
5514,91.91,5,22.7
5520,92.01,2,20.3
5526,92.11,4,21.7
5532,92.21,3,22.0
5538,92.31,7,22.2
5544,92.41,6,22.2
5550,92.51,4,21.1
5556,92.61,5,20.4
5562,92.71,12,24.9
