frame,time_s,n_blobs,peak_score
6396,107.13,1,25.9
6402,107.23,1,28.0
6408,107.33,1,27.8
6414,107.43,1,26.1
6420,107.53,1,25.1
6426,107.63,1,25.9
6432,107.73,1,26.9
6438,107.83,1,26.0
7062,118.29,1,21.8
7068,118.39,1,20.9
7122,119.29,1,19.0
7128,119.39,1,19.4
7164,119.99,2,19.5
7206,120.7,1,19.7
7236,121.2,1,19.0
7254,121.5,1,19.3
7326,122.71,2,21.3
7464,125.02,1,19.7
7512,125.82,1,19.3
7560,126.63,1,20.3
7572,126.83,1,19.8
7590,127.13,1,18.8
7596,127.23,1,20.2
7608,127.43,2,20.9
7620,127.63,2,31.8
7626,127.73,2,31.8
7632,127.83,1,31.4
7638,127.93,1,29.4
7644,128.03,1,28.0
7650,128.14,1,27.4
7656,128.24,1,28.6
7662,128.34,1,29.5
7668,128.44,1,29.7
7674,128.54,1,31.6
7680,128.64,1,29.5
7686,128.74,1,24.3
7692,128.84,1,25.5
7698,128.94,1,28.8
7704,129.04,1,27.6
7710,129.14,1,29.0
7716,129.24,1,26.0
7722,129.34,1,27.1
7728,129.44,1,26.4
7734,129.54,1,26.3
7740,129.64,1,23.2
7746,129.74,1,23.1
7752,129.84,1,23.7
7758,129.94,1,23.7
7794,130.55,1,19.3
7806,130.75,1,21.7
7914,132.56,1,19.9
8130,136.18,1,19.6
8142,136.38,1,19.7
8592,143.91,1,19.9
8790,147.23,1,20.2
8808,147.53,1,20.5
8814,147.63,1,20.1
8820,147.73,2,20.9
8832,147.93,1,19.3
8838,148.03,1,19.5
8982,150.45,1,24.6
8988,150.55,1,25.5
8994,150.65,1,24.6
9000,150.75,1,24.4
9006,150.85,1,25.1
9012,150.95,1,25.5
9018,151.05,1,24.5
9024,151.15,1,25.0
9030,151.25,1,25.8
9036,151.35,1,28.3
9042,151.45,1,26.9
9048,151.55,1,24.2
9054,151.65,1,30.8
9060,151.75,1,29.9
9066,151.85,1,29.8
9072,151.95,1,24.6
9078,152.05,1,28.7
9084,152.15,1,28.3
9090,152.25,2,26.8
9096,152.36,1,29.1
9102,152.46,1,30.6
9108,152.56,1,30.8
9114,152.66,1,31.2
9120,152.76,1,30.1
9138,153.06,1,20.4
