frame,time_s,n_blobs,peak_score
3684,61.43,2,20.2
3690,61.53,1,21.2
3696,61.63,3,20.6
3702,61.73,3,22.7
3708,61.83,2,22.3
3714,61.93,6,22.6
3720,62.03,3,21.5
3726,62.13,6,22.6
3732,62.23,6,21.8
3738,62.33,5,21.8
3744,62.43,11,20.8
3750,62.53,6,23.1
3756,62.63,7,22.9
3762,62.73,7,23.5
3768,62.83,4,22.4
3774,62.93,1,21.1
3798,63.33,1,21.7
3810,63.53,1,20.5
3816,63.63,1,20.1
3822,63.73,3,22.0
3828,63.83,2,22.0
3834,63.93,1,19.6
3852,64.23,1,22.9
3918,65.33,1,19.0
3924,65.43,1,19.8
3930,65.53,3,19.6
3936,65.63,3,20.5
3966,66.13,2,22.3
3972,66.23,2,21.2
3978,66.33,1,18.9
3984,66.43,2,21.5
3990,66.53,4,21.8
3996,66.63,5,21.0
4002,66.73,6,21.9
4008,66.83,6,23.6
4014,66.93,11,24.0
4020,67.03,9,21.7
4026,67.13,6,21.1
4032,67.23,5,21.5
4038,67.33,5,21.7
4044,67.43,5,21.9
4050,67.53,6,21.6
4056,67.63,5,23.0
4062,67.73,2,20.9
4068,67.83,2,21.1
4080,68.03,1,20.1
4086,68.13,3,21.3
4092,68.23,3,22.1
4098,68.33,5,22.3
4104,68.43,2,22.7
4110,68.53,3,21.8
4116,68.63,3,21.1
4122,68.73,2,20.7
4128,68.83,3,20.8
4134,68.93,3,22.3
4140,69.03,2,20.8
4158,69.33,2,21.3
4164,69.43,2,22.2
4170,69.53,1,20.1
4176,69.63,1,19.1
4182,69.73,1,18.9
4194,69.93,1,21.4
4272,71.23,3,25.7
4278,71.33,1,24.5
4290,71.53,3,26.3
4296,71.63,4,33.1
4302,71.73,4,32.2
4428,73.83,1,20.2
4596,76.64,1,26.5
4602,76.74,2,26.3
4608,76.84,1,26.7
4620,77.04,3,21.1
4626,77.14,1,28.7
4632,77.24,1,22.1
4638,77.34,1,21.6
4974,82.94,2,28.0
4980,83.04,3,31.4
4986,83.14,4,33.4
4992,83.24,2,24.8
4998,83.34,1,22.9
5004,83.44,3,29.6
5010,83.54,2,21.8
5202,86.74,1,19.2
5214,86.94,1,20.7
5358,89.34,1,19.8
5532,92.24,1,21.2
5616,93.64,3,20.6
5622,93.74,1,18.7
5646,94.14,1,20.0
5658,94.34,3,20.3
5670,94.54,3,20.5
5676,94.64,1,19.7
5688,94.84,1,19.4
5724,95.45,1,19.7
