frame,time_s,n_blobs,peak_score
732,12.2,1,20.8
738,12.3,1,19.7
756,12.6,1,19.5
828,13.8,1,20.7
834,13.9,6,23.7
840,14.0,3,23.1
846,14.1,1,23.4
852,14.2,2,25.1
858,14.3,2,25.6
864,14.4,2,25.8
870,14.5,2,25.8
876,14.6,4,28.0
882,14.7,3,28.3
888,14.8,3,25.1
894,14.9,2,25.8
900,15.0,4,27.8
906,15.1,1,25.2
912,15.2,1,24.0
918,15.3,1,26.5
924,15.4,1,25.4
936,15.6,1,23.6
948,15.8,2,25.7
954,15.9,1,24.3
960,16.0,1,23.4
984,16.4,1,21.1
990,16.5,3,20.2
996,16.6,1,18.7
1002,16.7,1,18.7
1008,16.8,8,19.8
1014,16.9,5,19.6
1020,17.0,9,21.9
1026,17.1,13,20.9
1032,17.2,10,21.8
1038,17.3,13,19.2
1044,17.4,17,20.5
1050,17.5,22,20.2
1056,17.6,19,21.0
1062,17.7,23,20.3
1068,17.8,23,20.0
1074,17.9,9,20.5
1080,18.0,15,20.7
1086,18.1,8,20.8
1092,18.2,8,19.9
1098,18.3,7,19.9
1104,18.4,9,20.0
1110,18.5,6,36.4
1116,18.6,2,26.7
1122,18.7,1,27.6
1128,18.8,1,33.0
1134,18.9,2,24.7
1140,19.0,5,34.0
1146,19.1,2,33.0
1152,19.2,3,35.0
1158,19.3,4,27.7
1164,19.4,2,36.4
1170,19.5,6,33.6
1176,19.6,3,34.7
1182,19.7,5,22.0
1188,19.8,5,33.1
1194,19.9,4,30.4
1200,20.0,2,29.8
1206,20.1,2,30.2
1212,20.2,3,33.9
1218,20.3,7,38.8
1224,20.4,4,37.9
1230,20.5,4,37.6
1236,20.6,4,35.2
1242,20.7,4,36.8
1248,20.8,4,35.1
1254,20.9,5,35.7
1260,21.0,4,32.2
1266,21.1,4,35.0
1272,21.2,7,32.0
1278,21.3,3,33.4
1284,21.4,4,33.5
1290,21.5,5,20.8
1296,21.6,2,20.3
1302,21.7,8,28.7
1308,21.8,4,20.4
1314,21.9,6,20.8
1320,22.0,2,19.0
1326,22.1,8,32.3
1332,22.2,8,20.2
1338,22.3,4,19.8
1344,22.4,1,19.8
1350,22.5,1,24.5
1374,22.9,1,21.3
1380,23.0,1,20.2
1416,23.6,1,20.0
1422,23.7,1,19.8
1428,23.8,3,19.6
1434,23.9,2,21.4
1440,24.0,3,21.2
1446,24.1,1,19.6
1452,24.2,3,19.9
1458,24.3,4,21.0
1464,24.4,4,21.7
1470,24.5,5,20.3
1476,24.6,4,20.1
1482,24.7,4,21.3
1488,24.8,1,20.4
1494,24.9,8,21.6
1500,25.0,6,21.6
1506,25.1,7,20.2
1512,25.2,5,20.6
1518,25.3,7,20.8
1524,25.4,5,20.6
1530,25.5,9,20.4
1536,25.6,9,20.7
1542,25.7,4,20.0
1548,25.8,1,19.7
1554,25.9,1,20.1
1560,26.0,3,21.7
1572,26.2,1,20.5
1578,26.3,2,20.0
1584,26.4,3,20.9
1590,26.5,2,20.9
1596,26.6,1,19.9
1608,26.8,2,21.7
1614,26.9,1,21.5
1620,27.0,1,28.0
1626,27.1,1,20.3
1632,27.2,1,24.2
1650,27.5,1,22.2
1656,27.6,1,21.7
1662,27.7,1,21.8
1668,27.8,1,19.8
1740,29.0,1,19.5
2112,35.2,1,21.1
2232,37.2,1,25.8
2238,37.3,2,23.1
2250,37.5,1,22.2
2424,40.41,1,21.1
2430,40.51,3,21.6
2436,40.61,1,25.6
2442,40.71,1,28.8
2634,43.91,5,20.8
2640,44.01,17,21.0
2646,44.11,11,20.6
2652,44.21,14,21.8
2658,44.31,13,21.0
2664,44.41,12,21.5
2670,44.51,10,22.2
2676,44.61,7,20.6
2682,44.71,10,21.2
2688,44.81,3,22.5
2694,44.91,8,20.4
2700,45.01,9,22.0
2706,45.11,5,20.6
2712,45.21,5,20.2
2718,45.31,8,20.4
2724,45.41,3,22.1
2730,45.51,7,21.6
2736,45.61,2,21.4
2742,45.71,1,19.4
2748,45.81,5,24.7
2760,46.01,1,21.5
2766,46.11,1,22.9
2772,46.21,3,22.2
2778,46.31,5,23.1
2784,46.41,5,20.0
2790,46.51,11,22.7
2796,46.61,1,20.0
2802,46.71,3,20.7
2808,46.81,8,23.5
2814,46.91,8,24.7
2820,47.01,7,20.5
2826,47.11,6,20.7
2832,47.21,7,20.8
