video,key,site,split,track_idx,gt_frames,checked,best_iou,best_conf,hits_iou50,found_iou50,hits_iou30,found_iou30,hits_touch,found_touch,hits_center,found_center
Robinson_SHW_01.18.2026_LS,SHW__Robinson_v1_LS,SHW,val,5,48,23,0.917,0.734,23,1,23,1,23,1,23,1
Robinson_SHW_01.18.2026_LS,SHW__Robinson_v1_LS,SHW,val,6,71,27,0.905,0.767,26,1,26,1,26,1,26,1
SBassett_SHW_01.18.2026_LS,SHW__SBassett_v1_LS,SHW,train,0,69,26,0.935,0.661,26,1,26,1,26,1,26,1
SBassett_SHW_01.18.2026_LS,SHW__SBassett_v1_LS,SHW,train,1,56,23,0.909,0.664,23,1,23,1,23,1,23,1
SBassett_SHW_01.18.2026_LS,SHW__SBassett_v1_LS,SHW,train,2,56,23,0.909,0.664,23,1,23,1,23,1,23,1
SBassett_SHW_01.18.2026_LS,SHW__SBassett_v1_LS,SHW,train,3,56,23,0.909,0.664,23,1,23,1,23,1,23,1
SBassett_SHW_01.18.2026_LS,SHW__SBassett_v1_LS,SHW,train,4,12,4,0.825,0.528,3,1,3,1,3,1,3,1
SBassett_SHW_01.18.2026_LS,SHW__SBassett_v1_LS,SHW,train,5,12,4,0.825,0.528,3,1,3,1,3,1,3,1
SBassett_SHW_01.18.2026_LS,SHW__SBassett_v1_LS,SHW,train,6,41,16,0.938,0.652,15,1,15,1,15,1,15,1
SBassett_SHW_01.18.2026_LS,SHW__SBassett_v1_LS,SHW,train,7,51,21,0.938,0.652,18,1,19,1,19,1,19,1
SBassett_SHW_01.18.2026_LS,SHW__SBassett_v1_LS,SHW,train,8,51,21,0.938,0.652,18,1,19,1,19,1,19,1
SBassett_SHW_01.18.2026_LS,SHW__SBassett_v1_LS,SHW,train,9,68,28,0.938,0.627,22,1,22,1,22,1,22,1
SBassett_SHW_01.18.2026_LS,SHW__SBassett_v1_LS,SHW,train,10,74,27,0.769,0.529,3,1,4,1,4,1,4,1
SHog_SHW_01.18.2026_LS,SHW__SHog_v1_LS,SHW,train,0,28,11,0.572,0.391,1,1,3,1,3,1,3,1
SHog_SHW_01.18.2026_LS,SHW__SHog_v1_LS,SHW,train,1,45,19,0.546,0.29,3,1,4,1,4,1,4,1
SHog_SHW_01.18.2026_LS,SHW__SHog_v1_LS,SHW,train,2,3,1,0.0,0.0,0,0,0,0,0,0,0,0
SHog_SHW_01.18.2026_LS,SHW__SHog_v1_LS,SHW,train,3,60,21,0.916,0.59,21,1,21,1,21,1,21,1
SHog_SHW_01.18.2026_LS,SHW__SHog_v1_LS,SHW,train,4,60,21,0.916,0.59,21,1,21,1,21,1,21,1
SHog_SHW_01.18.2026_LS,SHW__SHog_v1_LS,SHW,train,5,50,18,0.712,0.441,5,1,5,1,5,1,5,1
SHog_SHW_01.18.2026_LS,SHW__SHog_v1_LS,SHW,train,6,38,17,0.903,0.698,15,1,15,1,15,1,15,1
SHog_SHW_01.18.2026_LS,SHW__SHog_v1_LS,SHW,train,7,16,6,0.0,0.0,0,0,0,0,0,0,0,0
SHog_SHW_01.18.2026_LS,SHW__SHog_v1_LS,SHW,train,8,16,6,0.0,0.0,0,0,0,0,0,0,0,0
SIron_SHW_01.18.2026_LS,SHW__SIron_v1_LS,SHW,test,0,47,18,0.767,0.395,3,1,3,1,3,1,3,1
TouchofNatureRd_TON_12.03.25_LS,TON__TouchofNatureRd_v1_LS,TON,test,0,78,28,0.721,0.287,3,1,3,1,3,1,3,1
TouchofNatureRd_TON_12.03.25_LS,TON__TouchofNatureRd_v1_LS,TON,test,1,62,21,0.0,0.0,0,0,0,0,0,0,0,0
Upper40_TON_12.03.25_LS,TON__Upper40_v1_LS,TON,train,0,38,13,0.0,0.0,0,0,0,0,0,0,0,0
WhoopieCatDam_SHW_01.18.2026_LS,SHW__WhoopieCatDam_v1_LS,SHW,train,0,143,51,0.857,0.588,19,1,21,1,21,1,21,1
WolfCreekRd_SHB_12.11.2025_LS,SHB__WolfCreekRd_v1_LS,SHB,train,0,54,22,0.93,0.643,10,1,10,1,11,1,11,1
WolfCreekRd_SHB_12.11.2025_LS,SHB__WolfCreekRd_v1_LS,SHB,train,1,32,11,0.93,0.608,5,1,5,1,5,1,5,1
WolfCreekRd_SHB_12.11.2025_LS,SHB__WolfCreekRd_v1_LS,SHB,train,2,25,10,0.855,0.554,8,1,10,1,10,1,10,1
WolfCreekRd_SHB_12.11.2025_LS,SHB__WolfCreekRd_v1_LS,SHB,train,3,25,10,0.855,0.554,8,1,10,1,10,1,10,1
