video,site,track_id,first_frame,last_frame,first_s,last_s,n_frames,span_s,mean_conf,topk_conf,mean_box_px,confirmed
FernRidgeRd_TON_12.03.25_LS,TON,92,4595,4595,76.58,76.58,1,0.02,0.4448,0.4448,831.9,0
FernRidgeRd_TON_12.03.25_LS,TON,192,10765,10765,179.41,179.41,1,0.02,0.4426,0.4426,3011.3,0
FernRidgeRd_TON_12.03.25_LS,TON,203,11948,11948,199.13,199.13,1,0.02,0.4302,0.4302,2440.3,0
FernRidgeRd_TON_12.03.25_LS,TON,425,25312,25315,421.86,421.91,4,0.07,0.43,0.43,855.2,0
FernRidgeRd_TON_12.03.25_LS,TON,594,34168,34168,569.46,569.46,1,0.02,0.4286,0.4286,718.1,0
FernRidgeRd_TON_12.03.25_LS,TON,499,30891,30908,514.84,515.13,14,0.3,0.3268,0.428,386.2,0
FernRidgeRd_TON_12.03.25_LS,TON,221,12235,12239,203.91,203.98,5,0.08,0.4237,0.4237,2762.3,0
FernRidgeRd_TON_12.03.25_LS,TON,338,19678,19678,327.96,327.96,1,0.02,0.4207,0.4207,1014.3,0
FernRidgeRd_TON_12.03.25_LS,TON,80,4274,4276,71.23,71.27,3,0.05,0.4167,0.4167,531.4,0
FernRidgeRd_TON_12.03.25_LS,TON,257,14237,14241,237.28,237.35,5,0.08,0.4071,0.4071,1101.4,0
FernRidgeRd_TON_12.03.25_LS,TON,361,22026,22028,367.09,367.13,3,0.05,0.407,0.407,634.7,0
FernRidgeRd_TON_12.03.25_LS,TON,238,12919,12926,215.31,215.43,7,0.13,0.3453,0.4059,829.5,0
FernRidgeRd_TON_12.03.25_LS,TON,400,23635,23635,393.91,393.91,1,0.02,0.4019,0.4019,704.3,0
FernRidgeRd_TON_12.03.25_LS,TON,504,31036,31044,517.26,517.39,9,0.15,0.3621,0.391,346.8,0
FernRidgeRd_TON_12.03.25_LS,TON,310,18511,18512,308.51,308.53,2,0.03,0.3897,0.3897,838.4,0
FernRidgeRd_TON_12.03.25_LS,TON,220,12225,12230,203.75,203.83,6,0.1,0.3487,0.3873,863.6,0
FernRidgeRd_TON_12.03.25_LS,TON,341,19727,19727,328.78,328.78,1,0.02,0.3855,0.3855,765.0,0
FernRidgeRd_TON_12.03.25_LS,TON,165,8214,8221,136.9,137.01,6,0.13,0.3479,0.3844,493.0,0
FernRidgeRd_TON_12.03.25_LS,TON,261,14294,14315,238.23,238.58,7,0.37,0.3492,0.3824,680.3,0
FernRidgeRd_TON_12.03.25_LS,TON,394,23045,23046,384.08,384.09,2,0.03,0.376,0.376,3538.9,0
FernRidgeRd_TON_12.03.25_LS,TON,227,12644,12647,210.73,210.78,4,0.07,0.3749,0.3749,1055.9,0
FernRidgeRd_TON_12.03.25_LS,TON,278,14656,14660,244.26,244.33,5,0.08,0.3712,0.3712,838.9,0
FernRidgeRd_TON_12.03.25_LS,TON,233,12815,12822,213.58,213.7,8,0.13,0.2945,0.3702,842.1,0
FernRidgeRd_TON_12.03.25_LS,TON,267,14533,14540,242.21,242.33,7,0.13,0.3286,0.3671,880.7,0
FernRidgeRd_TON_12.03.25_LS,TON,273,14616,14619,243.6,243.65,4,0.07,0.365,0.365,733.9,0
FernRidgeRd_TON_12.03.25_LS,TON,616,34348,34348,572.46,572.46,1,0.02,0.3634,0.3634,926.3,0
FernRidgeRd_TON_12.03.25_LS,TON,69,3598,3599,59.97,59.98,2,0.03,0.3549,0.3549,1839.8,0
FernRidgeRd_TON_12.03.25_LS,TON,445,26431,26432,440.51,440.53,2,0.03,0.3507,0.3507,1061.8,0
FernRidgeRd_TON_12.03.25_LS,TON,598,34184,34185,569.73,569.74,2,0.03,0.3484,0.3484,632.7,0
FernRidgeRd_TON_12.03.25_LS,TON,541,31875,31877,531.24,531.28,3,0.05,0.3355,0.3355,3594.3,0
FernRidgeRd_TON_12.03.25_LS,TON,395,23094,23098,384.89,384.96,5,0.08,0.3324,0.3324,1435.6,0
FernRidgeRd_TON_12.03.25_LS,TON,502,30997,31010,516.61,516.83,14,0.23,0.2243,0.3275,372.3,0
FernRidgeRd_TON_12.03.25_LS,TON,329,19225,19227,320.41,320.45,3,0.05,0.3224,0.3224,1731.0,0
FernRidgeRd_TON_12.03.25_LS,TON,288,14887,14888,248.11,248.13,2,0.03,0.3211,0.3211,409.7,0
FernRidgeRd_TON_12.03.25_LS,TON,281,14661,14662,244.35,244.36,2,0.03,0.3106,0.3106,988.5,0
FernRidgeRd_TON_12.03.25_LS,TON,398,23322,23325,388.69,388.74,4,0.07,0.31,0.31,348.9,0
FernRidgeRd_TON_12.03.25_LS,TON,315,18728,18729,312.13,312.15,2,0.03,0.3082,0.3082,1615.2,0
FernRidgeRd_TON_12.03.25_LS,TON,64,3192,3193,53.2,53.22,2,0.03,0.2991,0.2991,685.8,0
FernRidgeRd_TON_12.03.25_LS,TON,618,34363,34368,572.71,572.79,6,0.1,0.2664,0.2977,938.3,0
FernRidgeRd_TON_12.03.25_LS,TON,84,4296,4300,71.6,71.67,5,0.08,0.2906,0.2906,535.4,0
FernRidgeRd_TON_12.03.25_LS,TON,363,22070,22071,367.83,367.84,2,0.03,0.2892,0.2892,797.9,0
FernRidgeRd_TON_12.03.25_LS,TON,65,3195,3197,53.25,53.28,3,0.05,0.2762,0.2762,726.4,0
FernRidgeRd_TON_12.03.25_LS,TON,59,3075,3081,51.25,51.35,7,0.12,0.2252,0.2654,577.7,0
FernRidgeRd_TON_12.03.25_LS,TON,457,28008,28009,466.79,466.81,2,0.03,0.2632,0.2632,580.3,0
FernRidgeRd_TON_12.03.25_LS,TON,435,25502,25503,425.03,425.04,2,0.03,0.252,0.252,1926.5,0
FernRidgeRd_TON_12.03.25_LS,TON,186,10686,10689,178.1,178.15,4,0.07,0.2448,0.2448,1097.1,0
FernRidgeRd_TON_12.03.25_LS,TON,410,24888,24891,414.79,414.84,4,0.07,0.2031,0.2031,501.8,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,638,854,924,14.23,15.4,56,1.18,0.6455,0.7426,1006.5,1
N25thBlue_MAS_12.22.25_LS_V2,MAS,634,203,264,3.38,4.4,60,1.03,0.4512,0.671,675.5,1
N25thBlue_MAS_12.22.25_LS_V2,MAS,666,4669,4688,77.82,78.14,18,0.33,0.4518,0.6265,1187.6,1
N25thBlue_MAS_12.22.25_LS_V2,MAS,730,10980,11014,183.01,183.57,16,0.58,0.3881,0.5778,2024.4,1
N25thBlue_MAS_12.22.25_LS_V2,MAS,673,5876,5877,97.94,97.95,2,0.03,0.6978,0.6978,895.4,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,802,16570,16570,276.18,276.18,1,0.02,0.6661,0.6661,1286.9,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,772,15081,15081,251.36,251.36,1,0.02,0.6568,0.6568,868.9,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,703,8136,8152,135.6,135.87,14,0.28,0.4649,0.6458,1530.7,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,678,7095,7095,118.25,118.25,1,0.02,0.6425,0.6425,570.2,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,762,14949,14949,249.16,249.16,1,0.02,0.635,0.635,1199.2,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,769,15077,15077,251.29,251.29,1,0.02,0.6322,0.6322,1069.9,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,650,1850,1854,30.83,30.9,5,0.08,0.6181,0.6181,909.6,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,654,1937,1937,32.28,32.28,1,0.02,0.5968,0.5968,774.6,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,728,10164,10164,169.41,169.41,1,0.02,0.5785,0.5785,2154.2,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,664,4665,4665,77.75,77.75,1,0.02,0.5666,0.5666,1353.3,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,863,22186,22193,369.78,369.9,7,0.13,0.4761,0.5657,750.9,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,862,22174,22191,369.58,369.86,6,0.3,0.5093,0.5588,1326.2,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,706,8177,8187,136.29,136.45,10,0.18,0.4162,0.5431,1270.5,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,805,16584,16584,276.41,276.41,1,0.02,0.5387,0.5387,855.7,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,712,8524,8524,142.07,142.07,1,0.02,0.528,0.528,1578.8,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,865,22613,22625,376.9,377.1,11,0.22,0.3877,0.5252,1499.9,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,814,16597,16597,276.63,276.63,1,0.02,0.4837,0.4837,1115.9,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,743,11277,11277,187.96,187.96,1,0.02,0.4742,0.4742,1017.9,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,741,11237,11239,187.29,187.32,3,0.05,0.4642,0.4642,2072.2,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,729,10972,10972,182.87,182.87,1,0.02,0.4333,0.4333,1427.3,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,848,18045,18046,300.76,300.78,2,0.03,0.4265,0.4265,1462.2,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,899,24321,24329,405.36,405.5,9,0.15,0.2784,0.3629,1855.7,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,890,23073,23074,384.56,384.58,2,0.03,0.2977,0.2977,1710.0,0
NIron_SHW_01.18.2026_LS,SHW,906,2322,2417,38.72,40.3,96,1.6,0.6421,0.8138,3079.2,1
NIron_SHW_01.18.2026_LS,SHW,913,2347,2427,39.13,40.47,74,1.35,0.5505,0.8058,2722.5,1
NIron_SHW_01.18.2026_LS,SHW,915,2348,2445,39.15,40.77,98,1.63,0.6716,0.7974,2148.5,1
NIron_SHW_01.18.2026_LS,SHW,918,2360,2432,39.35,40.55,72,1.22,0.6759,0.7845,2433.0,1
NIron_SHW_01.18.2026_LS,SHW,1285,25143,25202,419.24,420.23,57,1.0,0.6079,0.7457,1277.0,1
NIron_SHW_01.18.2026_LS,SHW,1021,6379,6402,106.37,106.75,24,0.4,0.512,0.7293,2350.9,1
NIron_SHW_01.18.2026_LS,SHW,949,3479,3520,58.01,58.69,37,0.7,0.4757,0.6803,3350.8,1
NIron_SHW_01.18.2026_LS,SHW,1447,34254,34289,571.16,571.75,35,0.6,0.5159,0.6307,1795.7,1
NIron_SHW_01.18.2026_LS,SHW,996,5795,5849,96.63,97.53,44,0.92,0.3915,0.6276,1073.0,1
NIron_SHW_01.18.2026_LS,SHW,1428,33078,33117,551.56,552.21,32,0.67,0.4185,0.6274,1923.7,1
NIron_SHW_01.18.2026_LS,SHW,907,2328,2374,38.82,39.59,30,0.78,0.4354,0.6056,1626.0,1
NIron_SHW_01.18.2026_LS,SHW,1326,28699,28758,478.54,479.52,27,1.0,0.4753,0.5986,1503.5,1
NIron_SHW_01.18.2026_LS,SHW,1325,28693,28740,478.44,479.22,34,0.8,0.4556,0.567,2406.9,1
NIron_SHW_01.18.2026_LS,SHW,1002,5826,5850,97.15,97.55,25,0.42,0.4141,0.5634,1247.6,1
NIron_SHW_01.18.2026_LS,SHW,1323,28685,28723,478.3,478.94,32,0.65,0.4092,0.5418,1217.0,1
NIron_SHW_01.18.2026_LS,SHW,999,5809,5847,96.86,97.5,37,0.65,0.4175,0.5406,1171.4,1
NIron_SHW_01.18.2026_LS,SHW,1099,11461,11488,191.11,191.56,18,0.47,0.379,0.512,1908.2,1
NIron_SHW_01.18.2026_LS,SHW,908,2335,2366,38.93,39.45,17,0.53,0.3667,0.5068,867.8,1
NIron_SHW_01.18.2026_LS,SHW,1320,28682,28701,478.25,478.57,10,0.33,0.3447,0.4233,1965.6,1
NIron_SHW_01.18.2026_LS,SHW,1026,6429,6445,107.2,107.47,17,0.28,0.5694,0.7185,1518.6,0
NIron_SHW_01.18.2026_LS,SHW,1113,15152,15153,252.65,252.67,2,0.03,0.6633,0.6633,3086.9,0
NIron_SHW_01.18.2026_LS,SHW,1420,32834,32834,547.49,547.49,1,0.02,0.6402,0.6402,1946.6,0
NIron_SHW_01.18.2026_LS,SHW,1419,32828,32829,547.39,547.4,2,0.03,0.6383,0.6383,1618.9,0
NIron_SHW_01.18.2026_LS,SHW,1361,31608,31620,527.04,527.24,13,0.22,0.541,0.6319,2542.4,0
NIron_SHW_01.18.2026_LS,SHW,1388,32466,32466,541.35,541.35,1,0.02,0.6125,0.6125,912.7,0
NIron_SHW_01.18.2026_LS,SHW,955,3492,3501,58.23,58.38,9,0.17,0.5164,0.5864,2456.1,0
NIron_SHW_01.18.2026_LS,SHW,1416,32824,32824,547.32,547.32,1,0.02,0.575,0.575,1740.4,0
NIron_SHW_01.18.2026_LS,SHW,1440,33371,33371,556.44,556.44,1,0.02,0.5723,0.5723,574.2,0
NIron_SHW_01.18.2026_LS,SHW,1008,5858,5858,97.68,97.68,1,0.02,0.556,0.556,788.4,0
NIron_SHW_01.18.2026_LS,SHW,1064,9783,9783,163.13,163.13,1,0.02,0.5323,0.5323,1472.3,0
NIron_SHW_01.18.2026_LS,SHW,1128,17014,17016,283.7,283.73,3,0.05,0.5221,0.5221,1757.7,0
NIron_SHW_01.18.2026_LS,SHW,1017,5920,5933,98.71,98.93,14,0.23,0.3984,0.506,820.6,0
NIron_SHW_01.18.2026_LS,SHW,921,2383,2383,39.74,39.74,1,0.02,0.5054,0.5054,1086.2,0
NIron_SHW_01.18.2026_LS,SHW,970,3797,3797,63.31,63.31,1,0.02,0.5053,0.5053,807.8,0
NIron_SHW_01.18.2026_LS,SHW,1329,28723,28723,478.94,478.94,1,0.02,0.4914,0.4914,1278.8,0
NIron_SHW_01.18.2026_LS,SHW,1439,33365,33365,556.34,556.34,1,0.02,0.4664,0.4664,498.7,0
NIron_SHW_01.18.2026_LS,SHW,1040,8781,8784,146.42,146.47,3,0.07,0.4585,0.4585,2072.7,0
NIron_SHW_01.18.2026_LS,SHW,1380,32099,32099,535.23,535.23,1,0.02,0.4536,0.4536,1723.8,0
NIron_SHW_01.18.2026_LS,SHW,1020,6373,6374,106.27,106.28,2,0.03,0.4463,0.4463,966.9,0
NIron_SHW_01.18.2026_LS,SHW,993,5790,5790,96.54,96.54,1,0.02,0.4342,0.4342,468.6,0
NIron_SHW_01.18.2026_LS,SHW,1050,9347,9349,155.86,155.89,3,0.05,0.4191,0.4191,1540.0,0
NIron_SHW_01.18.2026_LS,SHW,1333,28753,28761,479.44,479.57,5,0.15,0.4098,0.4098,882.7,0
NIron_SHW_01.18.2026_LS,SHW,1432,33111,33116,552.11,552.19,6,0.1,0.3691,0.4085,1906.9,0
NIron_SHW_01.18.2026_LS,SHW,1009,5859,5875,97.7,97.96,7,0.28,0.3488,0.4066,865.7,0
NIron_SHW_01.18.2026_LS,SHW,928,2428,2433,40.49,40.57,6,0.1,0.3494,0.396,2422.1,0
NIron_SHW_01.18.2026_LS,SHW,1069,9800,9801,163.41,163.43,2,0.03,0.3945,0.3945,915.0,0
NIron_SHW_01.18.2026_LS,SHW,1257,23709,23709,395.33,395.33,1,0.02,0.3892,0.3892,1211.3,0
NIron_SHW_01.18.2026_LS,SHW,1357,31226,31227,520.67,520.69,2,0.03,0.3848,0.3848,1187.4,0
NIron_SHW_01.18.2026_LS,SHW,1059,9726,9727,162.18,162.19,2,0.03,0.3596,0.3596,2125.1,0
NIron_SHW_01.18.2026_LS,SHW,1423,33001,33005,550.27,550.34,5,0.08,0.345,0.345,2156.2,0
NIron_SHW_01.18.2026_LS,SHW,1041,8921,8922,148.75,148.77,2,0.03,0.3431,0.3431,1206.6,0
NIron_SHW_01.18.2026_LS,SHW,1302,26877,26879,448.16,448.19,3,0.05,0.3308,0.3308,992.1,0
NIron_SHW_01.18.2026_LS,SHW,1013,5866,5869,97.81,97.86,4,0.07,0.2581,0.2581,986.7,0
NShelbyRd(green)_SHB_12.11.2025,SHB,1473,708,735,11.82,12.27,24,0.47,0.5829,0.7011,417.9,1
NShelbyRd(green)_SHB_12.11.2025,SHB,1461,581,623,9.7,10.4,18,0.72,0.4296,0.6458,1227.6,1
NShelbyRd(green)_SHB_12.11.2025,SHB,1487,1067,1088,17.82,18.17,14,0.37,0.4866,0.5754,787.8,1
NShelbyRd(green)_SHB_12.11.2025,SHB,1465,661,693,11.04,11.57,10,0.55,0.3392,0.4376,616.8,1
NShelbyRd(green)_SHB_12.11.2025,SHB,1491,1104,1136,18.43,18.97,10,0.55,0.3067,0.4231,589.2,1
NShelbyRd(green)_SHB_12.11.2025,SHB,1483,987,1002,16.48,16.73,15,0.27,0.4135,0.4927,775.5,0
NShelbyRd(green)_SHB_12.11.2025,SHB,1481,910,918,15.2,15.33,6,0.15,0.468,0.4849,471.7,0
NShelbyRd(green)_SHB_12.11.2025,SHB,1474,746,746,12.46,12.46,1,0.02,0.4764,0.4764,717.8,0
NShelbyRd(green)_SHB_12.11.2025,SHB,1476,759,771,12.67,12.87,9,0.22,0.3448,0.4293,367.3,0
NShelbyRd(green)_SHB_12.11.2025,SHB,1498,1210,1217,20.2,20.32,8,0.13,0.3762,0.4133,949.7,0
NShelbyRd(green)_SHB_12.11.2025,SHB,1493,1147,1150,19.15,19.2,4,0.07,0.3723,0.3723,1138.4,0
