video,site,track_id,first_frame,last_frame,first_s,last_s,n_frames,span_s,mean_conf,topk_conf,mean_box_px,confirmed
AquaCultureRd_TON_12.03.25_LS,TON,102,9481,9481,158.14,158.14,1,0.02,0.3828,0.3828,413.9,0
AquaCultureRd_TON_12.03.25_LS,TON,140,14164,14165,236.26,236.27,2,0.03,0.3781,0.3781,505.8,0
AquaCultureRd_TON_12.03.25_LS,TON,159,15422,15423,257.24,257.26,2,0.03,0.3781,0.3781,996.8,0
AquaCultureRd_TON_12.03.25_LS,TON,33,6056,6058,101.01,101.05,3,0.05,0.3634,0.3634,753.6,0
AquaCultureRd_TON_12.03.25_LS,TON,145,14368,14375,239.66,239.78,5,0.13,0.3583,0.3583,1847.9,0
AquaCultureRd_TON_12.03.25_LS,TON,68,6687,6689,111.54,111.57,3,0.05,0.3493,0.3493,724.7,0
AquaCultureRd_TON_12.03.25_LS,TON,111,10282,10283,171.5,171.52,2,0.03,0.3482,0.3482,312.8,0
AquaCultureRd_TON_12.03.25_LS,TON,1,50,50,0.83,0.83,1,0.02,0.3478,0.3478,425.6,0
AquaCultureRd_TON_12.03.25_LS,TON,166,15930,15930,265.71,265.71,1,0.02,0.3451,0.3451,196.4,0
AquaCultureRd_TON_12.03.25_LS,TON,124,12111,12113,202.01,202.05,3,0.05,0.3272,0.3272,271.1,0
AquaCultureRd_TON_12.03.25_LS,TON,118,11900,11902,198.49,198.53,3,0.05,0.2835,0.2835,507.6,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,794,15317,15439,255.32,257.35,120,2.05,0.8249,0.9255,1618.2,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,790,15279,15382,254.68,256.4,104,1.73,0.8464,0.9215,1622.1,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,917,19228,19315,320.51,321.96,88,1.47,0.8303,0.894,3967.6,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,356,8514,8563,141.92,142.73,50,0.83,0.789,0.8687,2387.4,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,786,15190,15276,253.2,254.63,87,1.45,0.8087,0.8666,3728.0,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,802,15581,15705,259.72,261.78,121,2.08,0.718,0.8658,632.3,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,784,15153,15237,252.58,253.98,85,1.42,0.8013,0.8561,1894.5,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,353,8499,8554,141.67,142.58,55,0.93,0.7433,0.8556,2510.9,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,918,19296,19354,321.64,322.61,59,0.98,0.7372,0.8518,3874.6,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,365,8543,8570,142.4,142.85,28,0.47,0.7311,0.851,3249.9,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,916,19158,19290,319.34,321.54,133,2.22,0.7635,0.8375,3178.6,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,352,8488,8539,141.48,142.33,52,0.87,0.6995,0.8361,2598.3,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,358,8521,8575,142.03,142.93,55,0.92,0.6923,0.8316,3717.0,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,427,9677,9849,161.3,164.17,161,2.88,0.6892,0.8251,924.1,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,217,1117,1241,18.62,20.69,124,2.08,0.6504,0.8071,1097.4,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,350,8452,8506,140.88,141.78,52,0.92,0.7344,0.807,1307.5,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,408,9402,9515,156.72,158.6,110,1.9,0.7042,0.8066,677.0,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,814,15622,15658,260.4,261.0,37,0.62,0.751,0.7937,322.8,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,13953,14091,232.58,234.88,136,2.32,0.6252,0.7827,479.9,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,434,9722,9811,162.05,163.54,71,1.5,0.5747,0.7819,907.6,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,812,15602,15698,260.07,261.67,52,1.62,0.6416,0.7814,342.0,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,619,12632,12879,210.56,214.68,174,4.13,0.518,0.7736,890.8,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,593,12560,12616,209.36,210.29,51,0.95,0.5638,0.7689,754.7,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1044,21517,21561,358.66,359.4,45,0.75,0.6945,0.761,465.8,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,999,21154,21243,352.61,354.1,73,1.5,0.6,0.7598,897.6,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,767,14403,14463,240.08,241.08,48,1.02,0.6877,0.7593,625.0,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,578,12500,12658,208.36,210.99,100,2.65,0.5202,0.7571,800.3,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,413,9515,9669,158.6,161.17,144,2.58,0.6393,0.7567,629.7,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,983,20985,21080,349.79,351.38,84,1.6,0.5603,0.7559,475.1,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1041,21428,21479,357.18,358.03,43,0.87,0.6124,0.7535,638.7,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,626,12645,12839,210.78,214.01,123,3.25,0.5791,0.7534,769.4,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,995,21101,21150,351.73,352.54,47,0.83,0.6408,0.7494,450.1,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,688,13209,13287,220.18,221.48,67,1.32,0.5473,0.7354,581.8,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,589,12531,12612,208.88,210.23,62,1.37,0.6229,0.7338,978.2,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,390,9325,9378,155.44,156.32,42,0.9,0.5887,0.7317,1017.0,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,948,20777,20838,346.33,347.34,51,1.03,0.5013,0.7273,955.4,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,445,9868,9952,164.49,165.89,57,1.42,0.5005,0.7267,1422.2,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,935,20725,20743,345.46,345.76,19,0.32,0.571,0.7257,732.3,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,633,12665,12690,211.11,211.53,25,0.43,0.5568,0.7217,743.6,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,713,13952,13978,232.56,233.0,21,0.45,0.5903,0.7201,738.0,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,680,12928,12992,215.49,216.56,40,1.08,0.4833,0.7027,640.4,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,447,9890,9967,164.85,166.14,39,1.3,0.515,0.6972,1382.4,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,430,9682,9713,161.39,161.9,32,0.53,0.5619,0.6965,659.6,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1046,21610,21646,360.21,360.81,37,0.62,0.5168,0.6786,620.6,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1000,21158,21205,352.68,353.46,30,0.8,0.5132,0.6779,424.5,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,559,12424,12509,207.09,208.51,56,1.43,0.4547,0.6723,881.4,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1015,21269,21299,354.53,355.03,17,0.52,0.5386,0.6723,679.9,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,240,1210,1237,20.17,20.62,25,0.47,0.5082,0.6653,382.3,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,627,12645,12679,210.78,211.34,15,0.58,0.463,0.6577,817.6,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,13982,14021,233.06,233.71,33,0.67,0.4469,0.6527,416.1,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,335,5160,5184,86.01,86.41,17,0.42,0.5127,0.6469,418.9,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,381,8791,8815,146.54,146.94,16,0.42,0.4824,0.6404,496.7,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,684,13087,13105,218.14,218.44,19,0.32,0.4421,0.6353,414.9,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,551,12411,12477,206.88,207.98,19,1.12,0.4596,0.625,950.3,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,586,12512,12545,208.56,209.11,28,0.57,0.4666,0.6244,859.0,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14025,14052,233.78,234.23,28,0.47,0.534,0.6018,279.7,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14373,14393,239.58,239.91,18,0.35,0.4135,0.5763,583.7,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,683,13065,13084,217.78,218.09,20,0.33,0.3686,0.5277,677.3,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,382,8858,8893,147.65,148.24,12,0.6,0.3319,0.5205,582.3,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14043,14074,234.08,234.6,29,0.53,0.3483,0.4913,484.7,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14150,14174,235.86,236.26,22,0.42,0.2903,0.4633,528.9,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,249,1254,1281,20.9,21.35,12,0.47,0.3314,0.4179,351.6,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,803,15581,15595,259.72,259.95,15,0.25,0.6872,0.7578,348.5,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,768,14405,14410,240.11,240.2,6,0.1,0.6244,0.7087,680.5,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,544,12384,12395,206.43,206.61,12,0.2,0.6183,0.6974,787.8,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,307,2431,2442,40.52,40.71,12,0.2,0.6539,0.6926,784.4,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,623,12634,12635,210.59,210.61,2,0.03,0.6912,0.6912,659.9,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,478,10316,10331,171.96,172.21,16,0.27,0.5605,0.6758,489.1,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,952,20802,20817,346.74,346.99,13,0.27,0.5013,0.6642,673.6,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,993,21085,21099,351.46,351.69,12,0.25,0.5551,0.6587,474.4,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,308,2444,2447,40.74,40.79,4,0.07,0.6586,0.6586,665.6,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,764,14391,14395,239.88,239.95,5,0.08,0.6565,0.6565,590.2,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,672,12860,12869,214.36,214.51,10,0.17,0.5228,0.6285,727.9,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,829,16197,16199,269.98,270.02,3,0.05,0.6282,0.6282,364.8,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,789,15271,15271,254.55,254.55,1,0.02,0.6279,0.6279,1068.9,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,860,16923,16923,282.09,282.09,1,0.02,0.6141,0.6141,619.8,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,942,20759,20760,346.03,346.04,2,0.03,0.6104,0.6104,806.6,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,311,3213,3213,53.56,53.56,1,0.02,0.6058,0.6058,590.0,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,481,10368,10377,172.82,172.97,7,0.17,0.5258,0.5877,1823.1,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,951,20793,20802,346.59,346.74,10,0.17,0.5007,0.5753,684.0,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,986,20989,20989,349.86,349.86,1,0.02,0.5722,0.5722,960.8,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,508,11821,11826,197.04,197.13,6,0.1,0.5376,0.5712,480.8,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,756,14148,14148,235.83,235.83,1,0.02,0.5643,0.5643,577.5,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,513,12217,12217,203.64,203.64,1,0.02,0.5493,0.5493,811.4,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,511,12200,12200,203.36,203.36,1,0.02,0.5478,0.5478,1542.7,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,722,14001,14016,233.38,233.63,16,0.27,0.4379,0.5467,338.0,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,974,20920,20930,348.71,348.88,8,0.18,0.4771,0.5465,511.7,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,703,13839,13841,230.68,230.71,2,0.05,0.5444,0.5444,560.9,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1020,21307,21314,355.16,355.28,8,0.13,0.4799,0.5441,522.3,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,575,12490,12499,208.19,208.34,9,0.17,0.4267,0.5428,743.1,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,395,9352,9358,155.89,155.99,7,0.12,0.4692,0.5395,777.8,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,383,8876,8876,147.95,147.95,1,0.02,0.5365,0.5365,532.3,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,655,12748,12748,212.49,212.49,1,0.02,0.5336,0.5336,897.5,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,420,9648,9648,160.82,160.82,1,0.02,0.5263,0.5263,483.1,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,516,12225,12225,203.78,203.78,1,0.02,0.5242,0.5242,1069.2,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1036,21416,21418,356.98,357.01,3,0.05,0.5241,0.5241,393.3,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,771,14422,14438,240.4,240.66,14,0.28,0.3653,0.5231,883.6,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,934,20723,20728,345.43,345.51,5,0.1,0.5229,0.5229,891.9,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,614,12624,12624,210.43,210.43,1,0.02,0.5228,0.5228,907.1,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,657,12758,12759,212.66,212.68,2,0.03,0.5155,0.5155,790.6,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,720,13997,14003,233.31,233.41,7,0.12,0.4689,0.514,295.6,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,970,20887,20899,348.16,348.36,13,0.22,0.427,0.5124,555.5,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,309,3039,3042,50.66,50.71,4,0.07,0.5103,0.5103,642.9,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,858,16917,16924,281.99,282.1,8,0.13,0.4619,0.5068,316.5,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,949,20783,20785,346.43,346.46,3,0.05,0.5052,0.5052,797.6,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,556,12421,12432,207.04,207.23,8,0.2,0.4402,0.504,794.2,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,830,16433,16433,273.92,273.92,1,0.02,0.5039,0.5039,1856.0,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,707,13915,13915,231.95,231.95,1,0.02,0.5022,0.5022,510.4,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1029,21378,21387,356.35,356.5,10,0.17,0.3596,0.4967,638.0,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,895,17921,17923,298.72,298.75,3,0.05,0.4964,0.4964,1011.4,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1025,21324,21324,355.45,355.45,1,0.02,0.4884,0.4884,537.7,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,521,12254,12257,204.26,204.31,4,0.07,0.4875,0.4875,719.1,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,640,12686,12686,211.46,211.46,1,0.02,0.4867,0.4867,769.1,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,867,16955,16959,282.62,282.69,5,0.08,0.4856,0.4856,515.8,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,616,12627,12643,210.48,210.74,2,0.28,0.485,0.485,747.8,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,922,19435,19435,323.96,323.96,1,0.02,0.4833,0.4833,1101.5,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,625,12642,12642,210.73,210.73,1,0.02,0.4828,0.4828,763.5,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,526,12267,12274,204.48,204.59,8,0.13,0.4126,0.4825,910.4,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,564,12461,12471,207.71,207.88,10,0.18,0.3183,0.4758,869.0,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,755,14138,14140,235.66,235.7,3,0.05,0.4753,0.4753,527.8,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,718,13982,13983,233.06,233.08,2,0.03,0.4744,0.4744,564.0,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,510,12155,12158,202.61,202.66,4,0.07,0.4709,0.4709,814.6,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,648,12719,12719,212.01,212.01,1,0.02,0.465,0.465,418.4,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1040,21425,21425,357.13,357.13,1,0.02,0.4636,0.4636,489.5,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,747,14074,14074,234.6,234.6,1,0.02,0.4537,0.4537,350.8,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,323,3642,3643,60.71,60.72,2,0.03,0.4523,0.4523,281.2,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,552,12412,12412,206.89,206.89,1,0.02,0.4523,0.4523,863.2,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1032,21393,21394,356.6,356.61,2,0.03,0.4443,0.4443,411.0,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,604,12601,12601,210.04,210.04,1,0.02,0.4438,0.4438,984.1,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,725,14008,14009,233.5,233.51,2,0.03,0.4358,0.4358,395.5,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,910,18736,18752,312.31,312.57,10,0.28,0.3433,0.4358,668.3,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,880,17649,17649,294.19,294.19,1,0.02,0.4357,0.4357,389.4,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,972,20889,20889,348.19,348.19,1,0.02,0.4348,0.4348,532.0,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,686,13134,13139,218.93,219.01,4,0.1,0.4331,0.4331,548.0,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,884,17834,17835,297.27,297.29,2,0.03,0.428,0.428,692.3,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,522,12256,12258,204.29,204.33,3,0.05,0.4279,0.4279,905.5,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,523,12262,12263,204.39,204.41,2,0.03,0.4273,0.4273,1070.9,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,504,11706,11711,195.12,195.21,2,0.1,0.4259,0.4259,806.8,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,473,10293,10297,171.57,171.64,4,0.08,0.4242,0.4242,585.3,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,697,13501,13502,225.05,225.06,2,0.03,0.424,0.424,1109.7,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,678,12899,12899,215.01,215.01,1,0.02,0.423,0.423,497.6,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,751,14128,14128,235.5,235.5,1,0.02,0.4208,0.4208,716.2,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,689,13243,13251,220.74,220.88,9,0.15,0.3589,0.4178,496.2,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,743,14058,14061,234.33,234.38,4,0.07,0.4156,0.4156,285.4,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,921,19361,19361,322.72,322.72,1,0.02,0.4128,0.4128,1795.3,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,869,16964,16965,282.77,282.79,2,0.03,0.4087,0.4087,532.5,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,906,18684,18688,311.44,311.51,5,0.08,0.4046,0.4046,898.4,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,998,21148,21151,352.51,352.56,4,0.07,0.4031,0.4031,505.4,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,442,9860,9863,164.35,164.4,4,0.07,0.3995,0.3995,539.2,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,333,4140,4144,69.01,69.08,5,0.08,0.3985,0.3985,558.3,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,530,12331,12359,205.54,206.01,5,0.48,0.3937,0.3937,799.0,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,904,18621,18632,310.39,310.57,6,0.2,0.3614,0.3934,815.9,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,542,12374,12376,206.26,206.29,3,0.05,0.3876,0.3876,859.0,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,539,12367,12371,206.14,206.21,5,0.08,0.3823,0.3823,922.4,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,563,12455,12456,207.61,207.63,2,0.03,0.3812,0.3812,792.6,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,412,9486,9494,158.12,158.25,9,0.15,0.3004,0.38,663.6,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,443,9862,9863,164.39,164.4,2,0.03,0.3784,0.3784,815.8,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,795,15317,15319,255.32,255.35,3,0.05,0.3777,0.3777,814.2,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,944,20763,20775,346.09,346.29,7,0.22,0.3047,0.3729,899.8,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,981,20980,20981,349.71,349.73,2,0.03,0.3728,0.3728,893.8,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,885,17890,17890,298.2,298.2,1,0.02,0.3719,0.3719,728.4,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,705,13891,13894,231.55,231.6,4,0.07,0.3684,0.3684,576.6,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,1042,21431,21432,357.23,357.25,2,0.03,0.3675,0.3675,410.9,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,537,12361,12363,206.04,206.08,3,0.05,0.3631,0.3631,812.4,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,605,12604,12607,210.09,210.14,4,0.07,0.3628,0.3628,815.3,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,337,5191,5195,86.53,86.59,5,0.08,0.3583,0.3583,448.4,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,360,8524,8525,142.08,142.1,2,0.03,0.3296,0.3296,2443.8,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,843,16845,16847,280.79,280.82,3,0.05,0.3295,0.3295,733.7,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,939,20747,20748,345.83,345.84,2,0.03,0.3293,0.3293,662.5,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,675,12887,12889,214.81,214.84,3,0.05,0.3289,0.3289,613.1,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,316,3474,3485,57.91,58.09,4,0.2,0.3167,0.3167,956.2,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,314,3392,3394,56.54,56.57,3,0.05,0.2903,0.2903,461.0,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,963,20876,20879,347.98,348.03,4,0.07,0.2885,0.2885,496.9,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,913,18790,18793,313.21,313.26,4,0.07,0.2726,0.2726,1109.2,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,973,20896,20897,348.31,348.33,2,0.03,0.2668,0.2668,396.0,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,502,11697,11699,194.97,195.01,3,0.05,0.2636,0.2636,739.5,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,943,20761,20762,346.06,346.08,2,0.03,0.2563,0.2563,523.0,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,494,11658,11663,194.32,194.41,5,0.1,0.2503,0.2503,1824.5,0
Melvin_SHW_01.18.2026_LS,SHW,1078,5398,5501,89.97,91.68,81,1.73,0.4887,0.7161,1193.2,1
