video,site,track_id,frame,t_s,xc,yc,w,h,conf,confirmed
ChipsRd_TON_12.03.25_LS,TON,15,1260,21.0,28.7,339.4,39.8,36.8,0.5739,1
ChipsRd_TON_12.03.25_LS,TON,15,1261,21.02,25.4,339.6,39.0,36.7,0.7155,1
ChipsRd_TON_12.03.25_LS,TON,15,1262,21.03,22.4,338.4,38.7,37.7,0.5702,1
ChipsRd_TON_12.03.25_LS,TON,15,1263,21.05,17.5,339.6,35.0,37.8,0.4875,1
ChipsRd_TON_12.03.25_LS,TON,15,1264,21.07,16.7,339.2,33.5,37.8,0.6066,1
ChipsRd_TON_12.03.25_LS,TON,15,1265,21.08,15.0,338.5,30.0,38.0,0.554,1
ChipsRd_TON_12.03.25_LS,TON,15,1266,21.1,12.2,339.4,24.4,38.0,0.5614,1
ChipsRd_TON_12.03.25_LS,TON,32,3293,54.88,387.0,297.2,22.9,19.8,0.463,0
ChipsRd_TON_12.03.25_LS,TON,32,3294,54.9,386.7,297.2,23.6,20.0,0.2017,0
ChipsRd_TON_12.03.25_LS,TON,32,3295,54.92,385.1,296.6,24.5,20.6,0.1794,0
ChipsRd_TON_12.03.25_LS,TON,32,3296,54.93,383.4,296.5,23.9,20.2,0.2489,0
ChipsRd_TON_12.03.25_LS,TON,32,3297,54.95,380.7,296.0,25.0,21.0,0.223,0
FernRidgeRd_TON_12.03.25_LS,TON,59,3075,51.25,510.2,420.2,26.4,20.0,0.4476,0
FernRidgeRd_TON_12.03.25_LS,TON,59,3076,51.27,505.3,423.6,26.1,19.2,0.249,0
FernRidgeRd_TON_12.03.25_LS,TON,59,3077,51.28,500.5,424.0,26.4,19.7,0.1188,0
FernRidgeRd_TON_12.03.25_LS,TON,59,3078,51.3,496.7,426.5,28.1,22.3,0.1309,0
FernRidgeRd_TON_12.03.25_LS,TON,59,3079,51.32,493.5,428.1,27.4,21.6,0.1838,0
FernRidgeRd_TON_12.03.25_LS,TON,59,3080,51.33,489.0,427.7,27.2,21.9,0.2786,0
FernRidgeRd_TON_12.03.25_LS,TON,59,3081,51.35,484.4,429.5,26.9,25.3,0.1678,0
FernRidgeRd_TON_12.03.25_LS,TON,65,3195,53.25,17.3,408.1,34.7,25.7,0.4,0
FernRidgeRd_TON_12.03.25_LS,TON,65,3196,53.27,15.1,409.7,30.2,24.7,0.2081,0
FernRidgeRd_TON_12.03.25_LS,TON,65,3197,53.28,12.1,409.8,24.1,22.6,0.2206,0
FernRidgeRd_TON_12.03.25_LS,TON,77,4152,69.2,599.1,451.3,32.5,17.2,0.6211,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4153,69.22,598.1,451.6,32.1,16.6,0.6541,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4154,69.23,594.8,451.4,36.0,18.0,0.6434,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4155,69.25,591.5,450.4,35.0,17.4,0.7054,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4156,69.27,589.0,450.4,33.3,16.5,0.7254,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4157,69.28,585.9,450.1,32.6,15.9,0.7203,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4158,69.3,583.5,448.9,31.8,16.0,0.7004,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4159,69.32,579.6,449.1,32.7,16.1,0.705,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4160,69.33,576.7,448.3,33.7,16.4,0.7032,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4161,69.35,574.2,447.1,32.8,16.1,0.7197,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4162,69.37,571.5,447.3,33.9,16.6,0.7205,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4163,69.38,568.6,447.2,35.5,17.2,0.7407,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4164,69.4,566.5,446.6,35.4,17.1,0.7339,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4165,69.42,563.6,447.5,34.9,16.9,0.7374,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4166,69.43,560.6,447.2,36.0,17.0,0.725,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4167,69.45,557.6,446.9,35.8,17.2,0.7121,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4168,69.47,556.4,446.0,35.1,16.6,0.3232,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4177,69.62,532.1,448.7,34.1,18.2,0.5067,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4178,69.63,527.1,448.7,34.7,18.6,0.3417,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4179,69.65,524.4,449.7,33.6,17.6,0.6447,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4180,69.67,522.1,450.1,32.9,17.0,0.6272,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4181,69.68,521.5,449.7,33.5,17.0,0.5919,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4182,69.7,516.7,450.2,34.4,17.8,0.6009,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4185,69.75,510.3,450.1,30.9,17.2,0.5869,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4186,69.77,508.6,449.0,32.9,16.7,0.6089,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4187,69.78,505.8,448.8,32.8,16.3,0.6263,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4188,69.8,501.9,449.2,33.8,15.8,0.5747,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4189,69.82,496.8,447.6,33.2,15.3,0.6506,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4190,69.83,492.3,447.4,33.6,15.2,0.6364,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4191,69.85,488.9,447.0,35.1,16.0,0.6749,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4192,69.87,485.9,446.7,35.9,15.9,0.6942,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4193,69.88,482.1,446.4,37.7,16.2,0.6829,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4194,69.9,478.8,444.6,37.9,16.8,0.6961,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4195,69.92,474.9,444.0,38.8,17.5,0.7159,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4196,69.93,471.8,443.9,38.5,17.6,0.7164,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4197,69.95,468.9,443.1,38.6,17.6,0.7354,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4198,69.97,466.3,442.7,38.1,17.5,0.7332,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4199,69.98,463.3,443.2,37.8,17.4,0.7236,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4200,70.0,460.3,442.7,37.1,17.2,0.6819,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4201,70.02,458.3,442.4,36.1,17.1,0.6944,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4202,70.03,456.6,443.4,35.2,16.5,0.6793,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4203,70.05,453.3,442.7,34.1,15.9,0.6413,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4204,70.07,450.6,443.3,35.1,16.5,0.6622,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4205,70.08,446.7,442.7,35.2,16.5,0.643,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4206,70.1,443.6,442.0,33.8,15.9,0.6532,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4207,70.12,440.0,442.5,34.4,16.6,0.4918,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4214,70.23,422.1,442.4,33.6,15.7,0.4663,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4215,70.25,419.8,441.8,32.9,15.6,0.5588,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4216,70.27,417.3,442.0,31.1,15.6,0.6939,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4217,70.28,414.3,442.1,31.6,15.6,0.645,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4218,70.3,411.2,441.4,31.2,15.4,0.6546,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4219,70.32,407.6,441.3,32.3,15.6,0.6788,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4220,70.33,403.4,441.3,33.7,16.0,0.6814,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4221,70.35,400.2,440.7,33.7,16.0,0.7007,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4222,70.37,397.7,439.9,34.6,15.8,0.6835,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4223,70.38,394.7,438.9,34.3,15.5,0.689,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4224,70.4,393.1,438.3,34.6,15.7,0.6917,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4225,70.42,390.8,437.5,34.9,16.1,0.6847,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4226,70.43,387.2,436.9,35.1,16.1,0.6669,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4227,70.45,384.1,435.9,34.2,15.6,0.6912,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4228,70.47,381.1,435.1,33.5,15.3,0.6837,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4229,70.48,378.0,433.9,32.4,15.3,0.6314,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4230,70.5,373.7,432.7,30.9,14.6,0.6351,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4231,70.52,373.9,432.6,32.9,15.0,0.5705,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4232,70.53,371.3,432.4,33.5,15.0,0.5423,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4233,70.55,368.5,430.7,33.4,15.5,0.5666,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4234,70.57,365.1,430.3,33.6,15.6,0.5576,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4235,70.58,363.2,431.2,33.2,15.4,0.413,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4237,70.62,359.0,431.7,33.2,15.5,0.3788,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4238,70.63,354.4,430.9,32.6,15.3,0.3766,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4240,70.67,351.5,428.3,32.0,15.2,0.4984,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4241,70.68,349.9,428.0,31.9,15.0,0.614,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4242,70.7,347.1,427.4,32.2,15.3,0.6452,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4243,70.72,342.8,427.4,33.0,15.5,0.6816,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4244,70.73,339.6,427.6,32.7,15.2,0.6418,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4245,70.75,337.0,427.0,32.7,14.9,0.6447,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4246,70.77,333.9,427.2,33.0,15.2,0.6451,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4247,70.78,331.7,427.3,33.1,15.0,0.6221,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4248,70.8,330.1,427.8,34.5,15.5,0.5801,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4249,70.82,328.1,426.3,33.9,15.7,0.6424,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4250,70.83,326.1,426.1,34.0,15.6,0.6087,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4251,70.85,323.0,426.4,33.1,15.3,0.6811,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4252,70.87,319.7,425.5,32.6,15.2,0.6568,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4253,70.88,317.2,425.2,32.5,15.4,0.6828,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4254,70.9,313.6,425.5,31.7,15.2,0.6537,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4255,70.92,310.8,425.3,31.8,15.1,0.5875,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4256,70.93,309.5,425.4,32.0,15.3,0.6049,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4257,70.95,305.7,424.9,34.4,16.2,0.4438,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4258,70.97,302.3,424.4,33.8,15.7,0.4015,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4259,70.98,301.0,424.8,33.3,15.3,0.3415,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4260,71.0,300.9,425.6,32.4,15.4,0.4219,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4261,71.02,296.0,425.4,33.9,15.8,0.212,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4262,71.03,294.8,426.6,33.7,16.0,0.3884,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4263,71.05,290.4,426.4,33.2,15.9,0.4787,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4264,71.07,285.7,426.1,32.9,16.2,0.3474,1
FernRidgeRd_TON_12.03.25_LS,TON,77,4265,71.08,282.9,423.5,32.7,15.9,0.2207,1
FernRidgeRd_TON_12.03.25_LS,TON,80,4274,71.23,261.4,421.7,34.1,16.2,0.5069,0
FernRidgeRd_TON_12.03.25_LS,TON,80,4275,71.25,257.5,421.0,32.4,15.8,0.6093,0
FernRidgeRd_TON_12.03.25_LS,TON,80,4276,71.27,257.7,419.0,33.1,16.0,0.1339,0
FernRidgeRd_TON_12.03.25_LS,TON,84,4296,71.6,199.0,418.3,33.5,15.7,0.3705,0
FernRidgeRd_TON_12.03.25_LS,TON,84,4297,71.62,193.5,419.0,32.8,15.4,0.2996,0
FernRidgeRd_TON_12.03.25_LS,TON,84,4298,71.63,192.3,419.1,33.1,15.2,0.4104,0
FernRidgeRd_TON_12.03.25_LS,TON,84,4299,71.65,193.4,418.6,34.8,16.2,0.1383,0
FernRidgeRd_TON_12.03.25_LS,TON,84,4300,71.67,190.0,418.0,35.1,16.4,0.2341,0
FernRidgeRd_TON_12.03.25_LS,TON,85,4302,71.7,184.1,421.8,33.6,15.4,0.4265,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4303,71.72,180.9,420.4,34.6,16.7,0.4517,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4309,71.82,162.8,419.2,33.4,15.9,0.4755,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4310,71.83,158.9,420.0,31.4,15.5,0.4871,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4312,71.87,152.9,418.9,32.5,15.9,0.4046,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4313,71.88,151.2,418.5,31.7,16.0,0.4105,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4314,71.9,149.6,416.0,30.6,15.5,0.3477,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4315,71.92,148.1,416.8,31.6,15.8,0.4538,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4316,71.93,144.4,417.0,32.6,16.4,0.3304,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4317,71.95,140.8,416.6,31.2,15.9,0.443,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4318,71.97,140.4,417.2,30.8,14.5,0.4156,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4319,71.98,137.1,416.9,30.6,15.0,0.4314,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4320,72.0,133.2,416.7,29.1,14.9,0.5162,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4321,72.02,130.8,416.8,28.8,14.8,0.5061,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4322,72.03,129.2,416.4,30.0,14.9,0.4772,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4323,72.05,126.4,416.1,31.9,15.2,0.4982,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4324,72.07,121.9,415.3,31.8,15.3,0.4046,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4325,72.08,118.9,414.5,31.9,15.2,0.4739,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4326,72.1,116.0,414.3,32.6,15.7,0.4837,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4327,72.12,113.9,414.5,32.9,15.7,0.408,1
FernRidgeRd_TON_12.03.25_LS,TON,85,4335,72.25,103.9,414.5,33.6,14.8,0.4437,1
FernRidgeRd_TON_12.03.25_LS,TON,91,4564,76.07,400.9,266.0,31.8,32.4,0.3975,0
FernRidgeRd_TON_12.03.25_LS,TON,91,4565,76.08,398.4,266.8,29.8,30.6,0.6394,0
FernRidgeRd_TON_12.03.25_LS,TON,91,4566,76.1,397.1,266.3,30.6,30.4,0.7288,0
FernRidgeRd_TON_12.03.25_LS,TON,112,5340,89.0,197.1,502.8,34.7,17.1,0.4142,0
FernRidgeRd_TON_12.03.25_LS,TON,112,5341,89.02,189.5,505.1,32.9,13.8,0.5372,0
FernRidgeRd_TON_12.03.25_LS,TON,112,5342,89.03,183.2,505.1,30.8,13.7,0.4967,0
FernRidgeRd_TON_12.03.25_LS,TON,112,5343,89.05,178.2,505.9,32.2,11.6,0.5378,0
FernRidgeRd_TON_12.03.25_LS,TON,112,5344,89.07,172.1,506.8,33.9,10.4,0.4774,0
FernRidgeRd_TON_12.03.25_LS,TON,112,5349,89.15,138.4,506.5,31.5,10.5,0.4287,0
FernRidgeRd_TON_12.03.25_LS,TON,112,5350,89.17,132.7,505.9,31.4,10.4,0.3629,0
FernRidgeRd_TON_12.03.25_LS,TON,112,5351,89.18,126.9,505.8,36.7,11.4,0.3615,0
FernRidgeRd_TON_12.03.25_LS,TON,112,5352,89.2,121.6,504.8,30.8,13.5,0.4218,0
FernRidgeRd_TON_12.03.25_LS,TON,117,5715,95.25,573.3,335.2,25.4,21.5,0.3552,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5716,95.27,568.4,334.3,25.3,21.0,0.4349,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5717,95.28,562.6,336.3,23.3,20.3,0.6017,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5718,95.3,557.3,338.9,23.6,21.0,0.6661,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5719,95.32,553.4,336.8,24.0,21.3,0.3673,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5720,95.33,550.3,336.6,25.5,22.4,0.4943,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5721,95.35,546.5,337.8,27.3,22.8,0.5455,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5722,95.37,542.1,336.7,25.7,22.2,0.3761,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5723,95.38,538.8,337.3,27.4,23.6,0.3155,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5724,95.4,538.7,336.0,28.2,25.4,0.1492,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5725,95.42,531.6,332.5,24.5,23.9,0.1239,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5726,95.43,527.2,333.5,22.7,22.5,0.3945,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5727,95.45,524.9,333.5,22.3,22.0,0.6267,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5728,95.47,522.3,332.2,22.4,20.9,0.6661,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5729,95.48,517.7,334.1,20.6,19.3,0.6549,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5730,95.5,514.7,333.4,21.6,19.6,0.6056,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5731,95.52,509.5,330.7,21.2,19.7,0.5945,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5732,95.53,507.6,331.5,19.7,19.2,0.1371,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5733,95.55,503.9,331.1,19.8,19.2,0.2748,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5734,95.57,500.0,330.3,19.5,17.9,0.512,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5735,95.58,496.0,331.4,19.8,18.2,0.5768,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5736,95.6,493.2,330.1,20.7,18.4,0.461,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5737,95.62,488.8,330.7,20.1,18.1,0.5607,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5738,95.63,484.7,331.7,20.1,18.6,0.4859,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5739,95.65,480.5,330.8,20.6,19.4,0.5064,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5740,95.67,476.6,331.2,19.9,19.1,0.5101,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5741,95.68,473.3,331.0,19.9,18.8,0.4503,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5742,95.7,470.2,330.4,19.1,18.7,0.2461,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5744,95.73,461.7,329.3,18.4,17.6,0.4226,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5745,95.75,460.0,328.2,17.7,17.0,0.2305,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5746,95.77,456.8,328.0,18.3,17.2,0.2935,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5747,95.78,454.6,327.9,18.3,16.9,0.3698,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5748,95.8,450.0,329.2,19.2,18.6,0.5047,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5749,95.82,445.4,330.8,19.5,19.0,0.4555,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5750,95.83,441.7,330.9,19.5,18.6,0.3632,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5751,95.85,437.5,331.2,19.3,18.2,0.412,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5752,95.87,433.9,331.2,19.2,17.8,0.4718,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5753,95.88,429.5,332.2,18.3,17.3,0.4048,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5754,95.9,426.5,332.5,18.7,17.1,0.3965,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5755,95.92,422.6,331.6,18.1,16.9,0.3363,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5756,95.93,419.2,331.7,18.6,16.7,0.4181,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5757,95.95,415.4,331.4,18.3,16.6,0.5515,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5758,95.97,412.6,331.9,19.0,17.7,0.5681,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5759,95.98,409.0,332.9,18.9,17.6,0.3872,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5761,96.02,401.0,334.7,18.2,17.5,0.2922,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5783,96.38,329.7,334.5,19.8,18.0,0.446,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5787,96.45,321.9,332.5,18.3,16.1,0.3024,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5788,96.47,320.2,332.0,19.3,17.4,0.3747,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5798,96.63,296.3,329.0,20.3,18.7,0.5388,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5799,96.65,294.7,330.5,20.2,18.5,0.604,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5800,96.67,292.4,330.9,20.4,18.6,0.5358,1
FernRidgeRd_TON_12.03.25_LS,TON,117,5801,96.68,289.1,331.0,20.9,18.6,0.6513,1
