video,site,track_id,frame,t_s,xc,yc,w,h,conf,confirmed
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14043,234.08,108.8,286.5,30.5,18.8,0.7466,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14044,234.1,108.7,286.2,31.0,19.0,0.7385,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14045,234.11,109.3,285.3,31.3,19.0,0.7219,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14046,234.13,109.5,285.0,31.1,18.8,0.7237,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14047,234.15,110.3,284.9,30.7,18.5,0.7304,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14048,234.16,110.7,284.7,30.1,18.4,0.7421,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14049,234.18,112.2,285.1,29.7,18.1,0.7439,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14050,234.2,113.9,284.7,28.6,17.7,0.7661,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14051,234.21,113.9,284.6,28.4,17.4,0.7576,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14052,234.23,114.8,285.4,28.3,17.4,0.7624,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14053,234.25,116.0,285.4,28.0,17.1,0.758,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14054,234.26,117.6,286.4,29.3,17.6,0.7863,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14055,234.28,118.9,286.0,29.6,17.9,0.7729,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14056,234.3,118.9,286.1,29.8,17.9,0.7741,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14057,234.31,118.8,286.9,30.4,18.3,0.7669,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14058,234.33,119.3,286.3,30.1,18.2,0.762,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14059,234.35,119.2,286.9,29.1,18.1,0.7846,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14060,234.36,119.8,287.4,28.1,18.0,0.7619,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14061,234.38,120.3,286.7,28.5,18.2,0.7619,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14062,234.4,121.5,287.3,28.1,18.3,0.7669,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14063,234.41,122.4,287.0,27.8,18.3,0.7913,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14064,234.43,122.1,287.2,27.6,18.2,0.7711,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14065,234.45,122.7,286.8,27.5,18.3,0.7771,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14066,234.46,123.2,286.4,27.1,18.1,0.7655,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14067,234.48,124.5,286.4,27.4,17.5,0.765,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14068,234.5,125.9,286.6,27.3,16.9,0.7471,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14069,234.51,125.3,286.9,26.2,17.0,0.754,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14070,234.53,126.1,286.5,25.5,16.6,0.7305,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14071,234.55,127.0,286.1,24.7,16.3,0.4679,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14072,234.56,131.4,287.0,26.3,17.1,0.7583,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14073,234.58,133.7,286.9,26.6,16.9,0.7333,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14074,234.6,137.0,287.3,27.2,17.4,0.7659,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14075,234.61,141.0,287.0,25.6,16.7,0.5441,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14076,234.63,146.4,286.8,25.0,16.4,0.5325,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14077,234.65,147.8,287.2,24.0,16.5,0.4199,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14078,234.66,150.2,287.5,24.1,16.3,0.1904,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14080,234.7,152.6,287.0,25.6,17.5,0.4927,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14081,234.71,155.4,287.9,25.5,17.8,0.4045,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14082,234.73,158.9,287.9,24.1,17.3,0.7093,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14083,234.75,162.1,287.5,22.5,16.6,0.599,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14084,234.76,165.7,288.1,22.7,16.4,0.6298,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14085,234.78,169.9,287.2,21.9,16.3,0.1674,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14086,234.8,175.0,286.8,22.2,16.3,0.1807,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14087,234.81,181.3,285.6,22.0,15.5,0.2415,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14088,234.83,183.7,284.0,22.1,15.4,0.342,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14089,234.85,187.7,283.4,21.6,15.1,0.5228,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14090,234.86,191.8,281.9,22.4,15.6,0.3254,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,714,14091,234.88,195.6,281.8,22.2,15.4,0.1353,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,13982,233.06,157.0,289.9,20.5,17.7,0.3921,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,13983,233.08,152.9,290.5,21.3,17.8,0.3982,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,13984,233.1,150.3,288.9,22.1,17.7,0.1075,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,13986,233.13,142.6,289.7,21.4,17.6,0.3463,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,13987,233.15,140.6,290.1,20.3,16.8,0.2183,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,13988,233.16,135.2,289.7,20.7,17.1,0.4002,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,13989,233.18,132.0,287.3,22.1,17.8,0.4448,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,13990,233.2,127.6,286.3,21.3,17.2,0.5381,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,13991,233.21,123.0,283.4,20.6,16.8,0.5501,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,13992,233.23,118.8,281.5,21.0,16.4,0.608,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,13993,233.25,115.2,280.7,21.1,16.6,0.5881,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,13994,233.26,112.7,279.7,22.1,17.0,0.6291,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,13995,233.28,109.4,279.3,22.3,17.4,0.5841,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,13996,233.3,107.0,280.2,22.9,17.2,0.5799,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,13997,233.31,103.7,280.8,22.8,16.6,0.624,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,13998,233.33,100.0,280.7,23.4,16.8,0.6556,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,13999,233.35,96.4,281.1,23.7,16.7,0.6432,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,14000,233.36,92.7,281.3,24.7,16.5,0.6156,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,14001,233.38,88.7,281.4,24.3,16.4,0.6605,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,14002,233.4,84.4,281.6,24.5,16.1,0.6025,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,14003,233.41,81.9,280.9,25.1,17.1,0.4003,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,14009,233.51,51.6,281.8,24.6,17.1,0.3595,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,14010,233.53,51.7,281.7,26.6,18.5,0.6748,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,14011,233.55,50.2,279.9,25.8,18.6,0.5327,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,14012,233.56,48.0,281.1,26.8,19.2,0.4397,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,14013,233.58,44.3,281.9,25.9,19.2,0.3368,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,14015,233.61,41.4,280.8,24.5,19.5,0.3259,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,14016,233.63,39.8,279.2,24.2,18.1,0.2898,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,14017,233.65,38.0,280.6,23.4,19.6,0.2138,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,14018,233.66,34.3,278.5,24.7,19.1,0.2917,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,14019,233.68,32.6,279.5,25.5,20.2,0.2444,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,14020,233.7,30.0,279.9,25.3,20.3,0.297,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,717,14021,233.71,29.0,280.6,25.0,19.8,0.155,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,720,13997,233.31,78.8,271.8,20.2,15.4,0.4129,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,720,13998,233.33,72.9,270.7,19.8,15.0,0.5164,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,720,13999,233.35,68.8,271.2,19.6,14.5,0.5473,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,720,14000,233.36,64.4,272.1,19.1,14.1,0.5525,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,720,14001,233.38,61.6,272.7,19.4,14.4,0.4434,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,720,14002,233.4,58.5,272.7,20.4,14.9,0.2993,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,720,14003,233.41,54.8,271.9,20.7,15.6,0.5104,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,722,14001,233.38,363.1,269.4,16.1,22.8,0.4528,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,722,14002,233.4,359.8,270.3,16.8,23.6,0.4429,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,722,14003,233.41,356.4,270.2,16.0,23.1,0.4864,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,722,14004,233.43,352.9,271.0,16.2,23.8,0.6057,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,722,14005,233.45,349.8,271.1,16.2,23.8,0.5486,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,722,14006,233.46,347.0,270.4,16.0,23.3,0.558,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,722,14007,233.48,343.9,271.5,15.5,22.2,0.4419,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,722,14008,233.5,340.3,270.9,15.2,21.1,0.3229,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,722,14009,233.51,338.0,271.3,15.4,20.1,0.3708,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,722,14010,233.53,334.8,271.8,14.9,20.2,0.435,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,722,14011,233.55,331.5,270.9,14.7,20.2,0.5349,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,722,14012,233.56,329.4,272.9,15.0,21.4,0.4575,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,722,14013,233.58,326.2,272.7,14.8,21.3,0.3879,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,722,14014,233.6,323.7,272.8,15.2,21.8,0.3212,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,722,14015,233.61,320.9,273.7,14.3,20.6,0.3217,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,722,14016,233.63,319.4,272.9,14.2,20.8,0.319,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14025,233.78,315.7,274.3,14.4,19.1,0.5694,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14026,233.8,316.1,274.3,13.9,18.9,0.4731,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14027,233.81,316.1,274.5,13.8,18.7,0.6096,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14028,233.83,315.2,275.0,14.2,18.9,0.5967,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14029,233.85,315.6,274.7,14.3,19.3,0.612,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14030,233.86,315.4,274.5,14.3,19.1,0.6141,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14031,233.88,314.9,274.5,14.4,19.1,0.562,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14032,233.9,314.7,274.6,14.4,18.9,0.5765,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14033,233.91,313.2,274.6,15.0,19.5,0.5507,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14034,233.93,312.5,274.6,15.3,19.5,0.5726,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14035,233.95,312.2,274.8,15.2,19.3,0.5576,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14036,233.96,311.9,275.0,14.9,18.9,0.5463,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14037,233.98,311.5,275.3,15.1,19.2,0.4828,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14038,234.0,310.3,275.8,15.5,19.5,0.4839,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14039,234.01,310.1,276.4,14.9,19.3,0.5198,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14040,234.03,309.0,277.2,14.5,19.0,0.5417,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14041,234.05,308.9,277.6,14.6,19.1,0.547,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14042,234.06,308.9,277.7,14.6,18.9,0.538,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14043,234.08,308.8,278.0,14.6,18.9,0.5561,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14044,234.1,308.7,278.2,14.7,19.1,0.5544,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14045,234.11,308.7,277.7,14.7,19.0,0.5746,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14046,234.13,308.4,277.6,14.8,19.1,0.5607,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14047,234.15,308.0,277.6,14.7,19.0,0.5552,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14048,234.16,307.6,277.9,14.7,18.9,0.5667,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14049,234.18,307.1,278.7,14.7,18.7,0.5457,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14050,234.2,307.1,278.4,14.8,18.8,0.5067,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14051,234.21,306.4,279.0,15.3,18.9,0.3345,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,735,14052,234.23,304.8,280.2,15.2,18.6,0.2438,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14043,234.08,17.9,287.1,23.2,20.0,0.357,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14044,234.1,18.2,287.7,23.7,20.4,0.2765,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14045,234.11,19.2,287.0,22.8,19.1,0.4045,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14046,234.13,20.5,287.0,24.7,20.5,0.2526,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14047,234.15,20.7,286.9,25.3,20.0,0.1775,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14048,234.16,21.0,287.0,25.8,19.7,0.1373,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14049,234.18,20.9,288.7,26.0,19.8,0.2345,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14051,234.21,20.0,289.4,26.4,19.8,0.2878,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14054,234.26,24.0,291.7,23.5,19.3,0.3973,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14055,234.28,24.8,290.2,23.1,19.1,0.1557,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14056,234.3,26.3,290.3,23.6,19.8,0.3806,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14057,234.31,28.1,291.2,22.8,19.1,0.4397,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14058,234.33,28.6,290.0,22.7,18.6,0.1957,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14059,234.35,30.3,290.7,24.0,19.6,0.4383,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14060,234.36,32.6,290.8,23.9,19.1,0.3579,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14061,234.38,34.0,289.9,24.0,18.2,0.3576,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14062,234.4,34.6,290.0,24.7,18.3,0.4773,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14063,234.41,35.2,289.6,24.7,18.4,0.428,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14064,234.43,36.6,289.8,25.7,18.6,0.5164,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14065,234.45,37.4,289.4,26.5,18.9,0.4985,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14066,234.46,38.2,288.8,26.6,18.5,0.3576,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14067,234.48,40.9,289.2,26.0,18.5,0.406,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14068,234.5,43.3,289.0,25.0,17.9,0.4896,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14069,234.51,45.0,289.4,26.3,18.2,0.4746,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14070,234.53,47.1,289.1,26.0,18.2,0.2903,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14071,234.55,48.9,289.2,28.0,20.2,0.2065,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14072,234.56,51.7,290.8,26.8,20.5,0.3472,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14073,234.58,53.9,290.5,27.4,20.6,0.3693,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,742,14074,234.6,57.1,291.2,28.1,21.1,0.3891,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,743,14058,234.33,325.5,276.7,14.8,19.3,0.4426,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,743,14059,234.35,325.5,276.6,14.9,19.2,0.3673,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,743,14060,234.36,325.1,277.1,14.7,18.7,0.5038,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,743,14061,234.38,325.8,277.0,15.4,19.4,0.3487,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,755,14138,235.66,302.2,225.0,23.6,20.4,0.5824,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,755,14139,235.68,309.0,225.0,22.9,22.3,0.4675,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,755,14140,235.7,314.2,224.4,25.1,23.6,0.376,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14150,235.86,378.6,215.0,25.3,23.9,0.5447,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14151,235.88,384.5,214.2,24.0,22.7,0.379,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14152,235.9,392.6,214.3,22.9,20.9,0.1171,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14153,235.91,399.7,213.4,22.0,21.8,0.5181,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14154,235.93,406.3,213.5,21.7,22.5,0.3855,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14155,235.95,413.4,213.5,22.5,21.6,0.4294,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14156,235.96,419.2,213.8,23.8,22.3,0.2784,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14157,235.98,424.2,213.8,22.8,22.7,0.2183,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14158,236.0,430.2,214.9,22.4,22.9,0.2017,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14161,236.05,449.1,217.7,24.8,22.5,0.4386,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14162,236.06,455.4,217.9,25.3,23.1,0.3199,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14163,236.08,461.9,217.6,24.1,22.6,0.1901,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14164,236.1,467.5,218.6,24.2,21.3,0.1622,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14165,236.11,474.0,218.7,23.6,20.9,0.1578,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14166,236.13,481.3,218.8,23.4,21.4,0.1514,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14168,236.16,494.1,219.3,22.6,20.2,0.256,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14169,236.18,500.7,218.5,23.8,21.5,0.3734,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14170,236.2,506.6,218.0,24.3,22.2,0.2656,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14171,236.21,513.2,217.8,24.7,22.0,0.2168,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14172,236.23,519.0,217.0,26.0,22.9,0.2871,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14173,236.25,526.6,216.9,25.6,22.8,0.2041,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,758,14174,236.26,534.8,216.8,24.7,23.0,0.2905,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14373,239.58,631.5,289.5,15.5,20.7,0.6,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14374,239.6,630.3,287.4,16.8,22.9,0.6289,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14375,239.61,630.2,285.2,17.8,25.1,0.4986,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14376,239.63,628.8,282.9,20.7,24.3,0.5283,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14377,239.65,627.1,280.7,23.8,25.8,0.2687,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14378,239.66,625.9,279.9,26.1,25.7,0.3467,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14379,239.68,624.1,278.5,27.9,25.7,0.1637,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14380,239.7,623.4,277.0,28.2,24.9,0.1009,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14381,239.71,624.6,274.1,27.8,26.4,0.1445,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14385,239.78,626.7,266.7,24.3,23.5,0.5565,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14386,239.8,626.0,267.4,24.6,22.9,0.4951,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14387,239.81,625.4,267.3,25.1,23.4,0.3137,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14388,239.83,622.9,267.2,25.7,23.4,0.5463,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14389,239.85,621.7,267.2,25.6,24.1,0.4389,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14390,239.86,619.7,266.7,25.4,24.0,0.3967,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14391,239.88,617.8,267.4,25.3,23.7,0.449,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14392,239.9,615.3,267.4,26.8,23.9,0.5496,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,762,14393,239.91,614.6,268.8,26.5,23.4,0.4174,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,764,14391,239.88,600.2,271.1,27.6,21.2,0.4863,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,764,14392,239.9,597.3,271.3,27.7,21.4,0.6806,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,764,14393,239.91,595.9,273.0,28.2,22.0,0.6416,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,764,14394,239.93,591.7,273.0,27.6,21.4,0.7124,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,764,14395,239.95,590.1,273.7,26.6,21.2,0.7614,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,767,14403,240.08,604.3,273.8,28.6,24.3,0.4943,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,767,14405,240.11,577.2,275.7,26.6,22.3,0.7265,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,767,14406,240.13,574.8,276.9,25.9,21.6,0.7284,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,767,14407,240.15,569.8,275.7,27.0,22.3,0.6871,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,767,14408,240.16,569.3,274.4,28.3,22.3,0.7099,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,767,14409,240.18,571.6,274.9,28.7,22.2,0.7174,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,767,14410,240.2,571.8,273.3,27.8,21.6,0.7066,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,767,14411,240.21,571.4,272.3,27.2,20.6,0.7137,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,767,14412,240.23,570.6,270.1,28.3,21.0,0.7517,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,767,14413,240.25,569.7,268.4,27.9,20.9,0.7134,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,767,14414,240.26,569.5,266.6,28.1,21.2,0.7306,1
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,767,14415,240.28,569.0,265.0,26.9,20.6,0.7406,1
