frame,time_s,n_blobs,peak_score
4464,74.4,2,22.1
4470,74.5,2,21.0
4476,74.6,3,24.6
4482,74.7,2,20.2
4488,74.8,1,20.4
4494,74.9,2,19.1
4500,75.0,4,21.4
4506,75.1,2,20.0
4512,75.2,3,20.3
4518,75.3,2,24.5
4524,75.4,4,21.2
4530,75.5,2,20.9
4536,75.6,5,21.5
4542,75.7,4,23.0
4566,76.1,11,24.0
4572,76.2,14,25.0
4578,76.3,4,21.1
4584,76.4,3,22.1
4590,76.5,2,21.0
4596,76.6,6,22.1
4602,76.7,3,21.8
4608,76.8,3,21.8
4614,76.9,4,22.6
4620,77.0,3,20.9
4632,77.2,2,21.4
4638,77.3,1,20.7
4644,77.4,1,20.3
4650,77.5,4,20.7
4656,77.6,6,21.8
4662,77.7,6,21.0
4668,77.8,20,22.9
4674,77.9,1,23.2
4680,78.0,7,23.3
4686,78.1,11,21.1
4692,78.2,10,22.7
4698,78.3,4,21.0
4704,78.4,13,26.1
4710,78.5,11,22.8
4716,78.6,11,28.2
4728,78.8,1,20.5
4734,78.9,3,20.6
4740,79.0,7,21.7
4752,79.2,11,23.5
4758,79.3,3,21.9
4764,79.4,1,19.5
4770,79.5,2,19.7
4776,79.6,11,21.2
4782,79.7,5,21.8
4800,80.0,2,20.9
4812,80.2,2,22.6
4818,80.3,3,19.8
4824,80.4,6,22.8
4830,80.5,4,22.5
4842,80.7,1,20.5
4848,80.8,1,19.6
4854,80.9,1,20.8
4860,81.0,1,18.9
4866,81.1,1,20.7
4872,81.2,1,20.3
4902,81.7,3,21.0
4908,81.8,1,22.8
4914,81.9,12,21.8
4920,82.0,9,21.3
4926,82.1,4,23.8
4932,82.2,5,25.4
4938,82.3,8,27.1
4944,82.4,2,22.8
4950,82.5,5,21.0
4956,82.6,19,22.4
4962,82.7,14,23.0
4968,82.8,2,21.3
4974,82.9,7,20.3
4980,83.0,7,20.4
4986,83.1,4,21.2
4992,83.2,7,22.9
4998,83.3,12,22.2
5004,83.4,21,24.4
5010,83.5,12,23.0
5016,83.6,17,22.5
5022,83.7,16,21.9
5028,83.8,20,23.0
5034,83.9,42,26.7
5040,84.0,37,24.4
5046,84.1,16,29.7
5052,84.2,41,24.8
5058,84.3,23,29.1
5064,84.4,14,23.2
5070,84.5,27,25.7
5076,84.6,19,23.7
5082,84.7,20,22.8
5088,84.8,25,27.6
5094,84.9,13,23.5
5100,85.0,39,24.0
5106,85.1,13,21.1
5112,85.2,11,23.2
5118,85.3,3,20.0
5124,85.4,6,21.9
5130,85.5,6,20.6
5136,85.6,4,22.0
5142,85.7,6,25.1
5148,85.8,6,21.5
5154,85.9,1,20.2
5160,86.0,4,20.3
5166,86.1,16,22.7
5172,86.2,1,19.4
5178,86.3,2,21.3
5184,86.4,2,20.7
5190,86.5,3,21.7
5202,86.7,2,20.0
5208,86.8,1,20.1
5214,86.9,2,21.5
5220,87.0,2,20.2
5226,87.1,7,24.5
5232,87.2,5,23.0
5238,87.3,5,23.8
5244,87.4,3,22.3
5256,87.6,5,22.5
5262,87.7,6,22.8
5268,87.8,11,23.4
5274,87.9,4,20.8
5280,88.0,6,21.0
5286,88.1,7,21.9
5292,88.2,7,22.8
5298,88.3,14,25.0
5304,88.4,10,21.7
5310,88.5,6,21.2
5316,88.6,26,23.5
5322,88.7,10,22.3
5328,88.8,20,21.8
5334,88.9,17,28.5
5340,89.0,14,26.7
5346,89.1,7,23.5
5352,89.2,27,25.5
5358,89.3,14,25.3
5364,89.4,14,26.5
5370,89.5,8,25.3
5376,89.6,14,25.8
5382,89.7,11,24.8
5388,89.8,12,24.6
5394,89.9,22,25.8
5400,90.0,16,23.7
5406,90.1,20,26.6
5412,90.2,17,30.4
5418,90.3,19,24.2
5424,90.4,21,27.3
5430,90.5,21,25.3
5436,90.6,17,24.9
5442,90.7,22,23.7
5448,90.8,43,29.5
5454,90.9,45,28.5
5460,91.0,43,27.5
5466,91.1,58,26.6
5472,91.2,35,24.8
5478,91.3,76,29.5
5484,91.4,23,24.4
5490,91.5,41,29.7
5496,91.6,39,25.5
5502,91.7,27,25.3
5508,91.8,26,25.6
5514,91.9,50,26.5
5520,92.0,46,27.3
5526,92.1,14,25.2
5532,92.2,27,26.0
5538,92.3,28,24.3
5544,92.4,21,22.8
5550,92.5,16,24.4
5556,92.6,3,21.1
5562,92.7,7,22.2
5568,92.8,2,19.8
5574,92.9,7,22.5
5580,93.0,3,20.2
5586,93.1,3,22.9
